k,residual_dyn_norm,residual_out_norm,residual_total_norm,exact_solution,used_lstsq,solver_mode,requested_mode_fallback,u_applied_minus_u_s_norm,u_applied_minus_u_s_phys_norm,y_current_minus_y_s_norm,y_current_minus_y_s_phys_norm,y_s_minus_y_sp_norm,xhat_minus_x_s_norm,dhat_minus_d_s_norm,rhs_output_norm,u_s_dev_norm,x_s_norm,reduced_rhs_exact_residual_norm,exact_solve_success,exact_within_bounds,exact_bound_violation_inf,exact_eq_residual_state_inf,exact_eq_residual_output_inf,bounded_solve_success,bounded_residual_norm,box_solve_mode,us_exact_minus_us_bounded_inf,xs_exact_minus_xs_bounded_inf,reduced_rhs_bounded_residual_norm,analysis_target_variant,analysis_x_label,analysis_u_label,analysis_y_label,analysis_d_label,analysis_u_applied_minus_u_s_norm,analysis_u_applied_minus_u_s_phys_norm,analysis_y_current_minus_y_s_norm,analysis_y_current_minus_y_s_phys_norm,analysis_y_s_minus_y_sp_norm,analysis_xhat_minus_x_s_norm,analysis_dhat_minus_d_s_norm,analysis_u_s_dev_norm,analysis_x_s_norm,analysis_reduced_rhs_residual_norm
582,2.776319786554118e-17,0.0,4.1225373114032104e-17,True,False,stacked_exact,False,23.85236733944083,954.0946935776332,0.06215346102525217,0.04154450333237257,0.0,7.130808889958743,0.0,0.12990196174409321,24.003427587631496,8.57340917148147,1.962615573354719e-17,True,False,8.488043484436853,2.7755575615628914e-17,0.0,True,0.08073977938859342,exact_unbounded_fallback_bounded_ls,19.975802567721722,5.439088805794472,0.08073977938859342,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,23.85236733944083,954.0946935776332,0.06215346102525217,0.04154450333237257,0.0,7.130808889958743,0.0,24.003427587631496,8.57340917148147,1.962615573354719e-17
583,2.781670642669205e-17,2.7755575615628914e-17,4.9810773650004046e-17,True,False,stacked_exact,False,23.26371462266854,930.5485849067417,0.059898096572829844,0.04012724619187047,0.0,6.917272381428878,0.0,0.12910868692377292,23.42972548270325,8.38884788408446,1.3877787807814457e-17,True,False,8.201970380270097,2.7755575615628914e-17,2.7755575615628914e-17,True,0.07901050184625927,exact_unbounded_fallback_bounded_ls,19.45999779484876,5.319398270616316,0.07901050184625927,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,23.26371462266854,930.5485849067417,0.059898096572829844,0.04012724619187047,0.0,6.917272381428878,0.0,23.42972548270325,8.38884788408446,1.3877787807814457e-17
584,1.0842021724855044e-19,3.1031676915590914e-17,3.3377022071876496e-17,True,False,stacked_exact,False,22.67092550438822,906.8370201755288,0.05767467026934782,0.038750878324830346,0.0,6.708080609961947,0.0,0.12836164785797133,22.85281588735432,8.203483980379923,1.3877787807814457e-17,True,False,7.915000113021419,1.0842021724855044e-19,2.7755575615628914e-17,True,0.07728977245777675,exact_unbounded_fallback_bounded_ls,18.939711853176618,5.199349282368496,0.07728977245777675,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,22.67092550438822,906.8370201755288,0.05767467026934782,0.038750878324830346,0.0,6.708080609961947,0.0,22.85281588735432,8.203483980379923,1.3877787807814457e-17
585,4.336808689942018e-18,2.7755575615628914e-17,3.5091423567420316e-17,True,False,stacked_exact,False,22.075038490393823,883.0015396157529,0.055482220155519575,0.037411121717470526,0.0,6.503683120400154,0.0,0.12767139958716164,22.273857642490746,8.017751441918548,0.0,True,False,7.627957553469912,4.336808689942018e-18,2.7755575615628914e-17,True,0.07558559462283578,exact_unbounded_fallback_bounded_ls,18.41562006019901,5.079286984225743,0.07558559462283578,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,22.075038490393823,883.0015396157529,0.055482220155519575,0.037411121717470526,0.0,6.503683120400154,0.0,22.273857642490746,8.017751441918548,0.0
586,3.2526065174565133e-19,2.7755575615628914e-17,2.978882034634273e-17,True,False,stacked_exact,False,21.477181131425365,859.0872452570145,0.0533199712798652,0.03610378174534894,0.0,6.304448548142132,0.0,0.12704705921795384,21.694096038838573,7.832097283973768,1.3877787807814457e-17,True,False,7.3416372039867,3.2526065174565133e-19,2.7755575615628914e-17,True,0.07390626943807929,exact_unbounded_fallback_bounded_ls,17.888523541656536,4.959544346004755,0.07390626943807929,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,21.477181131425365,859.0872452570145,0.0533199712798652,0.03610378174534894,0.0,6.304448548142132,0.0,21.694096038838573,7.832097283973768,1.3877787807814457e-17
587,1.3888371683765852e-17,3.1031676915590914e-17,4.270385016534694e-17,True,False,stacked_exact,False,20.878533545734502,835.1413418293802,0.05118755458039929,0.034825040201813255,0.0,6.11070181975577,0.0,0.12649694598143416,21.11482639834488,7.646976454225424,1.3877787807814457e-17,True,False,7.056817207741396,1.3877787807814457e-17,2.7755575615628914e-17,True,0.0722604850261055,exact_unbounded_fallback_bounded_ls,17.35928630755645,4.840445392472123,0.07226048502610553,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,20.878533545734502,835.1413418293802,0.05118755458039929,0.034825040201813255,0.0,6.11070181975577,0.0,21.11482639834488,7.646976454225424,1.3877787807814457e-17
588,9.75781955236954e-19,2.7755575615628914e-17,3.778889793134837e-17,True,False,stacked_exact,False,20.280355195066544,811.2142078026617,0.049084407471297976,0.03357097597246034,0.0,5.922632448907351,0.0,0.12602671566175164,20.53741021494795,7.462841844811958,1.3877787807814457e-17,True,False,6.77419855981184,9.75781955236954e-19,2.7755575615628914e-17,True,0.0706567545966314,exact_unbounded_fallback_bounded_ls,16.828916557392393,4.722285266773625,0.0706567545966314,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,20.280355195066544,811.2142078026617,0.049084407471297976,0.03357097597246034,0.0,5.922632448907351,0.0,20.53741021494795,7.462841844811958,1.3877787807814457e-17
589,1.4783763548176353e-17,1.3877787807814457e-17,2.409404247543862e-17,True,False,stacked_exact,False,19.683851560839305,787.3540624335722,0.04701025826162174,0.032338059756273574,0.0,5.740488550865452,0.0,0.12564311628711874,19.96317231685171,7.280144335100768,1.3877787807814457e-17,True,False,6.494508394555142,1.3877787807814457e-17,1.3877787807814457e-17,True,0.06910441021975088,exact_unbounded_fallback_bounded_ls,16.298329981648724,4.6053664292956595,0.06910441021975088,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,19.683851560839305,787.3540624335722,0.04701025826162174,0.032338059756273574,0.0,5.740488550865452,0.0,19.96317231685171,7.280144335100768,1.3877787807814457e-17
590,5.421010862427522e-20,3.1031676915590914e-17,3.6260476438518137e-17,True,False,stacked_exact,False,19.09025245228303,763.6100980913212,0.04496484275412068,0.031122964780699505,0.0,5.56439578056686,0.0,0.12535049980627525,19.393451448896897,7.099319601115325,1.3877787807814457e-17,True,False,6.218390193205774,5.421010862427522e-20,2.7755575615628914e-17,True,0.0676124780665086,exact_unbounded_fallback_bounded_ls,15.768526626332639,4.4899576868946065,0.0676124780665086,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,19.09025245228303,763.6100980913212,0.04496484275412068,0.031122964780699505,0.0,5.56439578056686,0.0,19.393451448896897,7.099319601115325,1.3877787807814457e-17
591,1.7889335846010823e-18,0.0,2.4838784164306374e-17,True,False,stacked_exact,False,18.500764739475915,740.0305895790366,0.042947950806165903,0.029922650015600107,0.0,5.394430056318727,0.0,0.12515213735417524,18.82956032991697,6.920787131387393,1.3877787807814457e-17,True,False,5.946440416636825,1.7889335846010823e-18,0.0,True,0.06618995778640212,exact_unbounded_fallback_bounded_ls,15.240498250052216,4.3763075360911206,0.06618995778640213,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,18.500764739475915,740.0305895790366,0.042947950806165903,0.029922650015600107,0.0,5.394430056318727,0.0,18.82956032991697,6.920787131387393,1.3877787807814457e-17
592,2.168404344971009e-18,0.0,1.0647031522389407e-17,True,False,stacked_exact,False,17.91656260479279,716.6625041917116,0.04095924495049734,0.028734225871323887,0.0,5.230602885938412,0.0,0.12504988736325742,18.272775446633727,6.744944594325704,0.0,True,False,5.679194339832266,2.168404344971009e-18,0.0,True,0.06484557594304391,exact_unbounded_fallback_bounded_ls,14.715234592134406,4.264639762129525,0.06484557594304391,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,17.91656260479279,716.6625041917116,0.04095924495049734,0.028734225871323887,0.0,5.230602885938412,0.0,18.272775446633727,6.744944594325704,0.0
593,2.0599841277224584e-18,5.721958498152797e-17,5.735413004147692e-17,True,False,stacked_exact,False,17.338742749644194,693.5497099857678,0.03899847416055173,0.027555163761257502,0.0,5.0729164416605785,0.0,0.12504532458383247,17.724303938417762,6.572166566486849,1.3877787807814457e-17,True,False,5.417153339186282,2.0599841277224584e-18,5.551115123125783e-17,True,0.06358804222180765,exact_unbounded_fallback_bounded_ls,14.193649682277407,4.155162431765949,0.06358804222180767,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,17.338742749644194,693.5497099857678,0.03899847416055173,0.027555163761257502,0.0,5.0729164416605785,0.0,17.724303938417762,6.572166566486849,1.3877787807814457e-17
594,2.168404344971009e-19,2.7755575615628914e-17,2.8851469718878924e-17,True,False,stacked_exact,False,16.7683616284413,670.734465137652,0.03706547083105084,0.0263833128135833,0.0,4.921288756718718,0.0,0.1251381778964769,17.185301502734283,6.402797655989903,0.0,True,False,5.160738374604467,2.168404344971009e-19,2.7755575615628914e-17,True,0.06242525841521037,exact_unbounded_fallback_bounded_ls,13.676655959606345,4.048049816931831,0.06242525841521038,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,16.7683616284413,670.734465137652,0.03706547083105084,0.0263833128135833,0.0,4.921288756718718,0.0,17.185301502734283,6.402797655989903,0.0
595,2.3310346708438345e-18,1.3877787807814457e-17,1.739544489655837e-17,True,False,stacked_exact,False,16.206432005282576,648.257280211303,0.03516004257174851,0.02521680479967286,0.0,4.775556289763552,0.0,0.12532624007306722,16.65686535993246,6.237149913522597,1.962615573354719e-17,True,False,4.910287551034676,2.3310346708438345e-18,1.3877787807814457e-17,True,0.06136400001453496,exact_unbounded_fallback_bounded_ls,13.165163707697685,3.9434421457767503,0.06136400001453496,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,16.206432005282576,648.257280211303,0.03516004257174851,0.02521680479967286,0.0,4.775556289763552,0.0,16.65686535993246,6.237149913522597,1.962615573354719e-17
596,5.552282317697253e-17,0.0,3.8733731644311596e-17,True,False,stacked_exact,False,15.653884611135686,626.1553844454273,0.03328210564179604,0.024054155980262407,0.0,4.635526470598282,0.0,0.12560640787542265,16.140006803442414,6.075502372910712,6.938893903907228e-18,True,False,4.666081624912289,5.551115123125783e-17,0.0,True,0.0604100727208367,exact_unbounded_fallback_bounded_ls,12.660021111656885,3.8414548859984463,0.0604100727208367,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,15.653884611135686,626.1553844454273,0.03328210564179604,0.024054155980262407,0.0,4.635526470598282,0.0,16.140006803442414,6.075502372910712,6.938893903907228e-18
597,1.1384122811097797e-18,1.5515838457795457e-17,2.9687025577286877e-17,True,False,stacked_exact,False,15.111575000616542,604.4630000246618,0.031431504960781245,0.022894084235017764,0.0,4.5009515875272035,0.0,0.12597408265037008,15.63564948679939,5.918095796065157,0.0,True,False,4.428323898889133,1.1384122811097797e-18,1.3877787807814457e-17,True,0.059567819772730464,exact_unbounded_fallback_bounded_ls,12.162034382069013,3.74217234796457,0.059567819772730464,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,15.111575000616542,604.4630000246618,0.031431504960781245,0.022894084235017764,0.0,4.5009515875272035,0.0,15.63564948679939,5.918095796065157,0.0
598,1.8431436932253575e-18,6.938893903907228e-18,2.039476022403322e-17,True,False,stacked_exact,False,14.580240601954042,583.2096240781617,0.02960827673834832,0.021735695250249244,0.0,4.37159928944921,0.0,0.12642470409190423,15.144601202958887,5.765135157876546,6.938893903907228e-18,True,False,4.197177853910276,1.8431436932253575e-18,6.938893903907228e-18,True,0.05884062282695091,exact_unbounded_fallback_bounded_ls,11.671889386589616,3.6456607789794653,0.05884062282695091,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,14.580240601954042,583.2096240781617,0.02960827673834832,0.021735695250249244,0.0,4.37159928944921,0.0,15.144601202958887,5.765135157876546,6.938893903907228e-18
599,5.551435398219726e-17,1.5515838457795457e-17,3.238360329289324e-17,True,False,stacked_exact,False,14.060534081134783,562.4213632453914,0.02781247670380462,0.020578290152845787,0.0,4.2471870870471875,0.0,0.12695230830711562,14.667569433782202,5.616783392431867,1.3877787807814457e-17,True,False,3.9727264999778136,5.551115123125783e-17,1.3877787807814457e-17,True,0.05823002286066995,exact_unbounded_fallback_bounded_ls,11.190224092720065,3.5519540782858448,0.05823002286066996,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,14.060534081134783,562.4213632453914,0.02781247670380462,0.020578290152845787,0.0,4.2471870870471875,0.0,14.667569433782202,5.616783392431867,1.3877787807814457e-17
600,1.6263032587282567e-19,2.8609792490763984e-17,3.147563646679958e-17,True,False,stacked_exact,False,13.552988641113293,542.1195456445317,0.026044375196249376,0.019421468181767147,0.0,4.127452027706638,0.0,0.1275510573417507,14.20514304033355,5.473166735435064,6.938893903907228e-18,True,False,3.7550124859576997,1.6263032587282567e-19,2.7755575615628914e-17,True,0.05773638367404473,exact_unbounded_fallback_bounded_ls,10.717556535706105,3.461068477922531,0.05773638367404474,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,13.552988641113293,542.1195456445317,0.026044375196249376,0.019421468181767147,0.0,4.127452027706638,0.0,14.20514304033355,5.473166735435064,6.938893903907228e-18
601,2.168404344971009e-19,0.0,1.3048962939376797e-17,True,False,stacked_exact,False,13.05804022238237,522.3216088952948,0.024304513333637826,0.0182651026192165,0.0,4.0121157495956306,0.0,0.12821447075608658,13.757803220647768,5.334372202676887,1.3877787807814457e-17,True,False,3.5440174927220234,2.168404344971009e-19,0.0,True,0.05735839740399514,exact_unbounded_fallback_bounded_ls,10.254328595729277,3.372994847397257,0.05735839740399514,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,13.05804022238237,522.3216088952948,0.024304513333637826,0.0182651026192165,0.0,4.0121157495956306,0.0,13.757803220647768,5.334372202676887,1.3877787807814457e-17
602,6.986377042646527e-18,1.3877787807814457e-17,1.5594228118825177e-17,True,False,stacked_exact,False,12.576030736625793,503.0412294650317,0.022593781074329793,0.017109314748366723,0.0,3.9008923017590025,0.0,0.12893556331219175,13.325926114307519,5.200449352463383,0.0,True,False,3.33966765787463,6.938893903907228e-18,1.3877787807814457e-17,True,0.05709311283051811,exact_unbounded_fallback_bounded_ls,9.800906757254195,3.2877009788798004,0.057093112830518114,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,12.576030736625793,503.0412294650317,0.022593781074329793,0.017109314748366723,0.0,3.9008923017590025,0.0,13.325926114307519,5.200449352463383,0.0
603,1.8973538018496328e-19,0.0,4.268802249730928e-18,True,False,stacked_exact,False,12.10720970210182,484.2883880840728,0.020913580443725464,0.015954492311524345,0.0,3.7935015080190975,0.0,0.12970713318338137,12.909783936792566,5.0714126607112,0.0,True,False,3.141842387542537,1.8973538018496328e-19,0.0,True,0.056936114027028716,exact_unbounded_fallback_bounded_ls,9.357575864769952,3.2051349608028006,0.05693611402702872,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,12.10720970210182,484.2883880840728,0.020913580443725464,0.015954492311524345,0.0,3.7935015080190975,0.0,12.909783936792566,5.0714126607112,0.0
604,8.131516293641283e-19,1.3877787807814457e-17,2.7208330600964996e-17,True,False,stacked_exact,False,11.651738117839335,466.0695247135734,0.019265892544828828,0.014801192032239273,0.0,3.6896654179496777,0.0,0.13052165990888362,12.50954973076827,4.947242353620811,0.0,True,False,2.950373171992668,8.131516293641283e-19,1.3877787807814457e-17,True,0.05688152607829631,exact_unbounded_fallback_bounded_ls,8.924552913580127,3.12522554713292,0.05688152607829631,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,11.651738117839335,466.0695247135734,0.019265892544828828,0.014801192032239273,0.0,3.6896654179496777,0.0,12.50954973076827,4.947242353620811,0.0
605,1.6263032587282567e-19,2.8609792490763984e-17,3.793003569262134e-17,True,False,stacked_exact,False,11.209679727874205,448.3871891149682,0.01765363756514126,0.013650225360160247,0.0,3.58914378909726,0.0,0.13137216545213806,12.125296766952378,4.827890111360047,6.938893903907228e-18,True,False,2.7650668099583804,1.6263032587282567e-19,2.7755575615628914e-17,True,0.05692272892626655,exact_unbounded_fallback_bounded_ls,8.501949262858046,3.047890587579581,0.05692272892626656,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,11.209679727874205,448.3871891149682,0.01765363756514126,0.013650225360160247,0.0,3.58914378909726,0.0,12.125296766952378,4.827890111360047,6.938893903907228e-18
606,1.0842021724855044e-18,0.0,4.2383995234489e-18,True,False,stacked_exact,False,10.781024387408872,431.2409754963549,0.016081027551794573,0.012502655074359503,0.0,3.49170378093703,0.0,0.13225150317046805,11.757009992580471,4.713277875682543,6.938893903907228e-18,True,False,2.5856894358917337,1.0842021724855044e-18,0.0,True,0.05705200134021004,exact_unbounded_fallback_bounded_ls,8.08981675567568,2.973031030700299,0.05705200134021004,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,10.781024387408872,431.2409754963549,0.016081027551794573,0.012502655074359503,0.0,3.49170378093703,0.0,11.757009992580471,4.713277875682543,6.938893903907228e-18
607,2.710505431213761e-20,5.594315114139762e-17,6.192866658580847e-17,True,False,stacked_exact,False,10.36569203884875,414.62768155394997,0.014553868912558825,0.01135962134593245,0.0,3.3971249710776052,0.0,0.13315244458394015,11.404592533321791,4.603300805762219,0.0,True,False,2.4119721292836758,2.710505431213761e-20,5.551115123125783e-17,True,0.05726079540753012,exact_unbounded_fallback_bounded_ls,7.688150494339953,2.9005345637642805,0.057260795407530124,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,10.36569203884875,414.62768155394997,0.014553868912558825,0.01135962134593245,0.0,3.3971249710776052,0.0,11.404592533321791,4.603300805762219,0.0
608,1.3010426069826053e-18,6.938893903907228e-18,2.8114576219229116e-17,True,False,stacked_exact,False,9.96351063139958,398.5404252559831,0.013080860337249384,0.010222753981116816,0.0,3.305265325664705,0.0,0.13406938073116983,11.067869138818828,4.497839268554475,6.938893903907228e-18,True,False,2.2436554207785093,1.3010426069826053e-18,6.938893903907228e-18,True,0.057541095043902285,exact_unbounded_fallback_bounded_ls,7.296818872006284,2.830290275686311,0.057541095043902285,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,9.96351063139958,398.5404252559831,0.013080860337249384,0.010222753981116816,0.0,3.305265325664705,0.0,11.067869138818828,4.497839268554475,6.938893903907228e-18
609,3.7947076036992655e-19,6.938893903907228e-18,2.860456327792084e-17,True,False,stacked_exact,False,9.574286243432217,382.9714497372887,0.011674452501858286,0.009093924734934443,0.0,3.2159338948302865,0.0,0.13499510732071768,10.746602882205709,4.396743913140246,0.0,True,False,2.0804130770296734,3.7947076036992655e-19,6.938893903907228e-18,True,0.05788325088004821,exact_unbounded_fallback_bounded_ls,6.915720407617281,2.762161725002283,0.05788325088004821,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,9.574286243432217,382.9714497372887,0.011674452501858286,0.009093924734934443,0.0,3.2159338948302865,0.0,10.746602882205709,4.396743913140246,0.0
610,1.3552527156068805e-19,2.8609792490763984e-17,3.1135620244948564e-17,True,False,stacked_exact,False,9.197759877156205,367.9103950862481,0.010352889412015885,0.007975476488605136,0.0,3.129004154299629,0.0,0.13592362906075975,10.440498031121722,4.299854718084433,6.938893903907228e-18,True,False,1.9219260610266513,1.3552527156068805e-19,2.7755575615628914e-17,True,0.058278235734829355,exact_unbounded_fallback_bounded_ls,6.54466319891249,2.6960149879965756,0.05827823573482936,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,9.197759877156205,367.9103950862481,0.010352889412015885,0.007975476488605136,0.0,3.129004154299629,0.0,10.440498031121722,4.299854718084433,6.938893903907228e-18
611,7.860465750519907e-19,0.0,2.439060101592399e-17,True,False,stacked_exact,False,8.833622746900131,353.3449098760052,0.009143075083262349,0.006870560216965254,0.0,3.044393710510901,0.0,0.13684972397457124,10.149209250657476,4.207000866706436,0.0,True,False,1.767872484583572,7.860465750519907e-19,0.0,True,0.058717495445877614,exact_unbounded_fallback_bounded_ls,6.3082303200619485,2.631714836650845,0.058717495445877614,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,8.833622746900131,353.3449098760052,0.009143075083262349,0.006870560216965254,0.0,3.044393710510901,0.0,10.149209250657476,4.207000866706436,0.0
612,3.619108426676014e-18,6.938893903907228e-18,1.3749023514582747e-17,True,False,stacked_exact,False,8.48153251991199,339.2613007964796,0.0080840920533887,0.00578374378833388,0.0,2.9620481294818597,0.0,0.13776854165817956,9.872352318853046,4.1180016933052865,0.0,True,False,1.617921293053815,3.469446951953614e-18,6.938893903907228e-18,True,0.05919276996292487,exact_unbounded_fallback_bounded_ls,6.158196625357234,2.569122654641222,0.05919276996292487,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,8.48153251991199,339.2613007964796,0.0080840920533887,0.00578374378833388,0.0,2.9620481294818597,0.0,9.872352318853046,4.1180016933052865,0.0
613,5.421010862427522e-20,2.8609792490763984e-17,2.930832441306543e-17,True,False,stacked_exact,False,8.141119198243391,325.6447679297356,0.007229958522811503,0.00472254926075567,0.0,2.8819549606719437,0.0,0.1386759899801619,9.609516851094767,4.032672880970026,6.938893903907228e-18,True,False,1.4717457901610054,5.421010862427522e-20,2.7755575615628914e-17,True,0.05969651942024747,exact_unbounded_fallback_bounded_ls,6.011928884874007,2.5081015816583756,0.05969651942024748,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,8.141119198243391,325.6447679297356,0.007229958522811503,0.00472254926075567,0.0,2.8819549606719437,0.0,9.609516851094767,4.032672880970026,6.938893903907228e-18
614,4.607859233063394e-19,2.8609792490763984e-17,3.196819490457268e-17,True,False,stacked_exact,False,7.812000502842326,312.48002011369306,0.006646431570202956,0.003701354030864811,0.0,2.8041350305034114,0.0,0.13956852823320332,9.360277485564817,3.9508286476284424,1.3877787807814457e-17,True,False,1.3290224191318387,4.607859233063394e-19,2.7755575615628914e-17,True,0.060221828971844305,exact_unbounded_fallback_bounded_ls,5.869102197795787,2.448516073142931,0.06022182897184432,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,7.812000502842326,312.48002011369306,0.006646431570202956,0.003701354030864811,0.0,2.8041350305034114,0.0,9.360277485564817,3.9508286476284424,1.3877787807814457e-17
615,1.0842021724855044e-19,2.7755575615628914e-17,3.4877009900414534e-17,True,False,stacked_exact,False,7.493794687984039,299.7517875193615,0.006393754403020058,0.002752765906367713,0.0,2.7286370001256746,0.0,0.14044302207117348,9.124204071504257,3.872284129552772,0.0,True,False,1.1894314011762521,1.0842021724855044e-19,2.7755575615628914e-17,True,0.06076234816481396,exact_unbounded_fallback_bounded_ls,5.729396107156427,2.3902324384543223,0.06076234816481396,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,7.493794687984039,299.7517875193615,0.006393754403020058,0.002752765906367713,0.0,2.7286370001256746,0.0,9.124204071504257,3.872284129552772,0.0
616,5.285485590866834e-19,0.0,4.977530844035721e-18,True,False,stacked_exact,False,7.186129660403897,287.4451864161559,0.006496626798366353,0.00196470273269191,0.0,2.655544956457157,0.0,0.1412969684702171,8.900873247119009,3.7968601123939183,0.0,True,False,1.0526658489967637,5.285485590866834e-19,0.0,True,0.061312529075795166,exact_unbounded_fallback_bounded_ls,5.592503050851613,2.3331223665271583,0.061312529075795166,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,7.186129660403897,287.4451864161559,0.006496626798366353,0.00196470273269191,0.0,2.655544956457157,0.0,8.900873247119009,3.7968601123939183,0.0
617,1.3886361368074976e-17,2.8609792490763984e-17,3.76594472169212e-17,True,False,stacked_exact,False,6.888654559037853,275.54618236151407,0.0069261401799914244,0.0015695362164765297,0.0,2.5849729041689797,0.0,0.14212836684074007,8.689876754647647,3.7243848168375226,6.938893903907228e-18,True,False,0.9184317750261677,1.3877787807814457e-17,2.7755575615628914e-17,True,0.06186753728320276,exact_unbounded_fallback_bounded_ls,5.458128796979827,2.277063107490023,0.06186753728320276,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,6.888654559037853,275.54618236151407,0.0069261401799914244,0.0015695362164765297,0.0,2.5849729041689797,0.0,8.689876754647647,3.7243848168375226,6.938893903907228e-18
618,1.0164395367051604e-19,6.938893903907228e-18,1.0939127565447388e-17,True,False,stacked_exact,False,6.601051947602569,264.04207790410277,0.007615372170521848,0.0018158416524792205,0.0,2.5170660931093503,0.0,0.14293579229208284,8.490830727906015,3.654697033116283,0.0,True,False,0.7864528756759466,1.0164395367051604e-19,6.938893903907228e-18,True,0.06242333054861412,exact_unbounded_fallback_bounded_ls,5.3259966054744785,2.2219392088463845,0.06242333054861412,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,6.601051947602569,264.04207790410277,0.007615372170521848,0.0018158416524792205,0.0,2.5170660931093503,0.0,8.490830727906015,3.654697033116283,0.0
619,8.809142651444724e-20,2.7755575615628914e-17,2.880527702470978e-17,True,False,stacked_exact,False,6.3230491670806135,252.92196668322453,0.00849069335259562,0.0025030093944034063,0.0,2.451991731874044,0.0,0.14371815644148353,8.303380123805992,3.587646349907406,0.0,True,False,0.6564675122017771,8.809142651444724e-20,2.7755575615628914e-17,True,0.06297644627263256,exact_unbounded_fallback_bounded_ls,5.195845301473012,2.1676417117082734,0.06297644627263256,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,6.3230491670806135,252.92196668322453,0.00849069335259562,0.0025030093944034063,0.0,2.451991731874044,0.0,8.303380123805992,3.587646349907406,0.0
620,1.4306539636305373e-17,6.938893903907228e-18,1.9463010917955792e-17,True,False,stacked_exact,False,6.054428196679686,242.1771278671874,0.009491290579645411,0.0033564299871753486,0.0,2.3899478647390318,0.0,0.1444750431483492,8.127209314135337,3.523097933322157,0.0,True,False,0.5282391625327509,1.3877787807814457e-17,6.938893903907228e-18,True,0.06352430677197611,exact_unbounded_fallback_bounded_ls,5.067438474015972,2.114071988378539,0.06352430677197611,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,6.054428196679686,242.1771278671874,0.009491290579645411,0.0033564299871753486,0.0,2.3899478647390318,0.0,8.127209314135337,3.523097933322157,0.0
621,8.768652642126848e-19,2.7755575615628914e-17,2.8569595135358714e-17,True,False,stacked_exact,False,5.795039611477332,231.80158445909328,0.010573218594148582,0.004265491815916454,0.0,2.3311497050394534,0.0,0.14520637620554183,7.962042679649814,3.460931284181379,0.0,True,False,0.4015504410905537,8.673617379884035e-19,2.7755575615628914e-17,True,0.06406489858236811,exact_unbounded_fallback_bounded_ls,4.940559150310623,2.061139520520214,0.06406489858236812,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,5.795039611477332,231.80158445909328,0.010573218594148582,0.004265491815916454,0.0,2.3311497050394534,0.0,7.962042679649814,3.460931284181379,0.0
622,1.3880052443555236e-17,3.469446951953614e-18,2.0567172208356245e-17,True,False,stacked_exact,False,5.544814240490176,221.79256961960706,0.011706421989641285,0.005190836500147804,0.0,2.2758270788150594,0.0,0.14591243589471317,7.8076482570479655,3.401041730128976,0.0,True,False,0.27620559023034996,1.3877787807814457e-17,3.469446951953614e-18,True,0.06459677798964056,exact_unbounded_fallback_bounded_ls,4.8150122418602255,2.0087629196510632,0.06459677798964057,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,5.544814240490176,221.79256961960706,0.011706421989641285,0.005190836500147804,0.0,2.2758270788150594,0.0,7.8076482570479655,3.401041730128976,0.0
