k,residual_dyn_norm,residual_out_norm,residual_total_norm,exact_solution,used_lstsq,solver_mode,requested_mode_fallback,u_applied_minus_u_s_norm,u_applied_minus_u_s_phys_norm,y_current_minus_y_s_norm,y_current_minus_y_s_phys_norm,y_s_minus_y_sp_norm,xhat_minus_x_s_norm,dhat_minus_d_s_norm,rhs_output_norm,u_s_dev_norm,x_s_norm,reduced_rhs_exact_residual_norm,exact_solve_success,exact_within_bounds,exact_bound_violation_inf,exact_eq_residual_state_inf,exact_eq_residual_output_inf,bounded_solve_success,bounded_residual_norm,box_solve_mode,us_exact_minus_us_bounded_inf,xs_exact_minus_xs_bounded_inf,reduced_rhs_bounded_residual_norm
178,6.938893903907228e-18,1.1102230246251565e-16,1.1724753303417436e-16,True,False,stacked_exact,False,41.58609369337952,1663.4437477351805,0.1640120548430273,0.11158830149274626,1.1102230246251565e-16,11.828132970634586,0.0,0.18858950662351803,46.432894293124285,14.46323006521538,8.777083671441753e-17,True,False,32.23385605658088,6.938893903907228e-18,1.1102230246251565e-16,True,0.12176960727489088,exact_unbounded_fallback_bounded_ls,32.23385605658089,7.800316680513071,0.12176960727489088
179,3.903127820947816e-18,5.551115123125783e-17,5.843931276692491e-17,True,False,stacked_exact,False,41.16960638563689,1646.7842554254755,0.16257270269468144,0.11055369118320993,0.0,11.69292647150923,0.0,0.18717760121925905,46.019942114739386,14.331892597452367,8.326672684688674e-17,True,False,31.86678909989795,3.903127820947816e-18,5.551115123125783e-17,True,0.12038294106032404,exact_unbounded_fallback_bounded_ls,31.866789099897954,7.711489625503011,0.12038294106032404
180,8.673617379884035e-18,1.1102230246251565e-16,1.2214063716155464e-16,True,False,stacked_exact,False,40.763151784413886,1630.5260713765554,0.1611704190108036,0.10954535299173936,1.1102230246251565e-16,11.561177005619696,0.0,0.18580168024298566,45.61699226000357,14.203726209220806,2.7755575615628914e-17,True,False,31.508640511488373,8.673617379884035e-18,1.1102230246251565e-16,True,0.11902996570174026,exact_unbounded_fallback_bounded_ls,31.50864051148838,7.624820740611455,0.11902996570174028
181,6.505213034913027e-19,0.0,3.9255318158184606e-17,True,False,stacked_exact,False,40.36649130459579,1614.6596521838314,0.15980438465957172,0.10856276723273471,0.0,11.432789008269086,0.0,0.18446097071422213,45.223804034444164,14.078653545604812,3.925231146709438e-17,True,False,31.159198877664075,6.505213034913027e-19,0.0,True,0.11770988254316343,exact_unbounded_fallback_bounded_ls,31.15919887766408,7.5402588610617505,0.11770988254316343
182,2.168404344971009e-18,5.551115123125783e-17,5.92588947028588e-17,True,False,stacked_exact,False,39.9794274081557,1599.177096326228,0.1584736025167761,0.10760524809699289,0.0,11.30763255618137,0.0,0.1831554402273058,44.840181749333915,13.956605655612584,2.7755575615628914e-17,True,False,30.818310620759135,2.168404344971009e-18,5.551115123125783e-17,True,0.1164221114153445,exact_unbounded_fallback_bounded_ls,30.81831062075914,7.4577668268711355,0.1164221114153445
183,3.2526065174565133e-18,5.551115123125783e-17,6.959789763649187e-17,True,False,stacked_exact,False,39.601714507673584,1584.0685803069432,0.1571771594595798,0.10667216488929493,0.0,11.185653040802281,0.0,0.1818838405575062,44.46587851754458,13.83750787730665,5.551115123125783e-17,True,False,30.485744721215774,3.2526065174565133e-18,5.551115123125783e-17,True,0.11516577959735376,exact_unbounded_fallback_bounded_ls,30.485744721215777,7.377288732047968,0.11516577959735376
184,1.734723475976807e-18,6.206335383118183e-17,6.497158105588476e-17,True,False,stacked_exact,False,39.233110749496824,1569.324429979873,0.1559141503703193,0.10576288039070753,0.0,11.066784962431342,0.0,0.18064511451105328,44.100658816775734,13.721287599327878,2.7755575615628914e-17,True,False,30.16128499236018,1.734723475976807e-18,5.551115123125783e-17,True,0.11394007040234118,exact_unbounded_fallback_bounded_ls,30.161284992360184,7.298772261904022,0.11394007040234118
185,1.734723475976807e-18,0.0,4.729410585390194e-17,True,False,stacked_exact,False,38.87339065879604,1554.9356263518414,0.1546838071336882,0.1048768812979699,0.0,10.950965983121005,0.0,0.17943819262063165,43.74429256289401,13.607874231895696,0.0,True,False,29.844719208016684,1.734723475976807e-18,0.0,True,0.11274418210500217,exact_unbounded_fallback_bounded_ls,29.844719208016688,7.222166057005903,0.11274418210500217
186,6.938893903907228e-18,6.206335383118183e-17,7.112256609037537e-17,True,False,stacked_exact,False,38.52236260879467,1540.894504351787,0.15348530348047457,0.10401360533207539,0.0,10.83809410279159,0.0,0.17826278260268105,43.39659288864084,13.4972046203109,2.7755575615628914e-17,True,False,29.535892582553807,6.938893903907228e-18,5.551115123125783e-17,True,0.11157752997276472,exact_unbounded_fallback_bounded_ls,29.53589258255381,7.147432661904965,0.11157752997276472
187,4.119968255444917e-18,0.0,2.7265202399964923e-17,True,False,stacked_exact,False,38.179829581032365,1527.1931832412943,0.15231777765048787,0.10317244392703825,0.0,10.728095762953886,0.0,0.17711818191502376,43.0573594490691,13.38921500118263,4.163336342344337e-17,True,False,29.234627250396592,4.119968255444917e-18,0.0,True,0.1104394420841197,exact_unbounded_fallback_bounded_ls,29.234627250396596,7.0745290353002765,0.1104394420841197
188,3.903127820947816e-18,5.551115123125783e-17,5.844166433904874e-17,True,False,stacked_exact,False,37.84557007486441,1513.8228029945765,0.1511804608855731,0.10235286187842962,0.0,10.620922039293735,0.0,0.17600327463856896,42.72637512415738,13.28383982228938,1.3877787807814457e-17,True,False,28.940719750776132,3.903127820947816e-18,5.551115123125783e-17,True,0.10932914982677672,exact_unbounded_fallback_bounded_ls,28.940719750776136,7.003405941319046,0.10932914982677672
189,9.324138683375338e-18,5.551115123125783e-17,6.92993336479609e-17,True,False,stacked_exact,False,37.519389808435655,1500.7755923374261,0.1500726254416659,0.10155436109466273,0.0,10.516502091359046,0.0,0.17491735471412595,42.403445311170955,13.181017363913234,1.3877787807814457e-17,True,False,28.653996672952985,9.324138683375338e-18,5.551115123125783e-17,True,0.10824599810826757,exact_unbounded_fallback_bounded_ls,28.653996672963746,6.934021415841356,0.10824599810826757
190,9.75781955236954e-18,5.551115123125783e-17,6.334176596087312e-17,True,False,stacked_exact,False,37.2011097254543,1488.044389018172,0.14899338947647442,0.10077628422886122,0.0,10.414755780636735,0.0,0.17385995179987235,42.088391572683015,13.080689269754489,2.7755575615628914e-17,True,False,28.374304323952195,9.75781955236954e-18,5.551115123125783e-17,True,0.10718940632361919,exact_unbounded_fallback_bounded_ls,28.374304323952245,6.866338266917079,0.10718940632361919
191,7.37257477290143e-18,5.551115123125783e-17,6.37799741154961e-17,True,False,stacked_exact,False,36.890504575536916,1475.6201830214766,0.14794210893120557,0.10001817928090415,0.0,10.315664990817556,0.0,0.17282952718588604,41.78099079672793,12.982792025194579,3.1031676915590914e-17,True,False,28.101422062792807,7.37257477290143e-18,5.551115123125783e-17,True,0.10615854095910028,exact_unbounded_fallback_bounded_ls,28.10142206279323,6.800303113608521,0.10615854095910028
192,7.806255641895632e-18,0.0,4.917230841594221e-17,True,False,stacked_exact,False,36.58741314911238,1463.496525964495,0.14691817527043988,0.099279644268982,0.0,10.21914188009429,0.0,0.17182581863327398,41.4810841545112,12.887272100015105,1.3877787807814457e-17,True,False,27.83521787776558,7.806255641895632e-18,0.0,True,0.105152903314977,exact_unbounded_fallback_bounded_ls,27.835217877765583,6.73588397045916,0.105152903314977
193,7.37257477290143e-18,1.3877787807814457e-17,5.008898069834166e-17,True,False,stacked_exact,False,36.29170004658206,1451.6680018632824,0.14592081032601845,0.09856011763282208,0.0,10.125087345854459,0.0,0.17084889145591545,41.18853489747628,12.79408055256298,3.1031676915590914e-17,True,False,27.575586686399603,7.37257477290143e-18,1.3877787807814457e-17,True,0.10417209642195578,exact_unbounded_fallback_bounded_ls,27.575586686399607,6.673055449129385,0.10417209642195578
194,1.0625181290357943e-17,5.551115123125783e-17,7.037790195586562e-17,True,False,stacked_exact,False,36.00317658570579,1440.1270634282316,0.14494931362639382,0.09785909081435672,0.0,10.03347138470016,0.0,0.16989761263877098,40.903152834650434,12.703161441295695,2.7755575615628914e-17,True,False,27.322345830937223,1.0625181290357943e-17,5.551115123125783e-17,True,0.10321543025513162,exact_unbounded_fallback_bounded_ls,27.322345830937227,6.611773334275504,0.10321543025513162
195,2.3852447794681098e-18,0.0,1.3591176438267797e-17,True,False,stacked_exact,False,35.721657016590086,1428.8662806636034,0.14400300369233018,0.09717606433150722,0.0,9.944250303644663,0.0,0.16897106482385296,40.624757562334935,12.614460121302315,2.7755575615628914e-17,True,False,27.075326825686396,2.3852447794681098e-18,0.0,True,0.10228226832731177,exact_unbounded_fallback_bounded_ls,27.0753268256864,6.551996853805532,0.10228226832731177
196,2.784015005631585e-17,6.206335383118183e-17,6.88533802527909e-17,True,False,stacked_exact,False,35.44696896553198,1417.878758621279,0.14308123132941544,0.0965105617386792,0.0,9.857375339250895,0.0,0.16806844674307753,40.35317793983964,12.527924051466304,4.3885418357208765e-17,True,False,26.83437195694153,2.7755575615628914e-17,5.551115123125783e-17,True,0.10137201484455957,exact_unbounded_fallback_bounded_ls,26.834371956941535,6.493687842355832,0.10137201484455957
197,3.0357660829594124e-18,1.1102230246251565e-16,1.1194948970205704e-16,True,False,stacked_exact,False,35.17896296029093,1407.1585184116373,0.14218339772457056,0.09586215444823849,1.1102230246251565e-16,9.772790688642313,0.0,0.16718913756199416,40.08825654871549,12.443503746286497,4.163336342344337e-17,True,False,26.599339642893135,3.0357660829594124e-18,1.1102230246251565e-16,True,0.10048413495428689,exact_unbounded_fallback_bounded_ls,26.59933964289314,6.436812038342985,0.10048413495428689
198,2.7756422635651865e-17,0.0,3.123587207767929e-17,True,False,stacked_exact,False,34.917489066989674,1396.699562679587,0.14130884501624905,0.09523035527430765,0.0,9.690429395340143,0.0,0.16633278930729573,39.82985354186468,12.361153248647495,1.962615573354719e-17,True,False,26.370110103640215,2.7755575615628914e-17,0.0,True,0.09961817616481924,exact_unbounded_fallback_bounded_ls,26.37011010364022,6.381340456088214,0.09961817616481924
199,6.210917228101218e-17,5.721958498152797e-17,1.0549223718841792e-16,True,False,stacked_exact,False,34.66239009362748,1386.4956037450993,0.14045702263393695,0.09461476888827225,0.0,9.610253031977367,0.0,0.16549857636134233,39.577810704319035,12.280824788157947,2.7755575615628914e-17,True,False,26.14653513702728,5.551115123125783e-17,5.551115123125783e-17,True,0.09877357861393467,exact_unbounded_fallback_bounded_ls,26.146535137027282,6.327237231890916,0.09877357861393467
200,5.581904089367314e-17,5.551115123125783e-17,7.309926737399891e-17,True,False,stacked_exact,False,34.413536227941265,1376.5414491176507,0.13962749591984688,0.09401512488958191,0.0,9.532194636126299,0.0,0.1646862261919725,39.33199775482728,12.202475050941041,1.3877787807814457e-17,True,False,25.928504658337324,5.551115123125783e-17,5.551115123125783e-17,True,0.09794992643538583,exact_unbounded_fallback_bounded_ls,25.928504658337328,6.274475726209273,0.09794992643538583
201,1.734723475976807e-18,0.0,1.1422055860947752e-17,True,False,stacked_exact,False,34.17083204691917,1366.833281876767,0.13881952379636642,0.09343086369902039,0.0,9.456153346966886,0.0,0.16389617327049943,39.092319288368756,12.126066188404133,1.3877787807814457e-17,True,False,25.715956445441293,1.734723475976807e-18,0.0,True,0.09714698457308123,exact_unbounded_fallback_bounded_ls,25.715956445441297,6.2230408818196,0.09714698457308123
202,2.7945508170586107e-17,5.551115123125783e-17,6.475482253638639e-17,True,False,stacked_exact,False,33.93404150923322,1357.3616603693288,0.1380326273818351,0.09286164974683578,0.0,9.382139163678966,0.0,0.1631268178013751,38.85858643249989,12.051547151547277,1.3877787807814457e-17,True,False,25.50869562585371,2.7755575615628914e-17,5.551115123125783e-17,True,0.0963640168586275,exact_unbounded_fallback_bounded_ls,25.508695625853715,6.172885541251648,0.0963640168586275
203,9.324138683375338e-18,5.551115123125783e-17,5.850238956807837e-17,True,False,stacked_exact,False,33.70295595152313,1348.1182380609255,0.137123995944158,0.09215942127405985,0.0,9.310138792273841,0.0,0.16237790030356644,38.63066979356869,11.978874851979723,2.7755575615628914e-17,True,False,25.306613058282807,9.324138683375338e-18,5.551115123125783e-17,True,0.09560061098974798,exact_unbounded_fallback_bounded_ls,25.30661305828281,6.1239832932502845,0.09560061098974798
204,2.9349655198699905e-17,5.721958498152797e-17,7.296857281856372e-17,True,False,stacked_exact,False,33.43523149374957,1337.4092597499828,0.13576599277421678,0.09095027324239457,0.0,9.28835053552274,0.0,0.1607358459240613,38.36749871959206,11.902399806056739,2.7755575615628914e-17,True,False,25.050984040224748,2.7755575615628914e-17,5.551115123125783e-17,True,0.09463492307818207,exact_unbounded_fallback_bounded_ls,25.05098404022475,6.062123263543024,0.09463492307818207
205,6.7220534694101275e-18,0.0,1.3693426873899061e-17,True,False,stacked_exact,False,33.03390461797172,1321.356184718869,0.13455841873193153,0.08975355963222252,0.0,9.429654687366828,0.0,0.15608933527994476,37.97596520123841,11.810351651623941,1.962615573354719e-17,True,False,24.605299552809704,6.7220534694101275e-18,0.0,True,0.09295126398056193,exact_unbounded_fallback_bounded_ls,24.605299552809708,5.954271440636223,0.09295126398056193
206,4.9873299934333204e-18,5.551115123125783e-17,5.784312189049807e-17,True,False,stacked_exact,False,32.69559462227971,1307.823784891188,0.13347278634824938,0.08858830857038481,0.0,9.529658826585033,0.0,0.1522916907870891,37.64629561769045,11.7325908121202,2.7755575615628914e-17,True,False,24.230457912549795,4.9873299934333204e-18,5.551115123125783e-17,True,0.09153522739950241,exact_unbounded_fallback_bounded_ls,24.2304579125498,5.863562979377835,0.09153522739950241
207,2.8774488717354935e-17,5.551115123125783e-17,6.150108661804705e-17,True,False,stacked_exact,False,32.464149393102176,1298.5659757240867,0.13248697054548841,0.08746923489789296,0.0,9.576262088023226,0.0,0.14978798899923457,37.42170613542889,11.679242221660708,0.0,True,False,23.976041079339886,2.7755575615628914e-17,5.551115123125783e-17,True,0.09057411874995978,exact_unbounded_fallback_bounded_ls,23.97604107933989,5.801996288684679,0.09057411874995978
208,4.336808689942018e-18,5.551115123125783e-17,5.597087370413059e-17,True,False,stacked_exact,False,32.33135890615956,1293.2543562463823,0.13158283943469357,0.08640690811016268,0.0,9.588939904423583,0.0,0.14831158105456538,37.29443983655767,11.649812599100276,3.1031676915590914e-17,True,False,23.829371674848275,4.336808689942018e-18,5.551115123125783e-17,True,0.09002004679056298,exact_unbounded_fallback_bounded_ls,23.82937167484828,5.7665035515209375,0.09002004679056298
209,2.8028670759448284e-17,5.551115123125783e-17,6.30746572962811e-17,True,False,stacked_exact,False,32.272480442803236,1290.8992177121295,0.13074560875855204,0.08540868965590628,0.0,9.582621375789266,0.0,0.14754727092861805,37.24019732378492,11.638777395342796,4.163336342344337e-17,True,False,23.762252700009462,2.7755575615628914e-17,5.551115123125783e-17,True,0.08976649191979388,exact_unbounded_fallback_bounded_ls,23.762252700009466,5.750261335812144,0.08976649191979388
210,8.023096076392733e-18,0.0,2.4227849349506336e-17,True,False,stacked_exact,False,32.26032163520853,1290.412865408341,0.12996353331375446,0.08447963217516533,0.0,9.56419724110382,0.0,0.14725321625624188,37.232069551776675,11.639076277252517,1.3877787807814457e-17,True,False,23.746249618152127,8.023096076392733e-18,0.0,True,0.08970603719202147,exact_unbounded_fallback_bounded_ls,23.74624961815213,5.746388727524877,0.08970603719202147
211,1.1104792225312589e-16,0.0,1.1274797102600162e-16,True,False,stacked_exact,False,32.27114900543632,1290.8459602174528,0.12922731716520014,0.0836228679530634,0.0,9.535511796953417,0.0,0.1472619501675107,37.24647287256157,11.644103167404689,3.1031676915590914e-17,True,False,23.757692395369098,1.1102230246251565e-16,0.0,True,0.08974926448959947,exact_unbounded_fallback_bounded_ls,23.7576923953691,5.749157781498254,0.08974926448959947
212,3.0040814286788007e-17,5.551115123125783e-17,6.654091766648821e-17,True,False,stacked_exact,False,32.28663620682809,1291.4654482731237,0.12852944237848288,0.08283966899261486,0.0,9.496345304568534,0.0,0.14746042039055562,37.26516809745619,11.648594649799822,4.163336342344337e-17,True,False,23.778736547793187,2.7755575615628914e-17,5.551115123125783e-17,True,0.08982876283356477,exact_unbounded_fallback_bounded_ls,23.77873654779319,5.754250285744888,0.08982876283356477
213,1.3010426069826053e-18,1.3877787807814457e-17,1.6735959271099567e-17,True,False,stacked_exact,False,32.293859995205985,1291.7543998082397,0.12786424641128408,0.08213010662841573,0.0,9.446238651962865,0.0,0.14777111154879172,37.27528378750073,11.648825971477358,4.3885418357208765e-17,True,False,23.796815681447498,1.3010426069826053e-18,1.3877787807814457e-17,True,0.08989706024734899,exact_unbounded_fallback_bounded_ls,23.7968156814475,5.758625280761807,0.08989706024734899
214,2.841188977517478e-17,0.0,4.241589355882321e-17,True,False,stacked_exact,False,32.28463493283999,1291.3853973135997,0.12722738580938459,0.081493056504647,0.0,9.385094537911874,0.0,0.14814235296057573,37.268672832220915,11.64247988126124,0.0,True,False,23.803848595184157,2.7755575615628914e-17,0.0,True,0.08992362843522593,exact_unbounded_fallback_bounded_ls,23.80384859518416,5.760327185226113,0.08992362843522596
215,8.673617379884035e-19,0.0,6.4837305543412976e-18,True,False,stacked_exact,False,32.254419139205375,1290.1767655682147,0.12661558678440507,0.08092636360303443,0.0,9.313434175190986,0.0,0.1485389485301536,37.2408227076189,11.628356215956941,0.0,True,False,23.795101363217803,8.673617379884035e-19,0.0,True,0.0898905840796448,exact_unbounded_fallback_bounded_ls,23.795101363217807,5.758210429731325,0.0898905840796448
216,3.903127820947816e-18,5.721958498152797e-17,6.07926120157489e-17,True,False,stacked_exact,False,32.2012809702821,1288.0512388112843,0.12602654686378245,0.08042711647726603,0.0,9.232333561098443,0.0,0.14893636407320948,37.18983668963299,11.606069000575184,3.1031676915590914e-17,True,False,23.768218895889625,3.903127820947816e-18,5.551115123125783e-17,True,0.08978903037526062,exact_unbounded_fallback_bounded_ls,23.76821889588963,5.751705102809065,0.08978903037526063
217,1.3010426069826053e-18,5.721958498152797e-17,5.841294001183401e-17,True,False,stacked_exact,False,32.125109006757526,1285.0043602703013,0.12545866798138103,0.07999172265108201,0.0,9.14321871990132,0.0,0.14931771050520604,37.11563090353743,11.575790884118929,1.3877787807814457e-17,True,False,23.722512887009984,1.3010426069826053e-18,5.551115123125783e-17,True,0.0896163671127081,exact_unbounded_fallback_bounded_ls,23.722512887009987,5.7406446403002365,0.0896163671127081
218,4.9873299934333204e-18,0.0,2.0411669160069244e-17,True,False,stacked_exact,False,32.02422847974307,1280.969139189723,0.12491101839694414,0.07961618048363041,0.0,9.0477219285597,0.0,0.14967090692921745,37.01927910076784,11.53804890394513,2.7755575615628914e-17,True,False,23.658367571687812,4.9873299934333204e-18,0.0,True,0.08937404581420774,exact_unbounded_fallback_bounded_ls,23.658367571687815,5.725122023844418,0.08937404581420774
219,1.235990476633475e-17,1.1102230246251565e-16,1.1271591319016487e-16,True,False,stacked_exact,False,31.902877234036136,1276.1150893614456,0.12241726838413186,0.07705958384634898,1.1102230246251565e-16,8.94824806467684,0.0,0.1499878295110461,36.902588795628574,11.49358223602092,2.7755575615628914e-17,True,False,23.57688597239033,1.235990476633475e-17,1.1102230246251565e-16,True,0.08906623335983777,exact_unbounded_fallback_bounded_ls,23.576885972390333,5.705404175448847,0.08906623335983777
220,2.8322382403341865e-17,0.0,2.9208192902788344e-17,True,False,stacked_exact,False,31.13571880571002,1245.4287522284008,0.11859310615714394,0.07224185056136966,0.0,9.570244810419307,0.0,0.13758677412922476,36.156929964195676,11.36488379504978,1.3877787807814457e-17,True,False,22.58334973846312,2.7755575615628914e-17,0.0,True,0.08531295864128416,exact_unbounded_fallback_bounded_ls,22.58334973846336,5.464976933014079,0.08531295864128416
221,2.816255578577367e-17,6.206335383118183e-17,7.260885012326566e-17,True,False,stacked_exact,False,29.89721705075433,1195.8886820301732,0.11605604887741129,0.06753451571136482,0.0,10.847722324890498,0.0,0.11905497217042436,34.95204803290123,11.202329887849665,1.5515838457795457e-17,True,False,20.819288277977584,2.7755575615628914e-17,5.551115123125783e-17,True,0.07864887629026074,exact_unbounded_fallback_bounded_ls,20.81928827797786,5.038089213157433,0.07864887629026075
222,2.799929807067313e-17,1.1188630228279524e-16,1.1953255866359205e-16,True,False,stacked_exact,False,29.169551254509777,1166.782050180391,0.11466123786831273,0.06307889842308548,1.1102230246251565e-16,11.812594558252574,0.0,0.11172931771750505,34.244873936088084,11.15542447805497,1.3877787807814457e-17,True,False,19.609187577035065,2.7755575615628914e-17,1.1102230246251565e-16,True,0.07407748753496506,exact_unbounded_fallback_bounded_ls,19.609187577035065,4.7452551962737965,0.07407748753496506
223,2.781670642669205e-17,0.0,3.681410738906372e-17,True,False,stacked_exact,False,29.100133722101823,1164.005348884073,0.1142170620132187,0.05897787273429086,0.0,12.431460253584868,0.0,0.11182909244832322,34.18630010614021,11.254246513294005,1.1492543028346347e-17,True,False,19.161614081706887,2.7755575615628914e-17,0.0,True,0.07238669234567414,exact_unbounded_fallback_bounded_ls,19.161614081706887,4.6369462494564555,0.07238669234567414
224,3.2526065174565133e-19,5.551115123125783e-17,5.826495502276829e-17,True,False,stacked_exact,False,29.584970593877358,1183.398823755094,0.11449094063415315,0.055298102652207436,0.0,12.82717021165102,0.0,0.1147260206745415,34.67763734008555,11.480309531022732,1.734723475976807e-18,True,False,19.35954208580955,3.2526065174565133e-19,5.551115123125783e-17,True,0.0731344035504173,exact_unbounded_fallback_bounded_ls,19.359542085809554,4.6848490336728705,0.0731344035504173
225,4.336808689942018e-19,5.551115123125783e-17,5.553969524573661e-17,True,False,stacked_exact,False,30.453778665426075,1218.151146617043,0.11523646091888318,0.052074742186865405,0.0,13.09163064685798,0.0,0.11831876971721075,35.55134658127706,11.794528444538424,2.359479019930958e-17,True,False,20.011815673224177,4.336808689942018e-19,5.551115123125783e-17,True,0.0757153440266384,exact_unbounded_fallback_bounded_ls,20.01181567322418,4.93131017362426,0.0757153440266384
226,1.1447388332560733e-16,2.7755575615628914e-17,1.0414861809844511e-16,True,False,stacked_exact,False,31.53637668561894,1261.4550674247575,0.1162208199578051,0.04931666613858228,0.0,13.267832629244197,0.0,0.1218714791429556,36.63823381827656,12.15296928344193,1.214306433183765e-17,True,False,20.935566835960422,1.1102230246251565e-16,2.7755575615628914e-17,True,0.07924217248503446,exact_unbounded_fallback_bounded_ls,20.93556683596745,5.170309343386867,0.07924217248503446
227,1.1105808383854761e-16,6.206335383118183e-17,8.600213497363413e-17,True,False,stacked_exact,False,32.689515210359346,1307.580608414374,0.11724336797965496,0.047011509132285266,0.0,13.367641312336895,0.0,0.12514243984677284,37.795324454424836,12.516327641627004,2.359479019930958e-17,True,False,21.982098463196337,1.1102230246251565e-16,5.551115123125783e-17,True,0.083096732656116,exact_unbounded_fallback_bounded_ls,21.982098463197968,5.383256277351843,0.083096732656116
228,5.854691731421724e-18,0.0,3.8296372233501315e-17,True,False,stacked_exact,False,33.80545464468813,1352.218185787525,0.11814483291516666,0.04513169971994233,0.0,13.389729083529035,0.0,0.12806380205676912,38.91489248731949,12.854274595136093,6.071532165918825e-18,True,False,23.04131850066782,5.854691731421724e-18,0.0,True,0.08704302395583777,exact_unbounded_fallback_bounded_ls,23.041318500667824,5.575801442066057,0.08704302395583777
229,6.7220534694101275e-18,5.551115123125783e-17,6.142167546643292e-17,True,False,stacked_exact,False,34.8109878406257,1392.4395136250282,0.11880886664033,0.043640595771694754,0.0,13.330501706882542,0.0,0.13064333411519152,39.92367006643261,13.1462448210589,2.3635607360183997e-17,True,False,24.037961864001858,6.7220534694101275e-18,5.551115123125783e-17,True,0.09080803645490972,exact_unbounded_fallback_bounded_ls,24.03796186400186,5.816980586010498,0.09080803645490972
230,2.6020852139652106e-18,5.551115123125783e-17,5.900654760352813e-17,True,False,stacked_exact,False,35.55007292717523,1422.0029170870093,0.11915894274044711,0.04249777803452627,0.0,13.189171631866264,0.0,0.13293020092362856,40.777380218067115,13.380288603042956,4.0497527310531634e-17,True,False,24.92481335742152,2.6020852139652106e-18,5.551115123125783e-17,True,0.09415828899296484,exact_unbounded_fallback_bounded_ls,24.924813357421524,6.031591043830531,0.09415828899296483
231,6.288372600415926e-18,0.0,2.2451653196997635e-17,True,False,stacked_exact,False,36.093424478918024,1443.736979156721,0.11857165521305242,0.03975560037071306,0.0,12.96840136563939,0.0,0.13499471377723676,41.45373708719294,13.551176399740674,5.003707553108401e-17,True,False,25.67534681086248,6.288372600415926e-18,0.0,True,0.09699357384724196,exact_unbounded_fallback_bounded_ls,25.675346810862482,6.213213698546614,0.09699357384724196
232,4.7704895589362195e-18,5.551115123125783e-17,6.646213750285514e-17,True,False,stacked_exact,False,36.02209828501649,1440.8839314006595,0.11794700075159187,0.035645599984086604,0.0,13.411020895235378,0.0,0.1352363783965831,41.38818991627188,13.613616165879007,9.540979117872439e-18,True,False,25.335758095106485,4.7704895589362195e-18,5.551115123125783e-17,True,0.09571071198671846,exact_unbounded_fallback_bounded_ls,25.33575809510649,6.131036142356369,0.09571071198671846
233,6.7220534694101275e-18,1.1443916996305594e-16,1.2714527800724352e-16,True,False,stacked_exact,False,35.33166723143755,1413.2666892575019,0.1180665014432583,0.031750225662843364,1.1102230246251565e-16,14.442324045182609,0.0,0.13901127483104417,40.700135922033134,13.5982798681882,4.718958039861916e-17,True,False,24.018023048263025,6.7220534694101275e-18,1.1102230246251565e-16,True,0.0936589016965547,exact_unbounded_fallback_bounded_ls,24.01802313337049,6.301719494271852,0.0936589016965547
234,2.778605206969998e-17,5.551115123125783e-17,6.804233432885042e-17,True,False,stacked_exact,False,34.64543602890094,1385.8174411560376,0.11867193815251265,0.02869450673629871,0.0,15.410391494505793,0.0,0.14925002553558653,40.00945685730274,13.585962396749853,2.7755575615628914e-17,True,False,22.65491856789422,2.7755575615628914e-17,5.551115123125783e-17,True,0.09820174215650462,exact_unbounded_fallback_bounded_ls,24.692987476678965,6.622339401332855,0.09820174215650462
235,2.84590162816032e-17,1.1102230246251565e-16,1.1478110154896111e-16,True,False,stacked_exact,False,34.19170569130717,1367.6682276522865,0.1194824203876756,0.02695181703052977,1.1102230246251565e-16,16.117552971758915,0.0,0.16164091753029125,39.548055329529454,13.608967420312963,1.3877787807814457e-17,True,False,21.607339914349808,2.7755575615628914e-17,1.1102230246251565e-16,True,0.10222026344420775,exact_unbounded_fallback_bounded_ls,25.70345118064481,6.893332677768212,0.10222026344420775
236,3.469446951953614e-18,0.0,3.31797862167239e-17,True,False,stacked_exact,False,33.98160001474973,1359.2640005899893,0.12021619121153941,0.026672508128387885,0.0,16.52272932296758,0.0,0.17224970330934736,39.33185374575136,13.661211644926212,1.3877787807814457e-17,True,False,20.947272493173067,3.469446951953614e-18,0.0,True,0.10532747816481727,exact_unbounded_fallback_bounded_ls,26.484765363250062,7.102871022209191,0.10532747816481727
237,2.809234570782673e-17,0.0,3.949975892142946e-17,True,False,stacked_exact,False,33.93159809374122,1357.2639237496487,0.1206190147483748,0.02761630913983789,0.0,16.6366474448061,0.0,0.17930006619922353,39.2801977880359,13.7181019286005,1.3877787807814457e-17,True,False,20.612799782764597,2.7755575615628914e-17,0.0,True,0.10741149686044664,exact_unbounded_fallback_bounded_ls,27.00879524722917,7.243409049520212,0.10741149686044665
238,4.7704895589362195e-18,5.551115123125783e-17,5.914389651528063e-17,True,False,stacked_exact,False,33.93514993842511,1357.4059975370046,0.12048339365253924,0.029313194450127342,0.0,16.485692941092964,0.0,0.1824245409547586,39.287146743449576,13.751385968330755,1.3877787807814457e-17,True,False,20.495727600661603,4.7704895589362195e-18,5.551115123125783e-17,True,0.10837304725110677,exact_unbounded_fallback_bounded_ls,27.2505786538506,7.3082522274374355,0.10837304725110679
