case_key,case,short_label,execution,run_id,episode,step_start,step_stop_exclusive,n_steps,reward_mean,reward_sum,reward_no_penalty_mean,reward_no_penalty_sum,fallback_penalty_mean,fallback_penalty_sum,diagnostic_unsafe_count,diagnostic_unsafe_rate,diagnostic_unstable_count,diagnostic_unstable_rate,actual_intervention_count,actual_intervention_rate,projection_count,projection_rate,accepted_candidate_count,section16_projection_count,fallback_count,fallback_verified_count,fallback_unverified_count,target_fail_hold_prev_count,solver_fail_hold_prev_count,target_hold_prev_count,solver_hold_prev_count,gart_target_hold_prev_count,gart_solver_hold_prev_count,target_failure_count,min_contraction_margin,max_executed_action_gap_inf,output_rmse_mean,output_max_abs_error,output0_rmse,output1_rmse,output0_max_abs_error,output1_max_abs_error,phase,gate_activity_rate
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,239,190400,191200,800,-6.94941510975877,-5559.532087807016,-5.550497670670897,-4440.398136536717,1.3989174390878722,1119.1339512702978,0,0.0,0,0.0,29,0.03625,0,0.0,771,0,24,24,0,0,0,5,0,5,0,5,-58.16714962108426,9.729714392185768,0.1961237133228017,2.9510171811512578,0.1289601369351664,0.2632872897104369,1.1013277736470877,2.9510171811512578,full RL,0.03625
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,240,191200,192000,800,-6.941077884670328,-5552.862307736263,-5.490715855433792,-4392.572684347034,1.4503620292365358,1160.2896233892286,0,0.0,0,0.0,26,0.0325,0,0.0,774,0,22,22,0,0,0,4,0,4,0,4,-57.973990405736345,9.784939716553916,0.1984023905801053,2.9032703018807524,0.1282545844298044,0.2685501967304062,1.130904985785639,2.9032703018807524,full RL,0.0325
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,241,192000,192800,800,-6.000400291806296,-4800.320233445037,-5.159205990513203,-4127.364792410563,0.8411943012930923,672.9554410344738,0,0.0,0,0.0,12,0.015,0,0.0,788,0,6,6,0,0,0,6,0,6,0,6,-61.08339014368266,9.618732610594645,0.1927532291136459,2.9748907956756057,0.1270416975263308,0.2584647607009609,1.1014833646077444,2.9748907956756057,full RL,0.015
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,242,192800,193600,800,-6.897136246274636,-5517.7089970197085,-5.345456031224696,-4276.364824979757,1.551680215049939,1241.3441720399512,0,0.0,0,0.0,28,0.035,0,0.0,772,0,23,23,0,0,0,5,0,5,0,5,-60.85646195952086,9.696019576684163,0.1984599147561864,3.0055061298205032,0.1250177321986202,0.2719020973137526,1.1087069879689433,3.0055061298205032,full RL,0.035
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,243,193600,194400,800,-5.466855051580551,-4373.484041264441,-4.535410916784323,-3628.328733427458,0.931444134796228,745.1553078369823,0,0.0,0,0.0,34,0.0425,0,0.0,766,0,29,29,0,0,0,5,0,5,0,5,-60.94924385529771,6.483214582259443,0.1724673661256957,2.586910069009889,0.1145188639055358,0.2304158683458556,1.081101777297734,2.586910069009889,full RL,0.0425
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,244,194400,195200,800,-4.898274386631581,-3918.619509305264,-4.217756296276807,-3374.2050370214456,0.6805180903547723,544.4144722838179,0,0.0,0,0.0,41,0.05125,0,0.0,759,0,35,35,0,0,0,6,0,6,0,6,-61.75837777412676,4.993076485139518,0.1694449366652068,2.583197569825643,0.1122356915917319,0.2266541817386818,1.076565587548619,2.583197569825643,full RL,0.05125
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,245,195200,196000,800,-6.1739826714250965,-4939.186137140077,-5.00529846882043,-4004.238775056344,1.1686842026046664,934.9473620837332,0,0.0,0,0.0,29,0.03625,0,0.0,771,0,25,25,0,0,0,4,0,4,0,4,-60.7465166057151,9.668933110840928,0.1930353803009127,2.9613504796292887,0.1227504745130968,0.2633202860887286,1.0770673977063638,2.9613504796292887,full RL,0.03625
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,246,196000,196800,800,-4.277024881251176,-3421.6199050009404,-4.137333906308077,-3309.867125046462,0.1396909749430973,111.75277995447787,0,0.0,0,0.0,9,0.01125,0,0.0,791,0,4,4,0,0,0,5,0,5,0,5,-61.30737541394194,2.187321102619171,0.1675330359161928,2.5530406163101134,0.1120423157914131,0.2230237560409725,1.0784118660338446,2.5530406163101134,full RL,0.01125
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,247,196800,197600,800,-4.201875060830324,-3361.50004866426,-4.100462364196784,-3280.369891357427,0.1014126966335399,81.13015730683196,0,0.0,0,0.0,6,0.0075,0,0.0,794,0,1,1,0,0,0,5,0,5,0,5,-60.23626860380944,2.119874731302261,0.1643842420520017,2.547622404927722,0.112012044249185,0.2167564398548184,1.0722346876524256,2.547622404927722,full RL,0.0075
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,248,197600,198400,800,-7.900712033010634,-6320.569626408507,-6.026621280852787,-4821.29702468223,1.874090752157848,1499.272601726278,0,0.0,0,0.0,10,0.0125,0,0.0,790,0,5,5,0,0,0,5,0,5,0,5,-58.50624652817805,9.741997629334833,0.2168622594601308,2.95871174331279,0.1339477413159648,0.2997767776042969,1.0977968462256888,2.95871174331279,full RL,0.0125
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,249,198400,199200,800,-7.542226875323068,-6033.781500258454,-5.861050384220104,-4688.840307376084,1.681176491102962,1344.9411928823697,0,0.0,0,0.0,17,0.02125,0,0.0,783,0,12,12,0,0,0,5,0,5,0,5,-58.261058278557584,9.745384310723988,0.216645739373853,2.949936886692626,0.134402884668223,0.2988885940794831,1.0963657323071767,2.949936886692626,full RL,0.02125
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,250,199200,200000,800,-6.066187070648624,-4852.949656518899,-4.989608983669965,-3991.687186935972,1.0765780869786576,861.2624695829262,0,0.0,0,0.0,24,0.03,0,0.0,776,0,20,20,0,0,0,4,0,4,0,4,-57.6706095108193,9.729201020363853,0.1920263224010513,2.907114395712142,0.1235546982007842,0.2604979466013184,1.098830279615982,2.907114395712142,full RL,0.03
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,251,200000,200800,800,-6.936236699797239,-5548.989359837791,-5.368583035917187,-4294.86642873375,1.567653663880052,1254.1229311040415,0,0.0,0,0.0,34,0.0425,0,0.0,766,0,28,28,0,0,0,6,0,6,0,6,-60.63612520722097,9.644695439536138,0.2020937445215312,2.925390843111757,0.1247820653332018,0.2794054237098607,1.09209496613332,2.925390843111757,full RL,0.0425
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,252,200800,201600,800,-7.433462019967525,-5946.76961597402,-5.4986633215441865,-4398.930657235349,1.93479869842334,1547.838958738672,0,0.0,0,0.0,37,0.04625,0,0.0,763,0,31,31,0,0,0,6,0,6,0,6,-60.99060153100481,9.570603220427625,0.1999335178748003,2.964790468137835,0.1236313876360255,0.2762356481135752,1.0724305138451684,2.964790468137835,full RL,0.04625
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,253,201600,202400,800,-7.633589642509719,-6106.871714007775,-5.579737673479067,-4463.7901387832535,2.053851969030652,1643.0815752245212,0,0.0,0,0.0,40,0.05,0,0.0,760,0,34,34,0,0,0,6,0,6,0,6,-61.75072195482767,9.586697771542903,0.2021226303560406,2.928675590897285,0.1244023197726198,0.2798429409394614,1.069613498032512,2.928675590897285,full RL,0.05
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,254,202400,203200,800,-6.5291134387387135,-5223.290750990971,-5.058307055053696,-4046.645644042957,1.4708063836850187,1176.645106948015,0,0.0,0,0.0,47,0.05875,0,0.0,753,0,39,39,0,0,0,8,0,8,0,8,-60.552328702743694,9.629835495020483,0.1989165990771425,3.014247331667093,0.1236305527561128,0.2742026453981723,1.087369429715309,3.014247331667093,full RL,0.05875
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,255,203200,204000,800,-7.61450147936967,-6091.601183495736,-5.710532299273191,-4568.425839418553,1.90396918009648,1523.1753440771838,0,0.0,0,0.0,38,0.0475,0,0.0,762,0,31,31,0,0,0,7,0,7,0,7,-59.409627563865456,9.958842319963352,0.2157317435057917,2.939291178772919,0.1303649849915194,0.301098502020064,1.0898692463451345,2.939291178772919,full RL,0.0475
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,256,204000,204800,800,-6.623549378638281,-5298.839502910625,-5.163096336591619,-4130.477069273296,1.4604530420466606,1168.3624336373284,0,0.0,0,0.0,30,0.0375,0,0.0,770,0,26,26,0,0,0,4,0,4,0,4,-59.59739988294336,9.647752749767031,0.1969141912411684,2.9590249678550435,0.1230955394131853,0.2707328430691515,1.0725598320613634,2.9590249678550435,full RL,0.0375
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,257,204800,205600,800,-9.157993506901006,-7326.394805520805,-6.415238544313208,-5132.190835450567,2.742754962587797,2194.2039700702376,0,0.0,0,0.0,29,0.03625,0,0.0,771,0,24,24,0,0,0,5,0,5,0,5,-59.93452906803873,11.241984238633313,0.2289476903502538,3.046528174712421,0.1342608348205274,0.3236345458799802,1.08257870077867,3.046528174712421,full RL,0.03625
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,258,205600,206400,800,-7.888181677012133,-6310.545341609706,-5.953027986337264,-4762.422389069811,1.935153690674867,1548.1229525398935,0,0.0,0,0.0,31,0.03875,0,0.0,769,0,26,26,0,0,0,5,0,5,0,5,-60.64811149017294,9.659968972181415,0.2274860516484577,3.035678258150199,0.1332772636395509,0.3216948396573645,1.0722363934430246,3.035678258150199,full RL,0.03875
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,259,206400,207200,800,-6.550296153857467,-5240.236923085973,-5.285978817580396,-4228.783054064317,1.2643173362770703,1011.4538690216564,0,0.0,0,0.0,23,0.02875,0,0.0,777,0,19,19,0,0,0,4,0,4,0,4,-59.55752953899844,9.69241957528464,0.2084847540144512,3.006929501086404,0.1241935147589579,0.2927759932699444,1.0685283925731186,3.006929501086404,full RL,0.02875
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,260,207200,208000,800,-5.456493261680813,-4365.19460934465,-4.838174737322239,-3870.539789857791,0.6183185243585738,494.6548194868591,0,0.0,0,0.0,29,0.03625,0,0.0,771,0,23,23,0,0,0,6,0,6,0,6,-65.40810398996825,3.764240752397963,0.1934328789789638,2.60854610318421,0.1184622331699431,0.2684035247879845,1.0630554732892563,2.60854610318421,full RL,0.03625
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,261,208000,208800,800,-16.72367797525471,-13378.942380203767,-13.658229229365125,-10926.5833834921,3.0654487458895834,2452.358996711667,0,0.0,0,0.0,35,0.04375,0,0.0,765,0,31,31,0,0,0,4,0,4,0,4,-58.1239918817746,10.152645062927467,0.4810320574020996,3.170380303763693,0.1552734199785856,0.8067906948256135,1.0747050754208032,3.170380303763693,full RL,0.04375
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,262,208800,209600,800,-18.172152093205888,-14537.72167456471,-15.09921908548738,-12079.375268389904,3.0729330077185053,2458.346406174804,0,0.0,0,0.0,47,0.05875,0,0.0,753,0,43,43,0,0,0,4,0,4,0,4,-62.25151788010305,8.364983920967934,0.5153352667664827,3.731159306833149,0.1460415520234122,0.884628981509553,1.0673920980041678,3.731159306833149,full RL,0.05875
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,263,209600,210400,800,-6.2842792167808526,-5027.423373424682,-5.105871254584594,-4084.6970036676753,1.1784079621962569,942.7263697570054,0,0.0,0,0.0,31,0.03875,0,0.0,769,0,26,26,0,0,0,5,0,5,0,5,-58.06607143508745,9.56073759269814,0.1977696266188426,2.926394120855377,0.1248672019202022,0.2706720513174831,1.087826059689943,2.926394120855377,full RL,0.03875
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,264,210400,211200,800,-4.744551207965301,-3795.640966372241,-4.183235987910898,-3346.5887903287185,0.5613152200544033,449.0521760435226,0,0.0,0,0.0,35,0.04375,0,0.0,765,0,28,28,0,0,0,7,0,7,0,7,-58.23107247422274,1.9668198955059069,0.1682853519300717,2.4858053549718875,0.1127924924057431,0.2237782114544003,1.0689335050951514,2.4858053549718875,full RL,0.04375
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,265,211200,212000,800,-7.784630280766359,-6227.704224613088,-5.487438184268927,-4389.950547415142,2.297192096497432,1837.7536771979453,0,0.0,0,0.0,61,0.07625,0,0.0,739,0,54,54,0,0,0,6,1,6,1,6,-57.91555689927384,9.5561491146032,0.1957292509933523,2.928448431184165,0.1251942365151521,0.2662642654715525,1.101853084064954,2.928448431184165,full RL,0.07625
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,266,212000,212800,800,-8.858525254412614,-7086.820203530091,-6.304436572580754,-5043.549258064603,2.55408868183186,2043.270945465488,0,0.0,0,0.0,42,0.0525,0,0.0,758,0,36,36,0,0,0,6,0,6,0,6,-57.41936970421875,9.68699805261784,0.2276055234170275,3.0493114435062694,0.135433460684613,0.3197775861494421,1.1080555191091332,3.0493114435062694,full RL,0.0525
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,267,212800,213600,800,-9.093814923306006,-7275.051938644805,-6.345251998117533,-5076.201598494026,2.748562925188474,2198.850340150779,0,0.0,0,0.0,53,0.06625,0,0.0,747,0,47,47,0,0,0,6,0,6,0,6,-57.39767773882329,9.72927163980521,0.2215842048655741,2.9910443557288886,0.1363535253838952,0.3068148843472531,1.1007517296480187,2.9910443557288886,full RL,0.06625
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,268,213600,214400,800,-6.884099978277718,-5507.279982622174,-5.281980455368982,-4225.584364295186,1.6021195229087348,1281.695618326988,0,0.0,0,0.0,42,0.0525,0,0.0,758,0,36,36,0,0,0,6,0,6,0,6,-59.969563660432414,9.672519036649865,0.1979202101983799,2.952646641916885,0.1249948039929165,0.2708456164038433,1.0949136777423134,2.952646641916885,full RL,0.0525
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,269,214400,215200,800,-6.164771942636432,-4931.817554109146,-5.081355432890438,-4065.08434631235,1.0834165097459934,866.7332077967947,0,0.0,0,0.0,22,0.0275,0,0.0,778,0,18,18,0,0,0,4,0,4,0,4,-58.436408677777536,9.702977215136404,0.1983004195867106,3.014650227141772,0.1242437453737012,0.27235709379972,1.0718832882635687,3.014650227141772,full RL,0.0275
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,270,215200,216000,800,-7.881824073590013,-6305.459258872011,-5.800945093291723,-4640.756074633378,2.080878980298292,1664.7031842386336,0,0.0,0,0.0,24,0.03,0,0.0,776,0,21,21,0,0,0,3,0,3,0,3,-60.10229148056612,14.131533921652796,0.2052488703476362,2.923431558987943,0.1263325535730474,0.2841651871222251,1.1025046991573766,2.923431558987943,full RL,0.03
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,271,216000,216800,800,-6.4221060384331405,-5137.6848307465125,-5.172345897636615,-4137.876718109292,1.2497601407965255,999.8081126372203,0,0.0,0,0.0,27,0.03375,0,0.0,773,0,22,22,0,0,0,5,0,5,0,5,-57.319798481421685,9.735452724338748,0.2008959192591813,2.985949295268256,0.1252125696773362,0.2765792688410264,1.0969841855198372,2.985949295268256,full RL,0.03375
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,272,216800,217600,800,-5.201944208468531,-4161.5553667748245,-4.559820266505589,-3647.856213204472,0.6421239419629415,513.6991535703532,0,0.0,0,0.0,22,0.0275,0,0.0,778,0,19,19,0,0,0,3,0,3,0,3,-56.46435294251444,7.667496030769131,0.1756572661549081,2.645966208284449,0.1146626288411485,0.2366519034686678,1.0704904962017774,2.645966208284449,full RL,0.0275
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,273,217600,218400,800,-9.369963244697592,-7495.970595758074,-6.697416181491678,-5357.932945193343,2.672547063205915,2138.037650564732,0,0.0,0,0.0,41,0.05125,0,0.0,759,0,38,38,0,0,0,3,0,3,0,3,-55.40125278193796,10.761324155005164,0.2352657928860117,2.894152910564856,0.1418549257128512,0.3286766600591722,1.0882919113554874,2.894152910564856,full RL,0.05125
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,274,218400,219200,800,-5.11663498830842,-4093.307990646736,-4.387042481987361,-3509.633985589889,0.7295925063210581,583.6740050568465,0,0.0,0,0.0,47,0.05875,0,0.0,753,0,41,41,0,0,0,6,0,6,0,6,-55.942799741221165,2.3473684513568878,0.1803399393495085,2.6436321894782395,0.1139289757634089,0.2467509029356081,1.0737963532233985,2.6436321894782395,full RL,0.05875
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,275,219200,220000,800,-7.832704970069424,-6266.163976055539,-5.887518085101461,-4710.014468081169,1.945186884967963,1556.1495079743704,0,0.0,0,0.0,32,0.04,0,0.0,768,0,28,28,0,0,0,4,0,4,0,4,-58.22710207245086,9.81280788468672,0.2236146713320281,3.0392885765994606,0.1332282327619223,0.314001109902134,1.0856015946550437,3.0392885765994606,full RL,0.04
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,276,220000,220800,800,-6.356294889502947,-5085.035911602357,-5.060519335740768,-4048.415468592615,1.2957755537621796,1036.6204430097437,0,0.0,0,0.0,37,0.04625,0,0.0,763,0,33,33,0,0,0,4,0,4,0,4,-57.98242394814133,9.749785711451496,0.1985241166675089,3.000292314358717,0.1238387461486526,0.2732094871863652,1.0751838082763123,3.000292314358717,full RL,0.04625
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,277,220800,221600,800,-7.265572410529418,-5812.457928423534,-5.248987889786147,-4199.190311828917,2.01658452074327,1613.267616594616,0,0.0,0,0.0,45,0.05625,0,0.0,755,0,41,41,0,0,0,4,0,4,0,4,-57.25414509324492,9.664767117765932,0.1985024530469422,2.9790292111813983,0.1220026708355401,0.2750022352583443,1.0699361309237565,2.9790292111813983,full RL,0.05625
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,278,221600,222400,800,-8.546229238826202,-6836.983391060961,-6.040832424393415,-4832.665939514732,2.505396814432786,2004.3174515462288,0,0.0,0,0.0,54,0.0675,0,0.0,746,0,48,48,0,0,0,6,0,6,0,6,-57.56881943669862,9.760536342154394,0.2241490855869651,3.059754014970622,0.1344071204859145,0.3138910506880156,1.0855717989420497,3.059754014970622,full RL,0.0675
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,279,222400,223200,800,-6.804419955898591,-5443.5359647188725,-5.195175573397073,-4156.1404587176585,1.609244382501517,1287.3955060012136,0,0.0,0,0.0,40,0.05,0,0.0,760,0,35,35,0,0,0,5,0,5,0,5,-57.57481225123831,9.77850299290571,0.1993359212853665,3.039523281361653,0.1243673129737263,0.2743045295970067,1.0790609739890238,3.039523281361653,full RL,0.05
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,280,223200,224000,800,-4.73608172277088,-3788.865378216704,-4.233067393604468,-3386.4539148835743,0.5030143291664114,402.4114633331292,0,0.0,0,0.0,26,0.0325,0,0.0,774,0,22,22,0,0,0,4,0,4,0,4,-59.164318788903074,4.41475420054436,0.1718933564630266,2.648064410059078,0.1124524020185931,0.2313343109074601,1.0629964783005872,2.648064410059078,full RL,0.0325
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,281,224000,224800,800,-4.757124591149875,-3805.6996729199,-4.206487433595729,-3365.1899468765832,0.5506371575541459,440.50972604331673,0,0.0,0,0.0,28,0.035,0,0.0,772,0,22,22,0,0,0,6,0,6,0,6,-61.422149198628745,5.350948544607075,0.1704470772453357,2.593553726736332,0.1126277095044117,0.2282664449862596,1.05733430560324,2.593553726736332,full RL,0.035
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,282,224800,225600,800,-4.836226941379866,-3868.981553103893,-4.305026779903032,-3444.021423922425,0.5312001614768356,424.96012918146846,0,0.0,0,0.0,24,0.03,0,0.0,776,0,20,20,0,0,0,4,0,4,0,4,-60.56351450311229,5.565589081109312,0.1748927805937598,2.6454861268439918,0.1127481275598281,0.2370374336276916,1.0688968015580698,2.6454861268439918,full RL,0.03
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,283,225600,226400,800,-4.475539393836506,-3580.4315150692046,-4.169790873464954,-3335.832698771963,0.3057485203715525,244.598816297242,0,0.0,0,0.0,17,0.02125,0,0.0,783,0,14,14,0,0,0,3,0,3,0,3,-58.75448063825445,3.495434761544293,0.1680871755387707,2.5749267492319063,0.1127728965280574,0.2234014545494841,1.0668534185945524,2.5749267492319063,full RL,0.02125
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,284,226400,227200,800,-5.284851963636711,-4227.881570909369,-4.656922518167051,-3725.538014533641,0.6279294454696596,502.3435563757277,0,0.0,0,0.0,11,0.01375,0,0.0,789,0,7,7,0,0,0,4,0,4,0,4,-59.57167127724142,9.749889730230432,0.1849954277464227,2.998467617890526,0.1194307406041807,0.2505601148886647,1.0847562229315275,2.998467617890526,full RL,0.01375
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,285,227200,228000,800,-4.451807144125796,-3561.445715300637,-4.1925606660475045,-3354.048532838004,0.2592464780782906,207.3971824626325,0,0.0,0,0.0,15,0.01875,0,0.0,785,0,9,9,0,0,0,6,0,6,0,6,-60.87643803618846,2.1871937059093653,0.1727081409112881,2.5960760455138825,0.1133431719726373,0.2320731098499389,1.073846776073332,2.5960760455138825,full RL,0.01875
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,286,228000,228800,800,-5.321655998431006,-4257.324798744805,-4.661591457091729,-3729.273165673384,0.6600645413392755,528.0516330714204,0,0.0,0,0.0,18,0.0225,0,0.0,782,0,12,12,0,0,0,6,0,6,0,6,-60.33908237061837,9.692237828010152,0.1874682237616495,2.9726105608224884,0.1196330628327319,0.2553033846905671,1.0980388250118058,2.9726105608224884,full RL,0.0225
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,287,228800,229600,800,-6.323296847910814,-5058.637478328651,-5.133698490754679,-4106.958792603743,1.1895983571561335,951.678685724907,0,0.0,0,0.0,26,0.0325,0,0.0,774,0,20,20,0,0,0,6,0,6,0,6,-59.38872290556401,9.686337781263765,0.2015977838577164,2.990145771969821,0.1246630098996494,0.2785325578157834,1.100353076906647,2.990145771969821,full RL,0.0325
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,288,229600,230400,800,-4.981283146832416,-3985.026517465933,-4.37577518312967,-3500.620146503736,0.6055079637027458,484.4063709621967,0,0.0,0,0.0,32,0.04,0,0.0,768,0,26,26,0,0,0,6,0,6,0,6,-61.47836171250742,3.624362288926913,0.179339319372739,2.6106212407858607,0.1141682668083582,0.2445103719371198,1.0838625499495085,2.6106212407858607,full RL,0.04
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,289,230400,231200,800,-5.281710669550739,-4225.368535640591,-4.429236180140952,-3543.3889441127617,0.8524744894097878,681.9795915278302,0,0.0,0,0.0,33,0.04125,0,0.0,767,0,27,27,0,0,0,6,0,6,0,6,-59.88624930672006,4.292372096809023,0.1746111250115733,2.5773503341735022,0.1129763783309124,0.2362458716922341,1.0842459649847274,2.5773503341735022,full RL,0.04125
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,290,231200,232000,800,-5.702985192051618,-4562.388153641295,-4.821695966576549,-3857.356773261239,0.8812892254750689,705.0313803800551,0,0.0,0,0.0,25,0.03125,0,0.0,775,0,19,19,0,0,0,6,0,6,0,6,-61.14542912500883,9.82092394027855,0.1917704842518751,3.0494338312690843,0.120242227605706,0.2632987408980442,1.0955265259624525,3.0494338312690843,full RL,0.03125
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,291,232000,232800,800,-6.98480245008329,-5587.841960066632,-5.5155566596495085,-4412.445327719607,1.4692457904337806,1175.3966323470245,0,0.0,0,0.0,32,0.04,0,0.0,768,0,29,29,0,0,0,3,0,3,0,3,-62.17158785932395,9.838813845047437,0.201183927160492,2.98147732653689,0.1285356157115948,0.2738322386093893,1.1145325218074258,2.98147732653689,full RL,0.04
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,292,232800,233600,800,-6.630232147854752,-5304.185718283801,-5.348124257501849,-4278.499406001479,1.282107890352903,1025.6863122823224,0,0.0,0,0.0,29,0.03625,0,0.0,771,0,25,25,0,0,0,4,0,4,0,4,-61.69508875879546,9.733626755550205,0.2028115058556342,2.9819847728568902,0.1268189311835334,0.278804080527735,1.1100878370940062,2.9819847728568902,full RL,0.03625
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,293,233600,234400,800,-6.740380646567988,-5392.30451725439,-5.387903672618539,-4310.322938094831,1.352476973949447,1081.981579159558,0,0.0,0,0.0,39,0.04875,0,0.0,761,0,34,34,0,0,0,5,0,5,0,5,-63.17189760401402,9.84327033878559,0.2096984552076747,3.006607683815787,0.1269690380783031,0.2924278723370463,1.1111099700758191,3.006607683815787,full RL,0.04875
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,294,234400,235200,800,-5.254500614869557,-4203.600491895646,-4.542185027413876,-3633.7480219311,0.7123155874556829,569.8524699645463,0,0.0,0,0.0,40,0.05,0,0.0,760,0,37,37,0,0,0,3,0,3,0,3,-60.66446182552113,2.5492730054794093,0.1803780835810948,2.68875810225353,0.1162031724932137,0.2445529946689758,1.0896218303429754,2.68875810225353,full RL,0.05
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,295,235200,236000,800,-6.961177067306567,-5568.941653845253,-5.432512901146922,-4346.010320917538,1.528664166159644,1222.9313329277152,0,0.0,0,0.0,49,0.06125,0,0.0,751,0,46,46,0,0,0,3,0,3,0,3,-62.99141632111957,9.767947107834829,0.2125105844430182,3.0354394933569324,0.1265085032818588,0.2985126656041776,1.1107553880984145,3.0354394933569324,full RL,0.06125
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,296,236000,236800,800,-6.699251011368367,-5359.400809094694,-5.258309458201892,-4206.6475665615135,1.4409415531664755,1152.7532425331804,0,0.0,0,0.0,46,0.0575,0,0.0,754,0,42,42,0,0,0,4,0,4,0,4,-62.56312534392976,9.947174256573703,0.2077064023827895,3.115038442636888,0.1250102308286412,0.2904025739369378,1.101682674245103,3.115038442636888,full RL,0.0575
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,297,236800,237600,800,-6.042713803378663,-4834.17104270293,-4.985019451312854,-3988.0155610502834,1.0576943520658073,846.1554816526459,0,0.0,0,0.0,37,0.04625,0,0.0,763,0,34,34,0,0,0,3,0,3,0,3,-61.92284188221765,10.046092384629944,0.1904679045040914,3.0288664370013407,0.1218546070777736,0.2590812019304093,1.0980793946769611,3.0288664370013407,full RL,0.04625
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,298,237600,238400,800,-6.771817523887264,-5417.454019109811,-5.380713969095864,-4304.571175276691,1.3911035547913997,1112.8828438331198,0,0.0,0,0.0,44,0.055,0,0.0,756,0,40,40,0,0,0,4,0,4,0,4,-60.0934002421634,9.906986682344549,0.207046437364411,3.0515913781405857,0.127484600574438,0.286608274154384,1.1061265457209704,3.0515913781405857,full RL,0.055
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,299,238400,239200,800,-5.2973580906392,-4237.88647251136,-4.620439210580969,-3696.351368464775,0.6769188800582299,541.5351040465839,0,0.0,0,0.0,40,0.05,0,0.0,760,0,35,35,0,0,0,5,0,5,0,5,-61.16206838810285,3.928113219949518,0.1822951641446172,2.608058741609966,0.1172318440550661,0.2473584842341683,1.0896721137779966,2.608058741609966,full RL,0.05
cold_gate,Cold start + gate,Cold gate,1,20260619_131645,300,239200,240000,800,-5.718233066065497,-4574.586452852397,-4.889191275338935,-3911.353020271148,0.8290417907265618,663.2334325812494,0,0.0,0,0.0,30,0.0375,0,0.0,770,0,26,26,0,0,0,4,0,4,0,4,-61.68180958652579,9.862012304015838,0.1905299249651686,3.06202643780216,0.1223212620606354,0.2587385878697019,1.104544153721129,3.06202643780216,full RL,0.0375
