k,residual_dyn_norm,residual_out_norm,residual_total_norm,exact_solution,used_lstsq,solver_mode,requested_mode_fallback,u_applied_minus_u_s_norm,u_applied_minus_u_s_phys_norm,y_current_minus_y_s_norm,y_current_minus_y_s_phys_norm,y_s_minus_y_sp_norm,xhat_minus_x_s_norm,dhat_minus_d_s_norm,rhs_output_norm,u_s_dev_norm,x_s_norm,reduced_rhs_exact_residual_norm,exact_solve_success,exact_within_bounds,exact_bound_violation_inf,exact_eq_residual_state_inf,exact_eq_residual_output_inf,bounded_solve_success,bounded_residual_norm,box_solve_mode,us_exact_minus_us_bounded_inf,xs_exact_minus_xs_bounded_inf,reduced_rhs_bounded_residual_norm
265,4.336808689942018e-19,0.0,1.2035102855364797e-17,True,False,stacked_exact,False,2.562027543434467,102.48110173737867,0.008632779047148703,0.00612856439462673,0.0,0.8679601554017374,0.0,0.026453898476246237,7.317400291560053,2.4720770038326347,3.469446951953614e-18,True,True,0.0,4.336808689942018e-19,0.0,True,0.0,exact_bounded,0.0,0.0,0.0
266,6.943180684037488e-18,1.3877787807814457e-17,1.5942557746019128e-17,True,False,stacked_exact,False,2.5043760234386343,100.17504093754542,0.008437936773281104,0.00598922466059913,0.0,0.8482552028394598,0.0,0.026325106843126892,7.260477126850871,2.454068016161618,3.469446951953614e-18,True,True,0.0,6.938893903907228e-18,1.3877787807814457e-17,True,0.0,exact_bounded,0.0,0.0,0.0
267,6.96684264422712e-18,3.469446951953614e-18,6.474778727868777e-18,True,False,stacked_exact,False,2.4480711251733283,97.92284500693316,0.008247667254248317,0.005853149648075502,0.0,0.8290083955912497,0.0,0.02620024566822224,7.204891249837151,2.43648213107501,4.9065389333867974e-18,True,True,0.0,6.938893903907228e-18,3.469446951953614e-18,True,0.0,exact_bounded,0.0,0.0,4.9065389333867974e-18
268,8.131516293641283e-20,1.3877787807814457e-17,1.4863419932874448e-17,True,False,stacked_exact,False,2.3930717613699426,95.72287045479767,0.00806187949512976,0.005720274715292168,0.0,0.8102186002904362,0.0,0.0260792810442496,7.150603316723109,2.4193085421970877,3.469446951953614e-18,True,True,0.0,8.131516293641283e-20,1.3877787807814457e-17,True,0.0,exact_bounded,0.0,0.0,6.2546344413855015e-18
269,6.505213034913027e-19,1.3877787807814457e-17,1.5561364927654846e-17,True,False,stacked_exact,False,2.339353136081306,93.57412544325224,0.007880479863861556,0.005590535484960206,0.0,0.7918697017442285,0.0,0.025962047957991057,7.097587418845442,2.4025381333262796,5.204170427930421e-18,True,True,0.0,6.505213034913027e-19,1.3877787807814457e-17,True,0.0,exact_bounded,0.0,0.0,0.0
270,3.2526065174565133e-19,0.0,6.154892957895678e-18,True,False,stacked_exact,False,2.286891199626304,91.47564798505213,0.0077033353103804734,0.005463831497089762,0.0,0.773946143782185,0.0,0.02584838086189428,7.045818680162471,2.3861620889989874,3.469446951953614e-18,True,True,0.0,3.2526065174565133e-19,0.0,True,0.0,exact_bounded,0.0,0.0,6.2546344413855015e-18
271,6.776263578034403e-19,1.3877787807814457e-17,1.479137097588458e-17,True,False,stacked_exact,False,2.2356485076740955,89.42594030696378,0.007530349506772218,0.005340091867523817,0.0,0.7564472946803119,0.0,0.025738257253756426,6.995261413917871,2.3701706755221705,4.9065389333867974e-18,True,True,0.0,6.776263578034403e-19,1.3877787807814457e-17,True,0.0,exact_bounded,0.0,0.0,4.9065389333867974e-18
272,6.992893892674703e-18,1.3877787807814457e-17,1.6442656113571074e-17,True,False,stacked_exact,False,2.1855986908993104,87.42394763597243,0.007361448537027243,0.005219267853749507,0.0,0.7393624338980265,0.0,0.025631565484339345,6.945888883483795,2.354555291397569,3.878959614448864e-18,True,True,0.0,6.938893903907228e-18,1.3877787807814457e-17,True,0.0,exact_bounded,0.0,0.0,6.938893903907228e-18
273,1.5178830414797062e-18,0.0,5.090428023225789e-18,True,False,stacked_exact,False,2.136723207276702,85.46892829106811,0.007196528211574675,0.005101285506593616,0.0,0.7226730938501212,0.0,0.02552811376400938,6.897681438048688,2.3393081637130746,1.734723475976807e-18,True,True,0.0,1.5178830414797062e-18,0.0,True,0.0,exact_bounded,0.0,0.0,1.734723475976807e-18
274,6.980275126496363e-18,1.3877787807814457e-17,1.5791373082050874e-17,True,False,stacked_exact,False,2.088993847915146,83.55975391660584,0.007035505822023404,0.004986089171709765,0.0,0.7063720280678505,0.0,0.025427815770829275,6.85061096749554,2.3244206740812174,3.469446951953614e-18,True,True,0.0,6.938893903907228e-18,1.3877787807814457e-17,True,0.0,exact_bounded,0.0,0.0,5.204170427930421e-18
275,2.0599841277224584e-18,0.0,4.475016389859229e-18,True,False,stacked_exact,False,2.0423864957138935,81.69545982855577,0.006878287136595284,0.004873613409707697,0.0,0.6904474434519644,0.0,0.025330539988787797,6.8046528103368145,2.309884504641812,0.0,True,True,0.0,2.0599841277224584e-18,0.0,True,0.0,exact_bounded,0.0,0.0,5.204170427930421e-18
276,7.318364664277155e-19,1.4304896245381992e-17,1.5697563911347615e-17,True,False,stacked_exact,False,1.996873106159593,79.87492424638373,0.006724749099280908,0.004763764085850193,0.0,0.6748917237128013,0.0,0.025236196221973484,6.759779057618757,2.295690990325021,4.9065389333867974e-18,True,True,0.0,7.318364664277155e-19,1.3877787807814457e-17,True,0.0,exact_bounded,0.0,0.0,7.757919228897728e-18
277,1.3885435466914276e-17,0.0,1.855433064566483e-17,True,False,stacked_exact,False,1.952416204022078,78.09664816088306,0.006574836535956893,0.004656505896004772,0.0,0.6597075781522194,0.0,0.0251448083825698,6.71595432707947,2.281830899263709,3.469446951953614e-18,True,True,0.0,1.3877787807814457e-17,0.0,True,0.0,exact_bounded,0.0,0.0,0.0
278,1.111307226797642e-18,1.3877787807814457e-17,1.4452378192122744e-17,True,False,stacked_exact,False,1.9089993795480003,76.35997518192008,0.006428442037642054,0.004551758870993481,0.0,0.6448763229846333,0.0,0.025056182676704824,6.673161099929357,2.2682969903455033,1.734723475976807e-18,True,True,0.0,1.111307226797642e-18,1.3877787807814457e-17,True,0.0,exact_bounded,0.0,0.0,3.469446951953614e-18
279,9.215718466126788e-19,0.0,7.169410361302973e-18,True,False,stacked_exact,False,1.8665935151400685,74.66374060560277,0.006285526756557039,0.0044495042801827684,0.0,0.6303951878943281,0.0,0.02497028923766456,6.631370822565636,2.2550811609754122,3.469446951953614e-18,True,True,0.0,9.215718466126788e-19,0.0,True,0.0,exact_bounded,0.0,0.0,5.204170427930421e-18
280,9.75781955236954e-19,1.3877787807814457e-17,1.5531280064642234e-17,True,False,stacked_exact,False,1.8251888018248044,73.00755207299211,0.006146008799526828,0.00434968938513023,0.0,0.6162420129261286,0.0,0.024886889416451514,6.590570572150773,2.242176885920685,6.2546344413855015e-18,True,True,0.0,9.75781955236954e-19,1.3877787807814457e-17,True,0.0,exact_bounded,0.0,0.0,6.2546344413855015e-18
281,5.963111948670274e-19,0.0,5.827553370858856e-18,True,False,stacked_exact,False,1.7847608216875746,71.390432867503,0.006009754733371556,0.004252210660831469,0.0,0.6024086526884457,0.0,0.024805884499955744,6.550736381018582,2.229576425909258,3.469446951953614e-18,True,True,0.0,5.963111948670274e-19,0.0,True,0.0,exact_bounded,0.0,0.0,5.204170427930421e-18
282,6.776263578034403e-19,1.3877787807814457e-17,1.432076007752712e-17,True,False,stacked_exact,False,1.7452665122064308,69.8106604882572,0.005876692055366554,0.0041570126991794945,0.0,0.588906608633836,0.0,0.02472739988916689,6.511828921345427,2.217270621154975,1.734723475976807e-18,True,True,0.0,6.776263578034403e-19,1.3877787807814457e-17,True,0.0,exact_bounded,0.0,0.0,1.734723475976807e-18
283,1.3882260479818452e-17,0.0,1.6960117740792626e-17,True,False,stacked_exact,False,1.7066833961347072,68.26733584538827,0.005746767998453222,0.004064059916098899,0.0,0.5757278949833512,0.0,0.02465136278048535,6.473825327622122,2.2052522803904546,3.469446951953614e-18,True,True,0.0,1.3877787807814457e-17,0.0,True,0.0,exact_bounded,0.0,0.0,3.469446951953614e-18
284,8.402566836762659e-19,3.469446951953614e-18,6.922234682289723e-18,True,False,stacked_exact,False,1.668998725167872,66.75994900671485,0.005619890445237228,0.003973282735032327,0.0,0.5628558306541511,0.0,0.024577599888916227,6.436711681801141,2.193515443692493,3.469446951953614e-18,True,True,0.0,8.402566836762659e-19,3.469446951953614e-18,True,0.0,exact_bounded,0.0,0.0,4.9065389333867974e-18
285,5.421010862427522e-19,1.3877787807814457e-17,1.4249820401071314e-17,True,False,stacked_exact,False,1.6321884887252864,65.28753954901151,0.0054959944307729075,0.0038846339687061706,0.0,0.5502879107504617,0.0,0.024506092805648652,6.400464675696402,2.1820535124746994,0.0,True,True,0.0,5.421010862427522e-19,1.3877787807814457e-17,True,0.0,exact_bounded,0.0,0.0,0.0
286,5.149960319306146e-19,7.757919228897728e-18,9.63006434014057e-18,True,False,stacked_exact,False,1.5962352765871124,63.849411063484496,0.005375012652947222,0.0037980652598282524,0.0,0.5380152569749077,0.0,0.024436753645297165,6.365066799799494,2.1708606170381386,3.469446951953614e-18,True,True,0.0,5.149960319306146e-19,6.938893903907228e-18,True,0.0,exact_bounded,0.0,0.0,5.204170427930421e-18
