event_kind,event_anchor,k,y_sp,dhat_k,us_exact,us_bounded,solve_mode,exact_eq_residual_state_inf,exact_eq_residual_output_inf,bounded_residual_norm,dhat_delta_inf
dhat_jump,794,789,"[-2.210727904737378, -3.3325198391259487]","[-1.9645223677284693, -3.0077679797706653]","[-47.42474001902364, -46.00088683348063]","[9.959999999951473, -7.499999999999969]",exact_unbounded_fallback_bounded_ls,2.220446049250313e-16,1.1102230246251565e-16,0.24010181650330897,0.07239774129505228
dhat_jump,794,790,"[-2.210727904737378, -3.3325198391259487]","[-1.8952676017374577, -3.000855173371608]","[-65.06318492789829, -57.247695572792544]","[9.959999999951595, -7.499999999999946]",exact_unbounded_fallback_bounded_ls,2.220446049250313e-16,0.0,0.30908304808598613,0.06925476599101166
dhat_jump,794,791,"[-2.210727904737378, -3.3325198391259487]","[-1.8299320349313102, -3.0079641596434827]","[-82.3973483333772, -67.58478056547739]","[9.959999998782536, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.1102230246251565e-16,1.1102230246251565e-16,0.3719512656566162,0.0653355668061475
dhat_jump,794,792,"[-2.210727904737378, -3.3325198391259487]","[-1.7691469581223505, -3.0278180616004904]","[-99.19823704558532, -76.93648274348878]","[8.81604974123972, -7.499999999999982]",exact_unbounded_fallback_bounded_ls,1.7780915628762273e-17,2.220446049250313e-16,0.429562893132401,0.060785076808959726
dhat_jump,794,793,"[-2.210727904737378, -3.3325198391259487]","[-1.7133956388117795, -3.058955953729836]","[-115.26594057752486, -85.25457512642316]","[5.687838258908509, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.8214596497756474e-17,0.0,0.4810220639915549,0.05575131931057098
dhat_jump,794,794,"[-2.210727904737378, -3.3325198391259487]","[-1.6630226933142915, -3.099882116602899]","[-130.43479469016324, -92.51376742800622]","[1.8112680890245776, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.1102230246251565e-16,2.220446049250313e-16,0.5259304395841373,0.05037294549748794
dhat_jump,794,795,"[-2.210727904737378, -3.3325198391259487]","[-1.6182431917751965, -3.149111606581885]","[-144.57333600641124, -98.70933209765819]","[-2.6895514895858224, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,2.220446049250313e-16,0.5642587733206866,0.04922948997898624
dhat_jump,794,796,"[-2.210727904737378, -3.3325198391259487]","[-1.579154193633486, -3.2051895231534893]","[-157.5822862839175, -103.85486781580343]","[-7.694188345893872, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.9081958235744878e-17,2.220446049250313e-16,0.5960911922807304,0.0560779165716041
dhat_jump,794,797,"[-2.210727904737378, -3.3325198391259487]","[-1.5457483494291167, -3.2667054761384855]","[-169.39175555091262, -107.97982778371663]","[-9.999999999999975, -7.4999999999999805]",exact_unbounded_fallback_bounded_ls,2.688821387764051e-17,0.0,0.6227287741912501,0.061515952984996236
dhat_jump,794,798,"[-2.210727904737378, -3.3325198391259487]","[-1.517928514773481, -3.33230387594007]","[-179.9579696739509, -111.12696940224936]","[-9.999999999061254, -7.499999984533087]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,4.440892098500626e-16,0.6497600552193029,0.06559839980158433
dhat_jump,794,799,"[-2.210727904737378, -3.3325198391259487]","[-1.4955225338599263, -3.400693768077821]","[-189.25993068493517, -113.34978589271294]","[-9.999999999999998, -7.499999999986692]",exact_unbounded_fallback_bounded_ls,2.3418766925686896e-17,4.440892098500626e-16,0.6781990794353838,0.06838989213775104
dhat_jump,796,791,"[-2.210727904737378, -3.3325198391259487]","[-1.8299320349313102, -3.0079641596434827]","[-82.3973483333772, -67.58478056547739]","[9.959999998782536, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.1102230246251565e-16,1.1102230246251565e-16,0.3719512656566162,0.0653355668061475
dhat_jump,796,792,"[-2.210727904737378, -3.3325198391259487]","[-1.7691469581223505, -3.0278180616004904]","[-99.19823704558532, -76.93648274348878]","[8.81604974123972, -7.499999999999982]",exact_unbounded_fallback_bounded_ls,1.7780915628762273e-17,2.220446049250313e-16,0.429562893132401,0.060785076808959726
dhat_jump,796,793,"[-2.210727904737378, -3.3325198391259487]","[-1.7133956388117795, -3.058955953729836]","[-115.26594057752486, -85.25457512642316]","[5.687838258908509, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.8214596497756474e-17,0.0,0.4810220639915549,0.05575131931057098
dhat_jump,796,794,"[-2.210727904737378, -3.3325198391259487]","[-1.6630226933142915, -3.099882116602899]","[-130.43479469016324, -92.51376742800622]","[1.8112680890245776, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.1102230246251565e-16,2.220446049250313e-16,0.5259304395841373,0.05037294549748794
dhat_jump,796,795,"[-2.210727904737378, -3.3325198391259487]","[-1.6182431917751965, -3.149111606581885]","[-144.57333600641124, -98.70933209765819]","[-2.6895514895858224, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,2.220446049250313e-16,0.5642587733206866,0.04922948997898624
dhat_jump,796,796,"[-2.210727904737378, -3.3325198391259487]","[-1.579154193633486, -3.2051895231534893]","[-157.5822862839175, -103.85486781580343]","[-7.694188345893872, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.9081958235744878e-17,2.220446049250313e-16,0.5960911922807304,0.0560779165716041
dhat_jump,796,797,"[-2.210727904737378, -3.3325198391259487]","[-1.5457483494291167, -3.2667054761384855]","[-169.39175555091262, -107.97982778371663]","[-9.999999999999975, -7.4999999999999805]",exact_unbounded_fallback_bounded_ls,2.688821387764051e-17,0.0,0.6227287741912501,0.061515952984996236
dhat_jump,796,798,"[-2.210727904737378, -3.3325198391259487]","[-1.517928514773481, -3.33230387594007]","[-179.9579696739509, -111.12696940224936]","[-9.999999999061254, -7.499999984533087]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,4.440892098500626e-16,0.6497600552193029,0.06559839980158433
dhat_jump,796,799,"[-2.210727904737378, -3.3325198391259487]","[-1.4955225338599263, -3.400693768077821]","[-189.25993068493517, -113.34978589271294]","[-9.999999999999998, -7.499999999986692]",exact_unbounded_fallback_bounded_ls,2.3418766925686896e-17,4.440892098500626e-16,0.6781990794353838,0.06838989213775104
dhat_jump,796,800,"[2.751989057031519, 0.5060686884724044]","[-1.4782969305851283, -3.4706321217598775]","[896.4611650207212, 758.2450405855714]","[-9.999999999999998, 7.3]",exact_unbounded_fallback_bounded_ls,1.4224732503009818e-16,2.220446049250313e-15,5.6203307153749105,0.06993835368205659
dhat_jump,796,801,"[2.751989057031519, 0.5060686884724044]","[-1.4659713352986743, -3.5409991572397455]","[889.6771415528316, 757.6787194749026]","[-9.999999999999964, 7.299999999999995]",exact_unbounded_fallback_bounded_ls,3.469446951953614e-17,0.0,5.6579215165453745,0.070367035479868
dhat_jump,797,792,"[-2.210727904737378, -3.3325198391259487]","[-1.7691469581223505, -3.0278180616004904]","[-99.19823704558532, -76.93648274348878]","[8.81604974123972, -7.499999999999982]",exact_unbounded_fallback_bounded_ls,1.7780915628762273e-17,2.220446049250313e-16,0.429562893132401,0.060785076808959726
dhat_jump,797,793,"[-2.210727904737378, -3.3325198391259487]","[-1.7133956388117795, -3.058955953729836]","[-115.26594057752486, -85.25457512642316]","[5.687838258908509, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.8214596497756474e-17,0.0,0.4810220639915549,0.05575131931057098
dhat_jump,797,794,"[-2.210727904737378, -3.3325198391259487]","[-1.6630226933142915, -3.099882116602899]","[-130.43479469016324, -92.51376742800622]","[1.8112680890245776, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.1102230246251565e-16,2.220446049250313e-16,0.5259304395841373,0.05037294549748794
dhat_jump,797,795,"[-2.210727904737378, -3.3325198391259487]","[-1.6182431917751965, -3.149111606581885]","[-144.57333600641124, -98.70933209765819]","[-2.6895514895858224, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,2.220446049250313e-16,0.5642587733206866,0.04922948997898624
dhat_jump,797,796,"[-2.210727904737378, -3.3325198391259487]","[-1.579154193633486, -3.2051895231534893]","[-157.5822862839175, -103.85486781580343]","[-7.694188345893872, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.9081958235744878e-17,2.220446049250313e-16,0.5960911922807304,0.0560779165716041
dhat_jump,797,797,"[-2.210727904737378, -3.3325198391259487]","[-1.5457483494291167, -3.2667054761384855]","[-169.39175555091262, -107.97982778371663]","[-9.999999999999975, -7.4999999999999805]",exact_unbounded_fallback_bounded_ls,2.688821387764051e-17,0.0,0.6227287741912501,0.061515952984996236
dhat_jump,797,798,"[-2.210727904737378, -3.3325198391259487]","[-1.517928514773481, -3.33230387594007]","[-179.9579696739509, -111.12696940224936]","[-9.999999999061254, -7.499999984533087]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,4.440892098500626e-16,0.6497600552193029,0.06559839980158433
dhat_jump,797,799,"[-2.210727904737378, -3.3325198391259487]","[-1.4955225338599263, -3.400693768077821]","[-189.25993068493517, -113.34978589271294]","[-9.999999999999998, -7.499999999986692]",exact_unbounded_fallback_bounded_ls,2.3418766925686896e-17,4.440892098500626e-16,0.6781990794353838,0.06838989213775104
dhat_jump,797,800,"[2.751989057031519, 0.5060686884724044]","[-1.4782969305851283, -3.4706321217598775]","[896.4611650207212, 758.2450405855714]","[-9.999999999999998, 7.3]",exact_unbounded_fallback_bounded_ls,1.4224732503009818e-16,2.220446049250313e-15,5.6203307153749105,0.06993835368205659
dhat_jump,797,801,"[2.751989057031519, 0.5060686884724044]","[-1.4659713352986743, -3.5409991572397455]","[889.6771415528316, 757.6787194749026]","[-9.999999999999964, 7.299999999999995]",exact_unbounded_fallback_bounded_ls,3.469446951953614e-17,0.0,5.6579215165453745,0.070367035479868
dhat_jump,797,802,"[2.751989057031519, 0.5060686884724044]","[-1.4521545623396888, -3.3131381490204075]","[897.6877362277153, 750.8945815342408]","[-9.999999999999998, 7.3]",exact_unbounded_fallback_bounded_ls,7.632783294297951e-17,2.220446049250313e-15,5.497538343432245,0.22786100821933797
