k,residual_dyn_norm,residual_out_norm,residual_total_norm,exact_solution,used_lstsq,solver_mode,requested_mode_fallback,u_applied_minus_u_s_norm,u_applied_minus_u_s_phys_norm,y_current_minus_y_s_norm,y_current_minus_y_s_phys_norm,y_s_minus_y_sp_norm,xhat_minus_x_s_norm,dhat_minus_d_s_norm,rhs_output_norm,u_s_dev_norm,x_s_norm,reduced_rhs_exact_residual_norm,exact_solve_success,exact_within_bounds,exact_bound_violation_inf,exact_eq_residual_state_inf,exact_eq_residual_output_inf,bounded_solve_success,bounded_residual_norm,box_solve_mode,us_exact_minus_us_bounded_inf,xs_exact_minus_xs_bounded_inf,reduced_rhs_bounded_residual_norm,analysis_target_variant,analysis_x_label,analysis_u_label,analysis_y_label,analysis_d_label,analysis_u_applied_minus_u_s_norm,analysis_u_applied_minus_u_s_phys_norm,analysis_y_current_minus_y_s_norm,analysis_y_current_minus_y_s_phys_norm,analysis_y_s_minus_y_sp_norm,analysis_xhat_minus_x_s_norm,analysis_dhat_minus_d_s_norm,analysis_u_s_dev_norm,analysis_x_s_norm,analysis_reduced_rhs_residual_norm
874,6.938893903907228e-18,0.0,1.2157463487465594e-16,True,False,stacked_exact,False,250.2755467440654,10011.021869762615,0.8856995962967045,0.5849997928861429,0.0,76.24390310142113,0.0,0.979503902799539,255.8047207193429,80.33184741256504,0.0,True,False,220.5036679396962,6.938893903907228e-18,0.0,True,0.9497706971219331,exact_unbounded_fallback_bounded_ls,224.9092610213161,53.76737021290848,0.9497706971219331,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.1525307122532547,46.1012284901302,0.8856995962967045,0.5849997928861429,0.0,76.24390310142113,0.0,5.900657471699581,80.33184741256504,0.9497706971219331
875,1.9081958235744878e-17,2.220446049250313e-16,2.2471030100587427e-16,True,False,stacked_exact,False,245.12288396511232,9804.915358604494,0.8719366368538557,0.5780767262041605,2.220446049250313e-16,74.4497780333222,0.0,0.9649313549545842,250.6755141075774,78.6614911388632,1.5700924586837752e-16,True,False,216.06564265329408,1.9081958235744878e-17,2.220446049250313e-16,True,0.9349668596041087,exact_unbounded_fallback_bounded_ls,220.4519277454925,52.70178897665689,0.9349668596041087,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.1490420553620675,45.961682214482686,0.8719366368538557,0.5780767262041605,2.220446049250313e-16,74.4497780333222,0.0,5.920270200861723,78.6614911388632,0.9349668596041087
876,1.8214596497756474e-17,2.220446049250313e-16,2.938600248664925e-16,True,False,stacked_exact,False,240.04881303625265,9601.952521450108,0.8584413346600969,0.5712802834647086,2.220446049250313e-16,72.73603024884962,0.0,0.9501799409904346,245.6243791472705,77.02207172617216,3.3306690738754696e-16,True,False,211.67798522549984,1.8214596497756474e-17,2.220446049250313e-16,True,0.9200123250032833,exact_unbounded_fallback_bounded_ls,216.0461914163496,51.64854263547116,0.9200123250032833,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.1437318414619755,45.74927365847908,0.8584413346600969,0.5712802834647086,2.220446049250313e-16,72.73603024884962,0.0,5.939056765584561,77.02207172617216,0.9200123250032833
877,4.445768331151997e-16,2.220446049250313e-16,6.861937470897234e-16,True,False,stacked_exact,False,235.06519932319287,9402.607972927717,0.8452088483034205,0.5645789607015483,2.220446049250313e-16,71.10127298270646,0.0,0.9352838651023699,240.66319801887363,75.41722524170952,1.1102230246251565e-16,True,False,207.3517646468067,4.440892098500626e-16,2.220446049250313e-16,True,0.904941065269091,exact_unbounded_fallback_bounded_ls,211.70306818860706,50.61026473883897,0.904941065269091,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.1366836733164358,45.46734693265748,0.8452088483034205,0.5645789607015483,2.220446049250313e-16,71.10127298270646,0.0,5.957054926365823,75.41722524170952,0.904941065269091
878,2.6020852139652106e-18,2.220446049250313e-16,3.072075037654352e-16,True,False,stacked_exact,False,230.18209817538116,9207.283927015245,0.8322318728034989,0.5579448991020042,2.220446049250313e-16,69.54340212463805,0.0,0.9202788389973072,235.8020491055178,73.849945949396,1.1102230246251565e-16,True,False,203.09664934002063,2.6020852139652106e-18,2.220446049250313e-16,True,0.8897881998426357,exact_unbounded_fallback_bounded_ls,207.43217119331558,49.58925342590209,0.8897881998426357,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.1279909374726491,45.11963749890597,0.8322318728034989,0.5579448991020042,2.220446049250313e-16,69.54340212463805,0.0,5.974301519581406,73.849945949396,0.8897881998426357
879,4.336808689942018e-18,4.440892098500626e-16,4.709222336494886e-16,True,False,stacked_exact,False,225.40782827297275,9016.313130918908,0.8195011673025786,0.5513538550096159,4.440892098500626e-16,68.05971247491614,0.0,0.9052016957601222,231.04926797040156,72.32261643154206,1.1102230246251565e-16,True,False,198.92092709077497,4.336808689942018e-18,4.440892098500626e-16,True,0.8745895476967034,exact_unbounded_fallback_bounded_ls,203.24171972742644,48.58747362233797,0.8745895476967034,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.1177710702651162,44.71084281060467,0.8195011673025786,0.5513538550096159,4.440892098500626e-16,68.05971247491614,0.0,5.990842943619372,72.32261643154206,0.8745895476967034
880,4.441578142196753e-16,2.220446049250313e-16,4.879288425149456e-16,True,False,stacked_exact,False,220.74903903661715,8829.961561464686,0.8070060909594531,0.5447851255323523,2.220446049250313e-16,66.64702133269577,0.0,0.890089817940253,226.41152408162503,70.83704368399879,1.1102230246251565e-16,True,False,194.8315365988858,4.440892098500626e-16,2.220446049250313e-16,True,0.8593812283284739,exact_unbounded_fallback_bounded_ls,199.13858567831662,47.60656813872265,0.8593812283284739,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.1061476510082455,44.245906040329785,0.8070060909594531,0.5447851255323523,2.220446049250313e-16,66.64702133269577,0.0,6.00672169353076,70.83704368399879,0.8593812283284739
881,3.209238430557093e-17,2.220446049250313e-16,2.474046108795887e-16,True,False,stacked_exact,False,216.21080798586533,8648.432319434613,0.7947351749759697,0.5382214907260614,2.220446049250313e-16,65.30178639313566,0.0,0.8749805236311445,221.89391297017718,69.39449963566044,1.1102230246251565e-16,True,False,190.83411475357002,3.209238430557093e-17,2.220446049250313e-16,True,0.844199039913428,exact_unbounded_fallback_bounded_ls,195.12833265518748,46.64786702538084,0.844199039913428,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.0932533189581248,43.730132758325006,0.7947351749759697,0.5382214907260614,2.220446049250313e-16,65.30178639313566,0.0,6.0219851712752535,69.39449963566044,0.844199039913428
882,1.9949319973733282e-17,2.220446049250313e-16,2.544295337607008e-16,True,False,stacked_exact,False,211.79676279976678,8471.870511990672,0.7826765496003978,0.5316490235149004,2.220446049250313e-16,64.02018986660812,0.0,0.8599108575455278,217.5000801076989,67.99576728137359,3.3306690738754696e-16,True,False,186.93308618003553,1.9949319973733282e-17,2.220446049250313e-16,True,0.8290783020955982,exact_unbounded_fallback_bounded_ls,191.21531071321763,45.71241021737868,0.8290783020955982,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.0792265299616832,43.16906119846731,0.7826765496003978,0.5316490235149004,2.220446049250313e-16,64.02018986660812,0.0,6.036680127161773,67.99576728137359,0.8290783020955982
883,1.3877787807814457e-17,6.753223014464259e-16,6.840721689679929e-16,True,False,stacked_exact,False,207.50918776274676,8300.36751050987,0.7708183687755314,0.525056911686364,6.661338147750939e-16,62.79824907323952,0.0,0.8449168223072233,213.2323242810094,66.64118471320829,2.220446049250313e-16,True,False,183.13172143607318,1.3877787807814457e-17,6.661338147750939e-16,True,0.8140531521889028,exact_unbounded_fallback_bounded_ls,187.40271460604836,44.80096146050852,0.8140531521889028,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.0641962669777356,42.567850679109426,0.7708183687755314,0.525056911686364,6.661338147750939e-16,62.79824907323952,0.0,6.05085368649603,66.64118471320829,0.8140531521889028
884,1.9081958235744878e-17,2.220446049250313e-16,2.4778897585628343e-16,True,False,stacked_exact,False,203.3491267953363,8133.965071813453,0.7591486891132755,0.5184367630263508,2.220446049250313e-16,61.63189955587429,0.0,0.830032886465891,209.09171699713676,65.3306910494887,0.0,True,False,179.43221949962708,1.9081958235744878e-17,2.220446049250313e-16,True,0.79915595439387,exact_unbounded_fallback_bounded_ls,183.69266483786242,43.914027687801564,0.79915595439387,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.0482341354763265,41.92936541905305,0.7591486891132755,0.5184367630263508,2.220446049250313e-16,61.63189955587429,0.0,6.064550720798922,65.3306910494887,0.79915595439387
885,4.44130712525147e-16,4.440892098500626e-16,6.31204089844014e-16,True,False,stacked_exact,False,199.31641428911686,7972.656571564674,0.7476537744638296,0.5117802671359504,4.440892098500626e-16,60.517234960881154,0.0,0.8152887939143173,205.07809526945988,64.06385587432993,1.1102230246251565e-16,True,False,175.8356056039705,4.440892098500626e-16,4.440892098500626e-16,True,0.784413594700903,exact_unbounded_fallback_bounded_ls,180.08607502528426,43.051827310732094,0.784413594700903,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.0316431351214677,41.265725404858685,0.7476537744638296,0.5117802671359504,4.440892098500626e-16,60.517234960881154,0.0,6.077831774229516,64.06385587432993,0.784413594700903
886,7.806255641895632e-18,2.220446049250313e-16,2.501314552983563e-16,True,False,stacked_exact,False,195.40922689338603,7816.369075735442,0.7363241940537243,0.5050844889986116,2.220446049250313e-16,59.451258210989,0.0,0.8006976805445768,201.18965565895223,62.83985952519001,1.5700924586837752e-16,True,False,172.34103884257152,7.806255641895632e-18,2.220446049250313e-16,True,0.7698394309438333,exact_unbounded_fallback_bounded_ls,176.58211247135355,42.214161262683035,0.7698394309438333,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.0144126499819777,40.57650599927913,0.7363241940537243,0.5050844889986116,2.220446049250313e-16,59.451258210989,0.0,6.0907079987838095,62.83985952519001,0.7698394309438333
887,4.336808689942018e-17,2.220446049250313e-16,2.3479773888202465e-16,True,False,stacked_exact,False,191.6259268564304,7665.037074257216,0.7251515234773709,0.4983489441814623,2.220446049250313e-16,58.429845805037814,0.0,0.7862898971595651,197.42477844795073,61.65777555377315,3.3306690738754696e-16,True,False,168.94833945895527,4.336808689942018e-17,2.220446049250313e-16,True,0.755461735050684,exact_unbounded_fallback_bounded_ls,173.1805225108116,41.400968662740965,0.755461735050684,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.9967080879250723,39.86832351700283,0.7251515234773709,0.4983489441814623,2.220446049250313e-16,58.429845805037814,0.0,6.103225065926831,61.65777555377315,0.755461735050684
888,2.6020852139652106e-18,2.220446049250313e-16,2.32427946656822e-16,True,False,stacked_exact,False,187.964480505656,7518.57922022624,0.7141294475785043,0.49157631610001973,2.220446049250313e-16,57.44884722920759,0.0,0.7720970572482055,193.7814228867149,60.516525812181484,0.0,True,False,165.65700356038255,2.6020852139652106e-18,2.220446049250313e-16,True,0.7413102327814742,exact_unbounded_fallback_bounded_ls,169.8807332594151,40.612112794829,0.7413102327814742,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.9785946422287758,39.14378568915105,0.7141294475785043,0.49157631610001973,2.220446049250313e-16,57.44884722920759,0.0,6.115428313349474,60.516525812181484,0.7413102327814742
889,5.117434254131581e-17,2.220446049250313e-16,2.382647694909462e-16,True,False,stacked_exact,False,184.4224975026981,7376.8999001079255,0.7032503089545016,0.4847688314533894,2.220446049250313e-16,56.50398874419456,0.0,0.7581533801066528,190.2572115675995,59.414893432198674,3.3306690738754696e-16,True,False,162.4663211432577,5.117434254131581e-17,2.220446049250313e-16,True,0.7274160141633527,exact_unbounded_fallback_bounded_ls,166.68194695127397,39.847402943039,0.7274160141633527,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.9602853358240464,38.41141343296184,0.7032503089545016,0.4847688314533894,2.220446049250313e-16,56.50398874419456,0.0,6.12734660201481,59.414893432198674,0.7274160141633527
890,3.122502256758253e-17,4.440892098500626e-16,4.815412450035317e-16,True,False,stacked_exact,False,180.99625110239157,7239.850044095663,0.6925083094954939,0.47793066060614586,4.440892098500626e-16,55.59212497514028,0.0,0.7444746791687897,186.8484402568994,58.35139310793931,5.551115123125783e-17,True,False,159.37393421659212,3.122502256758253e-17,4.440892098500626e-16,True,0.7137935294952286,exact_unbounded_fallback_bounded_ls,163.5817572909188,39.10626385236036,0.7137935294952286,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.9418903959556374,37.67561583822552,0.6925083094954939,0.47793066060614586,4.440892098500626e-16,55.59212497514028,0.0,6.1390121059027685,58.35139310793931,0.7137935294952286
891,8.673617379884035e-19,3.3306690738754696e-16,3.6631309914636184e-16,True,False,stacked_exact,False,177.6815765360166,7107.2630614406635,0.6818999873477308,0.47106838063708784,3.3306690738754696e-16,54.71017332751783,0.0,0.7310749496206866,183.55094700341078,57.32440033314691,1.1102230246251565e-16,True,False,156.3770572416822,8.673617379884035e-19,3.3306690738754696e-16,True,0.7004556036056518,exact_unbounded_fallback_bounded_ls,160.57733163878635,38.38801834489743,0.7004556036056518,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.9234697842327599,36.93879136931038,0.6818999873477308,0.47106838063708784,3.3306690738754696e-16,54.71017332751783,0.0,6.150462036503241,57.32440033314691,0.7004556036056518
892,5.204170427930421e-18,0.0,2.089023871797926e-16,True,False,stacked_exact,False,174.47432268238515,6978.972907295407,0.6714222634749848,0.4641891130897243,0.0,53.85477890067918,0.0,0.7179727891753405,180.36057337892262,56.33224485392384,1.1102230246251565e-16,True,False,153.473049467843,5.204170427930421e-18,0.0,True,0.6874189089266698,exact_unbounded_fallback_bounded_ls,157.66597418388292,37.69202195333458,0.6874189089266698,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.9051347522265777,36.20539008906313,0.6714222634749848,0.4641891130897243,0.0,53.85477890067918,0.0,6.1617196874574445,56.33224485392384,0.6874189089266698
893,1.9949319973733282e-17,2.220446049250313e-16,3.0897132653718726e-16,True,False,stacked_exact,False,171.36988011650186,6854.795204660075,0.6610724273569826,0.45730021277064103,2.220446049250313e-16,53.02301081407827,0.0,0.7051806752026999,177.27274749175004,55.37317571218209,1.1102230246251565e-16,True,False,150.65874806725606,1.9949319973733282e-17,2.220446049250313e-16,True,0.674694348702101,exact_unbounded_fallback_bounded_ls,154.8444850026839,37.01750969595419,0.674694348702101,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.8869887747178615,35.479550988714486,0.6610724273569826,0.45730021277064103,2.220446049250313e-16,53.02301081407827,0.0,6.172794873901023,55.37317571218209,0.674694348702101
894,2.168404344971009e-17,0.0,1.167396903989994e-16,True,False,stacked_exact,False,168.3632655382346,6734.530621529384,0.6508497576333643,0.4504106734542427,0.0,52.212422435235446,0.0,0.6927037514890578,174.28248264996202,54.44537286998723,5.551115123125783e-17,True,False,147.9304306377442,2.168404344971009e-17,0.0,True,0.6622860492601794,exact_unbounded_fallback_bounded_ls,152.1090876239744,36.36357876010645,0.6622860492601795,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.8690852975242054,34.763411900968165,0.6508497576333643,0.4504106734542427,0.0,52.212422435235446,0.0,6.183734619704777,54.44537286998723,0.6622860492601795
895,2.42861286636753e-17,5.551115123125783e-16,5.613333707062811e-16,True,False,stacked_exact,False,165.4496728447508,6617.986913790032,0.6407536294403373,0.4435294209927562,5.551115123125783e-16,51.42040624693868,0.0,0.6805505118927961,171.38497202429178,53.54704310374643,2.7755575615628914e-16,True,False,145.28462743445496,2.42861286636753e-17,5.551115123125783e-16,True,0.6502011041165484,exact_unbounded_fallback_bounded_ls,149.45627895775948,35.72939168833944,0.6502011041165484,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.8515023593648818,34.0600943745953,0.6407536294403373,0.4435294209927562,5.551115123125783e-16,51.42040624693868,0.0,6.194547877157771,53.54704310374643,0.6502011041165484
896,3.382710778154774e-17,1.1102230246251565e-16,1.734418262549237e-16,True,False,stacked_exact,False,162.6241149814895,6504.9645992595815,0.6307837140387553,0.4366653155782111,0.0,50.644767443743696,0.0,0.6687239914975579,168.57523529466633,52.676388441823285,1.1102230246251565e-16,True,False,142.7175617963229,3.382710778154774e-17,1.1102230246251565e-16,True,0.6384414674481521,exact_unbounded_fallback_bounded_ls,146.88225603113045,35.11403933244218,0.6384414674481521,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.8342971598699043,33.37188639479617,0.6307837140387553,0.4366653155782111,0.0,50.644767443743696,0.0,6.205242874122173,52.676388441823285,0.6384414674481521
897,2.42861286636753e-17,1.5700924586837752e-16,2.761320366630407e-16,True,False,stacked_exact,False,159.88148917809244,6395.259567123697,0.6209400829700255,0.4298271555985335,1.1102230246251565e-16,49.88367150917781,0.0,0.6572224592231415,165.84818600290637,51.83162268429306,0.0,True,False,140.22522489616637,2.42861286636753e-17,1.1102230246251565e-16,True,0.627004580993862,exact_unbounded_fallback_bounded_ls,144.38298593299305,34.51655757460621,0.627004580993862,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.8175173387122596,32.70069354849041,0.6209400829700255,0.4298271555985335,1.1102230246251565e-16,49.88367150917781,0.0,6.215831226299773,51.83162268429306,0.627004580993862
898,3.729655473350135e-17,1.1102230246251565e-16,1.5093524098888976e-16,True,False,stacked_exact,False,157.21675624894615,6288.670249957846,0.6112235324887173,0.4230239733300743,0.0,49.135525006344004,0.0,0.6460414678155119,163.19878371480007,51.011003543894155,7.850462293418876e-17,True,False,137.80356035767187,3.729655473350135e-17,1.1102230246251565e-16,True,0.6158854006267269,exact_unbounded_fallback_bounded_ls,141.95438827064334,33.93597094595073,0.6158854006267269,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.801191052193927,32.047642087757055,0.6112235324887173,0.4230239733300743,0.0,49.135525006344004,0.0,6.226330973629167,51.011003543894155,0.6158854006267269
899,6.938893903907228e-18,2.220446049250313e-16,2.6398056707147803e-16,True,False,stacked_exact,False,154.6251275669653,6185.005102678612,0.6016348213504995,0.4162643458884672,2.220446049250313e-16,48.3987954866682,0.0,0.6351770822049422,160.6222442443489,50.21287255569615,1.1102230246251565e-16,True,False,135.4487330762386,6.938893903907228e-18,2.220446049250313e-16,True,0.6050793335028918,exact_unbounded_fallback_bounded_ls,139.592615704224,33.37135969179111,0.6050793335028918,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.7853520932374664,31.414083729498667,0.6016348213504995,0.4162643458884672,2.220446049250313e-16,48.3987954866682,0.0,6.236742886252322,50.21287255569615,0.6050793335028918
900,1.1223875381922366e-16,1.1102230246251565e-16,1.5055919149095704e-16,True,False,stacked_exact,False,152.1019565954163,6084.078263816654,0.5921748992566963,0.40955655240997035,1.1102230246251565e-16,47.67223123648047,0.0,0.6246225944634193,158.1139142028411,49.435646275952735,1.7554167342883506e-16,True,False,133.1569229876286,1.1102230246251565e-16,1.1102230246251565e-16,True,0.5945792270157562,exact_unbounded_fallback_bounded_ls,137.29383771069874,32.821808077713975,0.5945792270157562,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.7700209941384377,30.80083976553756,0.5921748992566963,0.40955655240997035,1.1102230246251565e-16,47.67223123648047,0.0,6.247071171299253,49.435646275952735,0.5945792270157562
901,3.209238430557093e-17,1.2412670766236366e-16,1.6751363501789644e-16,True,False,stacked_exact,False,149.6427690756456,5985.710763025824,0.5828445701890986,0.4029082386372285,1.1102230246251565e-16,46.95476440935191,0.0,0.6143700625278535,155.66935800682637,48.67783092588983,1.7554167342883506e-16,True,False,130.92444191958066,3.209238430557093e-17,1.1102230246251565e-16,True,0.5843768020735453,exact_unbounded_fallback_bounded_ls,135.05436769511255,32.2864347771129,0.5843768020735453,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.755197376904518,30.20789507618073,0.5828445701890986,0.4029082386372285,1.1102230246251565e-16,46.95476440935191,0.0,6.257307509485901,48.67783092588983,0.5843768020735453
902,2.7755575615628914e-17,1.1102230246251565e-16,1.3983228150623423e-16,True,False,stacked_exact,False,147.24332925729018,5889.733170291608,0.5736450957329017,0.3963269793763498,1.1102230246251565e-16,46.245576634598685,0.0,0.6044092993112913,153.28432250813322,47.93802124975116,7.850462293418876e-17,True,False,128.7476712202624,2.7755575615628914e-17,1.1102230246251565e-16,True,0.5744615136795034,exact_unbounded_fallback_bounded_ls,132.87055198267177,31.764366333357533,0.5744615136795034,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.7409017745282369,29.63607098112945,0.5736450957329017,0.3963269793763498,1.1102230246251565e-16,46.245576634598685,0.0,6.267487120958508,47.93802124975116,0.5744615136795034
903,1.1236938283130691e-16,1.1102230246251565e-16,1.9504721396320834e-16,True,False,stacked_exact,False,144.89976789418597,5795.990715767438,0.5645771791473698,0.38981937708738496,1.1102230246251565e-16,45.54384751416287,0.0,0.5947319657929112,150.95494484523644,47.214930105899946,2.220446049250313e-16,True,False,126.62335762204061,1.1102230246251565e-16,1.1102230246251565e-16,True,0.5648248258207882,exact_unbounded_fallback_bounded_ls,130.73915120400818,31.25482833470826,0.5648248258207882,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.7271353243410557,29.08541297364223,0.5645771791473698,0.38981937708738496,1.1102230246251565e-16,45.54384751416287,0.0,6.277589806909025,47.214930105899946,0.5648248258207882
904,1.1105279146216472e-16,0.0,1.851789260241259e-16,True,False,stacked_exact,False,142.60836023486246,5704.334409394499,0.5556414970641449,0.383391491652086,0.0,44.849069701011956,0.0,0.585326595055504,148.6775101005018,46.50735698740977,1.1102230246251565e-16,True,False,124.54825879473891,1.1102230246251565e-16,0.0,True,0.5554552257939973,exact_unbounded_fallback_bounded_ls,128.65692226020568,30.75704547783047,0.5554552257939973,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.713890362138847,28.555614485553864,0.5556414970641449,0.383391491652086,0.0,44.849069701011956,0.0,6.28761701402649,46.50735698740977,0.5554552257939973
905,4.423544863740858e-17,0.0,1.0097085277256923e-16,True,False,stacked_exact,False,140.36566604619986,5614.626641847995,0.5468386726224577,0.3770488442729873,0.0,44.160856203194605,0.0,0.5761814642427325,146.44857914238685,45.81420247189962,0.0,True,False,122.51933670766907,4.423544863740858e-17,0.0,True,0.5463409893808886,exact_unbounded_fallback_bounded_ls,126.62082495178893,30.27029096503709,0.5463409893808886,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.7011583584188086,28.046334336752356,0.5468386726224577,0.3770488442729873,0.0,44.160856203194605,0.0,6.29757281046987,45.81420247189962,0.5463409893808886
906,1.1107649934270853e-16,1.1102230246251565e-16,1.7856062383252316e-16,True,False,stacked_exact,False,138.16855245267902,5526.742098107163,0.5381690659331654,0.3707962406646678,1.1102230246251565e-16,43.478896618898695,0.0,0.567285330045987,144.26502379878826,45.134472880155045,5.551115123125783e-17,True,False,120.53380871890663,1.1102230246251565e-16,1.1102230246251565e-16,True,0.53747091483577,exact_unbounded_fallback_bounded_ls,124.62808226117097,29.793900915561238,0.53747091483577,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.6889280315086077,27.557121260344314,0.5381690659331654,0.3707962406646678,1.1102230246251565e-16,43.478896618898695,0.0,6.307452601437435,45.134472880155045,0.53747091483577
907,0.0,2.220446049250313e-16,2.226734041948632e-16,True,False,stacked_exact,False,136.01415172202354,5440.566068880942,0.5296328927808457,0.36463788283851284,2.220446049250313e-16,42.80301375754587,0.0,0.5586265000315436,142.12397258410653,44.46727134462136,1.1102230246251565e-16,True,False,118.58907387936755,0.0,2.220446049250313e-16,True,0.5288334301646583,exact_unbounded_fallback_bounded_ls,122.67609802704352,29.327254684590145,0.5288334301646583,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.6771818948588401,27.087275794353594,0.5296328927808457,0.36463788283851284,2.220446049250313e-16,42.80301375754587,0.0,6.317254842522831,44.46727134462136,0.5288334301646583
908,1.1265022314309467e-16,1.1102230246251565e-16,1.8473620187773477e-16,True,False,stacked_exact,False,133.89986695372718,5355.994678149089,0.5212299502445505,0.3585771140883573,1.1102230246251565e-16,42.1331111123887,0.0,0.5501935619407596,140.02283157877636,43.81179735300814,1.6653345369377348e-16,True,False,116.68275308591068,1.1102230246251565e-16,1.1102230246251565e-16,True,0.5204172593770438,exact_unbounded_fallback_bounded_ls,120.76250451851492,28.869786236457525,0.5204172593770438,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.6659047727898909,26.63619091159568,0.5212299502445505,0.3585771140883573,1.1102230246251565e-16,42.1331111123887,0.0,6.326969672276259,43.81179735300814,0.5204172593770438
909,2.6020852139652106e-17,1.1102230246251565e-16,1.4938173740750853e-16,True,False,stacked_exact,False,131.8232938218048,5272.931752872192,0.5129599523005921,0.3526167193075675,1.1102230246251565e-16,41.46925053882322,0.0,0.5419740454065257,137.9592054481178,43.16733346609702,1.7554167342883506e-16,True,False,114.81258275035641,2.6020852139652106e-17,1.1102230246251565e-16,True,0.5122102138121792,exact_unbounded_fallback_bounded_ls,118.88504833677686,28.42095686801077,0.5122102138121792,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.6550696990641667,26.202787962566696,0.5129599523005921,0.3526167193075675,1.1102230246251565e-16,41.46925053882322,0.0,6.336592883466504,43.16733346609702,0.5122102138121792
910,4.336808689942018e-18,2.220446049250313e-16,2.2724246330499875e-16,True,False,stacked_exact,False,129.78231256712212,5191.292502684885,0.5048225402801945,0.34675898048242587,2.220446049250313e-16,40.8115269395998,0.0,0.5339562989894994,135.93097772553733,42.53325322166526,5.551115123125783e-17,True,False,112.97653992240706,4.336808689942018e-18,2.220446049250313e-16,True,0.5042008837908922,exact_unbounded_fallback_bounded_ls,117.04171044159894,27.980283902444796,0.5042008837908922,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.6446545826824611,25.786183307298447,0.5048225402801945,0.34675898048242587,2.220446049250313e-16,40.8115269395998,0.0,6.346126518628579,42.53325322166526,0.5042008837908922
911,8.673617379884035e-18,2.220446049250313e-16,2.2272207573942326e-16,True,False,stacked_exact,False,127.77509435613588,5111.003774245436,0.4968171640930774,0.341005606397173,2.220446049250313e-16,40.16004240954106,0.0,0.526129905498965,133.93632223945082,41.90902057074304,0.0,True,False,111.17286526875938,8.673617379884035e-18,2.220446049250313e-16,True,0.49637909050719176,exact_unbounded_fallback_bounded_ls,115.23073933600935,27.547348622514786,0.49637909050719176,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.6346379303293036,25.385517213172193,0.4968171640930774,0.341005606397173,2.220446049250313e-16,40.16004240954106,0.0,6.355567591189179,41.90902057074304,0.49637909050719176
912,5.637851296924623e-18,0.0,6.617510753176837e-17,True,False,stacked_exact,False,125.8000497941694,5032.001991766776,0.48894309946198194,0.3353577722279645,0.0,39.514946654521204,0.0,0.518484959098451,131.97364941216543,41.29417867326868,5.551115123125783e-17,True,False,109.39999744371627,5.637851296924623e-18,0.0,True,0.488735189209185,exact_unbounded_fallback_bounded_ls,113.45058220337555,27.121779807994518,0.488735189209185,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,0.6249984681896914,24.99993872758764,0.48894309946198194,0.3353577722279645,0.0,39.514946654521204,0.0,6.364912747963707,41.29417867326868,0.488735189209185
