label,short_label,episode,reward_no_penalty_mean,output_rmse_mean
online_lmpc_pretrained_gate,LMPC PT + gate,179,-5.345502673977631,0.1916218574175263
online_lmpc_pretrained_gate,LMPC PT + gate,180,-5.3222742588230885,0.1877067324573427
online_lmpc_pretrained_gate,LMPC PT + gate,181,-4.71306746652071,0.1641468377960989
online_lmpc_pretrained_gate,LMPC PT + gate,182,-5.374631360570252,0.1872802408219925
online_lmpc_pretrained_gate,LMPC PT + gate,183,-5.921531314931541,0.1921624762540888
online_lmpc_pretrained_gate,LMPC PT + gate,184,-5.288076998544162,0.179601977327501
online_lmpc_pretrained_gate,LMPC PT + gate,185,-4.295196829020569,0.1593148291810805
online_lmpc_pretrained_gate,LMPC PT + gate,186,-4.588242431967204,0.1541810197524
online_lmpc_pretrained_gate,LMPC PT + gate,187,-6.087559951945755,0.1951880922290477
online_lmpc_pretrained_gate,LMPC PT + gate,188,-4.428971719982628,0.1597567778249161
online_lmpc_pretrained_gate,LMPC PT + gate,189,-6.375494055402071,0.208493749205578
online_lmpc_pretrained_gate,LMPC PT + gate,190,-5.82641641537975,0.1909678620527207
online_lmpc_pretrained_gate,LMPC PT + gate,191,-4.79334756354172,0.1622197365970822
online_lmpc_pretrained_gate,LMPC PT + gate,192,-5.777133968165162,0.1951854279627693
online_lmpc_pretrained_gate,LMPC PT + gate,193,-4.903283162446019,0.1754447588020732
online_lmpc_pretrained_gate,LMPC PT + gate,194,-5.201426650478476,0.1634451071453338
online_lmpc_pretrained_gate,LMPC PT + gate,195,-4.168726812057109,0.1582766408899294
online_lmpc_pretrained_gate,LMPC PT + gate,196,-4.691104874959492,0.1578627457781296
online_lmpc_pretrained_gate,LMPC PT + gate,197,-5.24241771562765,0.1888730621750652
online_lmpc_pretrained_gate,LMPC PT + gate,198,-5.435734014250436,0.1727024565313746
online_lmpc_pretrained_gate,LMPC PT + gate,199,-5.528722730903428,0.1812495860349124
online_lmpc_pretrained_gate,LMPC PT + gate,200,-4.503468308580835,0.1589739412978688
online_lmpc_pretrained_gate,LMPC PT + gate,201,-4.7313517460061325,0.1617226620676614
online_lmpc_pretrained_gate,LMPC PT + gate,202,-4.722992465906495,0.1595296869586265
online_lmpc_pretrained_gate,LMPC PT + gate,203,-4.862450520584568,0.1556269724373022
online_lmpc_pretrained_gate,LMPC PT + gate,204,-6.021069882367812,0.1862683924462831
online_lmpc_pretrained_gate,LMPC PT + gate,205,-4.783184485887697,0.161495354590974
online_lmpc_pretrained_gate,LMPC PT + gate,206,-5.089199480663835,0.1707078281969192
online_lmpc_pretrained_gate,LMPC PT + gate,207,-5.665557152861969,0.1946011295991581
online_lmpc_pretrained_gate,LMPC PT + gate,208,-6.560681270026836,0.2129672572761496
online_lmpc_pretrained_gate,LMPC PT + gate,209,-5.80868439144223,0.1924688350579566
online_lmpc_pretrained_gate,LMPC PT + gate,210,-5.370556013630313,0.1805773510449379
online_lmpc_pretrained_gate,LMPC PT + gate,211,-4.803006516492143,0.1616771836768429
online_lmpc_pretrained_gate,LMPC PT + gate,212,-4.3044363664722844,0.1603124871859564
online_lmpc_pretrained_gate,LMPC PT + gate,213,-5.125268805628752,0.1786105502121704
online_lmpc_pretrained_gate,LMPC PT + gate,214,-5.301248425360168,0.1913360427834703
online_lmpc_pretrained_gate,LMPC PT + gate,215,-4.363609778092293,0.1629665459608699
online_lmpc_pretrained_gate,LMPC PT + gate,216,-4.479745005792848,0.1604819188541244
online_lmpc_pretrained_gate,LMPC PT + gate,217,-5.227142481607096,0.1644611852083028
online_lmpc_pretrained_gate,LMPC PT + gate,218,-4.715661078805596,0.1653287003630189
online_lmpc_pretrained_gate,LMPC PT + gate,219,-4.658010035507881,0.1751325338081392
online_lmpc_pretrained_gate,LMPC PT + gate,220,-4.7923170206904375,0.1670157340847163
online_lmpc_pretrained_gate,LMPC PT + gate,221,-5.276488276146389,0.1907177573986256
online_lmpc_pretrained_gate,LMPC PT + gate,222,-4.19348270730032,0.1572629158407743
online_lmpc_pretrained_gate,LMPC PT + gate,223,-5.458277192171804,0.1947392177331294
online_lmpc_pretrained_gate,LMPC PT + gate,224,-5.2556947081069385,0.1919616565951247
online_lmpc_pretrained_gate,LMPC PT + gate,225,-5.231061209439206,0.1911555103559365
online_lmpc_pretrained_gate,LMPC PT + gate,226,-5.417092026982209,0.1917786674969288
online_lmpc_pretrained_gate,LMPC PT + gate,227,-4.744920435662089,0.176276899491233
online_lmpc_pretrained_gate,LMPC PT + gate,228,-4.354034343179158,0.1628248382606907
online_lmpc_pretrained_gate,LMPC PT + gate,229,-5.277815509031349,0.188934776547624
online_lmpc_pretrained_gate,LMPC PT + gate,230,-5.988821169529883,0.2074844825856668
online_lmpc_pretrained_gate,LMPC PT + gate,231,-4.473471195455436,0.1637059421266322
online_lmpc_pretrained_gate,LMPC PT + gate,232,-4.530228555298682,0.1644348807332281
online_lmpc_pretrained_gate,LMPC PT + gate,233,-4.823633630434191,0.1709302724297307
online_lmpc_pretrained_gate,LMPC PT + gate,234,-5.306118772359778,0.1679575521335365
online_lmpc_pretrained_gate,LMPC PT + gate,235,-4.8559927139177015,0.1624019133996981
online_lmpc_pretrained_gate,LMPC PT + gate,236,-4.818382792629532,0.1632645760310783
online_lmpc_pretrained_gate,LMPC PT + gate,237,-4.832431897104369,0.1774776835697014
online_lmpc_pretrained_gate,LMPC PT + gate,238,-4.617023799294287,0.1627164716683993
online_lmpc_pretrained_gate,LMPC PT + gate,239,-4.588673821485468,0.1693785779286235
online_lmpc_pretrained_gate,LMPC PT + gate,240,-4.459421596551311,0.16342020997497
online_lmpc_pretrained_gate,LMPC PT + gate,241,-5.022021742989881,0.1707977693734581
online_lmpc_pretrained_gate,LMPC PT + gate,242,-5.361980974394202,0.190220427186528
online_lmpc_pretrained_gate,LMPC PT + gate,243,-4.871911190986125,0.164761879115445
online_lmpc_pretrained_gate,LMPC PT + gate,244,-4.8321338722243175,0.1666602269291363
online_lmpc_pretrained_gate,LMPC PT + gate,245,-5.758975114717503,0.2002001929163461
online_lmpc_pretrained_gate,LMPC PT + gate,246,-5.814090859081646,0.1931122607013284
online_lmpc_pretrained_gate,LMPC PT + gate,247,-5.84675133997709,0.1961373106155086
online_lmpc_pretrained_gate,LMPC PT + gate,248,-6.209851325944943,0.2035339348635486
online_lmpc_pretrained_gate,LMPC PT + gate,249,-4.534867294924495,0.1630523437144338
online_lmpc_pretrained_gate,LMPC PT + gate,250,-4.251871779114953,0.1595691899515761
online_lmpc_pretrained_gate,LMPC PT + gate,251,-4.601446638239102,0.1707701715041758
online_lmpc_pretrained_gate,LMPC PT + gate,252,-4.248950140838522,0.1626971238606205
online_lmpc_pretrained_gate,LMPC PT + gate,253,-4.545239090165147,0.1629729656714005
online_lmpc_pretrained_gate,LMPC PT + gate,254,-4.939846288587055,0.1627220532569414
online_lmpc_pretrained_gate,LMPC PT + gate,255,-5.212088947296411,0.1819930208043926
online_lmpc_pretrained_gate,LMPC PT + gate,256,-5.636332278722303,0.1953673014446806
online_lmpc_pretrained_gate,LMPC PT + gate,257,-5.486961504425844,0.193508344143909
online_lmpc_pretrained_gate,LMPC PT + gate,258,-5.283412399935475,0.1915524612506935
online_lmpc_pretrained_gate,LMPC PT + gate,259,-4.7737340914205015,0.1690719078726881
online_lmpc_pretrained_gate,LMPC PT + gate,260,-4.638307213559004,0.1647215520930152
online_lmpc_pretrained_gate,LMPC PT + gate,261,-6.144746386582223,0.1994082526040545
online_lmpc_pretrained_gate,LMPC PT + gate,262,-5.084835510101755,0.1797372014548401
online_lmpc_pretrained_gate,LMPC PT + gate,263,-5.147035261711983,0.1709812920988548
online_lmpc_pretrained_gate,LMPC PT + gate,264,-6.678520749546794,0.2029295449702861
online_lmpc_pretrained_gate,LMPC PT + gate,265,-5.057583479952669,0.1756939588766727
online_lmpc_pretrained_gate,LMPC PT + gate,266,-5.088804178342016,0.1831068807093061
online_lmpc_pretrained_gate,LMPC PT + gate,267,-6.0835465952885945,0.1931632397693171
online_lmpc_pretrained_gate,LMPC PT + gate,268,-6.368009973779635,0.2170250263370173
online_lmpc_pretrained_gate,LMPC PT + gate,269,-5.639259143981222,0.201715018061023
online_lmpc_pretrained_gate,LMPC PT + gate,270,-6.081947034494054,0.2009595532384231
online_lmpc_pretrained_gate,LMPC PT + gate,271,-5.918731813556682,0.1946618147391255
online_lmpc_pretrained_gate,LMPC PT + gate,272,-6.189351123060458,0.201106401416531
online_lmpc_pretrained_gate,LMPC PT + gate,273,-4.520635803537146,0.1784138919138083
online_lmpc_pretrained_gate,LMPC PT + gate,274,-4.410279977023045,0.1608263438144306
online_lmpc_pretrained_gate,LMPC PT + gate,275,-4.641722567390849,0.1650408109517044
online_lmpc_pretrained_gate,LMPC PT + gate,276,-4.387839406069714,0.1605429421761117
online_lmpc_pretrained_gate,LMPC PT + gate,277,-5.326061423779175,0.1771638278474874
online_lmpc_pretrained_gate,LMPC PT + gate,278,-5.01484750864975,0.1686948865925308
online_lmpc_pretrained_gate,LMPC PT + gate,279,-4.66786959920583,0.1700872848701997
online_lmpc_pretrained_gate,LMPC PT + gate,280,-5.03519190200933,0.1815495709056284
online_lmpc_pretrained_gate,LMPC PT + gate,281,-6.371166608798631,0.2016371307371564
online_lmpc_pretrained_gate,LMPC PT + gate,282,-4.950096931002104,0.1690456212866951
online_lmpc_pretrained_gate,LMPC PT + gate,283,-5.168215086280359,0.1815437491819303
online_lmpc_pretrained_gate,LMPC PT + gate,284,-4.871181395935939,0.1722688080924192
online_lmpc_pretrained_gate,LMPC PT + gate,285,-5.887107410503594,0.1962643463822118
online_lmpc_pretrained_gate,LMPC PT + gate,286,-4.484406955549791,0.1646158779499875
online_lmpc_pretrained_gate,LMPC PT + gate,287,-5.854611371974013,0.1999725688353165
online_lmpc_pretrained_gate,LMPC PT + gate,288,-4.584284234003178,0.1619249396387424
online_lmpc_pretrained_gate,LMPC PT + gate,289,-4.833580386469709,0.1685869081300373
online_lmpc_pretrained_gate,LMPC PT + gate,290,-4.236821375713759,0.1551690356648258
online_lmpc_pretrained_gate,LMPC PT + gate,291,-4.660712169266698,0.1675125775776525
online_lmpc_pretrained_gate,LMPC PT + gate,292,-5.94624215690486,0.1934254104633496
online_lmpc_pretrained_gate,LMPC PT + gate,293,-5.251236554738138,0.1897075216468737
online_lmpc_pretrained_gate,LMPC PT + gate,294,-4.814201035739863,0.1764198624199131
online_lmpc_pretrained_gate,LMPC PT + gate,295,-4.622208568308621,0.1683331837296629
online_lmpc_pretrained_gate,LMPC PT + gate,296,-4.531817314058952,0.1701995157158475
online_lmpc_pretrained_gate,LMPC PT + gate,297,-4.546188552274711,0.1651133759951263
online_lmpc_pretrained_gate,LMPC PT + gate,298,-4.932985350626159,0.178846456843961
online_lmpc_pretrained_gate,LMPC PT + gate,299,-4.892253014361642,0.1805427475270435
online_lmpc_pretrained_gate,LMPC PT + gate,300,-5.146289678378648,0.1872364741067494
online_lmpc_pretrained_no_gate,LMPC PT no gate,1,-9.601190803945872,0.3293163419601692
online_lmpc_pretrained_no_gate,LMPC PT no gate,2,-12.562342412513608,0.3796881104261247
online_lmpc_pretrained_no_gate,LMPC PT no gate,3,-12.576669689113432,0.3798132708075821
online_lmpc_pretrained_no_gate,LMPC PT no gate,4,-12.57552718253318,0.3799336294395614
online_lmpc_pretrained_no_gate,LMPC PT no gate,5,-12.578989826480456,0.3797441390491964
online_lmpc_pretrained_no_gate,LMPC PT no gate,6,-12.552937196810513,0.3795583755902644
online_lmpc_pretrained_no_gate,LMPC PT no gate,7,-12.573131125230647,0.3798945234010531
online_lmpc_pretrained_no_gate,LMPC PT no gate,8,-12.562885527967191,0.3795774936381852
online_lmpc_pretrained_no_gate,LMPC PT no gate,9,-12.56111148909492,0.3794829434266451
online_lmpc_pretrained_no_gate,LMPC PT no gate,10,-12.550231557460409,0.3794634967746448
online_lmpc_pretrained_no_gate,LMPC PT no gate,11,-12.565784419631392,0.379681438024724
online_lmpc_pretrained_no_gate,LMPC PT no gate,12,-12.575710455599683,0.3798001710454588
online_lmpc_pretrained_no_gate,LMPC PT no gate,13,-12.558035540566712,0.3795539822686259
online_lmpc_pretrained_no_gate,LMPC PT no gate,14,-12.59190684837074,0.3800761004056534
online_lmpc_pretrained_no_gate,LMPC PT no gate,15,-12.587053181337996,0.3799991834846182
online_lmpc_pretrained_no_gate,LMPC PT no gate,16,-12.589229777701275,0.3799581721318018
online_lmpc_pretrained_no_gate,LMPC PT no gate,17,-12.584157782761068,0.3799954898603411
online_lmpc_pretrained_no_gate,LMPC PT no gate,18,-12.567344405335,0.3797871610369603
online_lmpc_pretrained_no_gate,LMPC PT no gate,19,-12.573604311729138,0.37988922261356
online_lmpc_pretrained_no_gate,LMPC PT no gate,20,-12.573123988744776,0.3799021951450676
online_lmpc_pretrained_no_gate,LMPC PT no gate,21,-12.576468384287413,0.3799579982036971
online_lmpc_pretrained_no_gate,LMPC PT no gate,22,-12.578543800183663,0.3799834897058677
online_lmpc_pretrained_no_gate,LMPC PT no gate,23,-12.613601220667125,0.3805265095165767
online_lmpc_pretrained_no_gate,LMPC PT no gate,24,-12.4769037046181,0.3778922040985708
online_lmpc_pretrained_no_gate,LMPC PT no gate,25,-12.43508384558233,0.3771978114677773
online_lmpc_pretrained_no_gate,LMPC PT no gate,26,-12.797506265128789,0.3842078847737071
online_lmpc_pretrained_no_gate,LMPC PT no gate,27,-12.617712894633137,0.3811675819394732
online_lmpc_pretrained_no_gate,LMPC PT no gate,28,-13.179612769450523,0.3887225582795066
online_lmpc_pretrained_no_gate,LMPC PT no gate,29,-12.682216002725603,0.3800701509683942
online_lmpc_pretrained_no_gate,LMPC PT no gate,30,-12.61962299220368,0.3833749929597552
online_lmpc_pretrained_no_gate,LMPC PT no gate,31,-54.74990791360597,0.9678097002924476
online_lmpc_pretrained_no_gate,LMPC PT no gate,32,-6.14840865721896,0.2250187612831835
online_lmpc_pretrained_no_gate,LMPC PT no gate,33,-5.888389288717824,0.2098382568565918
online_lmpc_pretrained_no_gate,LMPC PT no gate,34,-5.997361099449092,0.2262359573685132
online_lmpc_pretrained_no_gate,LMPC PT no gate,35,-10.184751536892286,0.3243845939716926
online_lmpc_pretrained_no_gate,LMPC PT no gate,36,-5.759653816032419,0.2101932041021008
online_lmpc_pretrained_no_gate,LMPC PT no gate,37,-5.885591201211883,0.2208384528626832
online_lmpc_pretrained_no_gate,LMPC PT no gate,38,-5.652837495931511,0.2170240167454881
online_lmpc_pretrained_no_gate,LMPC PT no gate,39,-5.755776063772748,0.2226966990414678
online_lmpc_pretrained_no_gate,LMPC PT no gate,40,-5.698481715508944,0.2214003841857504
online_lmpc_pretrained_no_gate,LMPC PT no gate,41,-5.603113857842267,0.216739974048391
online_lmpc_pretrained_no_gate,LMPC PT no gate,42,-5.813724266188204,0.2135097403156408
online_lmpc_pretrained_no_gate,LMPC PT no gate,43,-5.80569061649911,0.2121701941237882
online_lmpc_pretrained_no_gate,LMPC PT no gate,44,-5.707068968567665,0.2059229312869608
online_lmpc_pretrained_no_gate,LMPC PT no gate,45,-5.840034564119183,0.2061087972864349
online_lmpc_pretrained_no_gate,LMPC PT no gate,46,-5.5703815627010105,0.2141613022530822
online_lmpc_pretrained_no_gate,LMPC PT no gate,47,-5.686767519377037,0.2161589715986969
online_lmpc_pretrained_no_gate,LMPC PT no gate,48,-5.3890899525205365,0.2093670856760547
online_lmpc_pretrained_no_gate,LMPC PT no gate,49,-5.312293081667749,0.2073460121251336
online_lmpc_pretrained_no_gate,LMPC PT no gate,50,-5.352670298253483,0.2128658402100627
online_lmpc_pretrained_no_gate,LMPC PT no gate,51,-5.279003045175818,0.2097527235077088
online_lmpc_pretrained_no_gate,LMPC PT no gate,52,-5.267708191194872,0.21512617208269
online_lmpc_pretrained_no_gate,LMPC PT no gate,53,-5.219368871773229,0.2142484125798673
online_lmpc_pretrained_no_gate,LMPC PT no gate,54,-5.1892468517878285,0.2152910201743306
online_lmpc_pretrained_no_gate,LMPC PT no gate,55,-5.089047941470423,0.2139445403759864
online_lmpc_pretrained_no_gate,LMPC PT no gate,56,-4.975710209721938,0.2129278341414648
online_lmpc_pretrained_no_gate,LMPC PT no gate,57,-5.035460697857777,0.2156419205325702
online_lmpc_pretrained_no_gate,LMPC PT no gate,58,-5.059926106240412,0.2183183381676131
online_lmpc_pretrained_no_gate,LMPC PT no gate,59,-5.089639454287606,0.2210642751103202
online_lmpc_pretrained_no_gate,LMPC PT no gate,60,-5.142131379242199,0.2247461778090914
online_lmpc_pretrained_no_gate,LMPC PT no gate,61,-5.219401332666314,0.228856745728373
online_lmpc_pretrained_no_gate,LMPC PT no gate,62,-5.226724253511375,0.2269281399813542
online_lmpc_pretrained_no_gate,LMPC PT no gate,63,-5.159923605559883,0.2264538780270394
online_lmpc_pretrained_no_gate,LMPC PT no gate,64,-5.2321216433881,0.2219663955430149
online_lmpc_pretrained_no_gate,LMPC PT no gate,65,-6.940789098239207,0.2838486196384721
online_lmpc_pretrained_no_gate,LMPC PT no gate,66,-5.440224545736173,0.2412823529801592
online_lmpc_pretrained_no_gate,LMPC PT no gate,67,-5.474994284641851,0.2374926020843868
online_lmpc_pretrained_no_gate,LMPC PT no gate,68,-5.621283625253979,0.2435050669519148
online_lmpc_pretrained_no_gate,LMPC PT no gate,69,-5.323090223015769,0.2280651617580767
online_lmpc_pretrained_no_gate,LMPC PT no gate,70,-5.312823318820229,0.2252531694560962
online_lmpc_pretrained_no_gate,LMPC PT no gate,71,-5.03265090435389,0.2075052993697249
online_lmpc_pretrained_no_gate,LMPC PT no gate,72,-5.085905903282916,0.2062125463192421
online_lmpc_pretrained_no_gate,LMPC PT no gate,73,-5.075335969788385,0.2035419485308539
online_lmpc_pretrained_no_gate,LMPC PT no gate,74,-5.227803546207948,0.2161273441113142
online_lmpc_pretrained_no_gate,LMPC PT no gate,75,-5.169442669610794,0.2162867048335608
online_lmpc_pretrained_no_gate,LMPC PT no gate,76,-4.9674959540298165,0.202338504645757
online_lmpc_pretrained_no_gate,LMPC PT no gate,77,-5.093877382983304,0.209645854211521
online_lmpc_pretrained_no_gate,LMPC PT no gate,78,-5.070715516209151,0.2224860107459417
online_lmpc_pretrained_no_gate,LMPC PT no gate,79,-5.093366116990283,0.2066831178179221
online_lmpc_pretrained_no_gate,LMPC PT no gate,80,-5.318521025327169,0.2269156635253968
online_lmpc_pretrained_no_gate,LMPC PT no gate,81,-5.003578043130482,0.2094372995967362
online_lmpc_pretrained_no_gate,LMPC PT no gate,82,-5.203884429236775,0.2304990305916776
online_lmpc_pretrained_no_gate,LMPC PT no gate,83,-5.234463773771569,0.2273678916025365
online_lmpc_pretrained_no_gate,LMPC PT no gate,84,-4.547047983440439,0.1833501548124254
online_lmpc_pretrained_no_gate,LMPC PT no gate,85,-4.551201262682992,0.1847927442705381
online_lmpc_pretrained_no_gate,LMPC PT no gate,86,-4.525049935663714,0.1861417665824991
online_lmpc_pretrained_no_gate,LMPC PT no gate,87,-4.887055785306664,0.1988936372852819
online_lmpc_pretrained_no_gate,LMPC PT no gate,88,-4.867764048250167,0.1982067551809381
online_lmpc_pretrained_no_gate,LMPC PT no gate,89,-4.826557620567358,0.1981849854947422
online_lmpc_pretrained_no_gate,LMPC PT no gate,90,-4.534682605519063,0.1761373847441306
online_lmpc_pretrained_no_gate,LMPC PT no gate,91,-4.655613196361298,0.1894646400520629
online_lmpc_pretrained_no_gate,LMPC PT no gate,92,-4.387722617151999,0.1722949508828599
online_lmpc_pretrained_no_gate,LMPC PT no gate,93,-4.306244631581296,0.1695780934451468
online_lmpc_pretrained_no_gate,LMPC PT no gate,94,-4.353301016968968,0.1742736136444402
online_lmpc_pretrained_no_gate,LMPC PT no gate,95,-4.300720063228412,0.1745786442275524
online_lmpc_pretrained_no_gate,LMPC PT no gate,96,-4.32252728186186,0.1765654830761057
online_lmpc_pretrained_no_gate,LMPC PT no gate,97,-4.361478617142815,0.1749194841869655
online_lmpc_pretrained_no_gate,LMPC PT no gate,98,-4.335259166276944,0.173137145955692
online_lmpc_pretrained_no_gate,LMPC PT no gate,99,-4.158128353323072,0.1666112257068273
online_lmpc_pretrained_no_gate,LMPC PT no gate,100,-4.238465055315752,0.1678405619322339
online_lmpc_pretrained_no_gate,LMPC PT no gate,101,-4.2737136654319405,0.1679276823178605
online_lmpc_pretrained_no_gate,LMPC PT no gate,102,-4.237049839851479,0.1663998021442559
online_lmpc_pretrained_no_gate,LMPC PT no gate,103,-4.225320123429287,0.1667150582212503
online_lmpc_pretrained_no_gate,LMPC PT no gate,104,-4.263541891145628,0.1684655053850103
online_lmpc_pretrained_no_gate,LMPC PT no gate,105,-4.340247945957302,0.1711265239565705
online_lmpc_pretrained_no_gate,LMPC PT no gate,106,-4.260393965641322,0.1694874127297302
online_lmpc_pretrained_no_gate,LMPC PT no gate,107,-4.24643626823253,0.1702916939171558
online_lmpc_pretrained_no_gate,LMPC PT no gate,108,-4.244425127593793,0.1709209386209517
online_lmpc_pretrained_no_gate,LMPC PT no gate,109,-4.285272136833097,0.1726869922309997
online_lmpc_pretrained_no_gate,LMPC PT no gate,110,-4.146074688692095,0.1643789933143745
online_lmpc_pretrained_no_gate,LMPC PT no gate,111,-4.17064528743265,0.1654845160724142
online_lmpc_pretrained_no_gate,LMPC PT no gate,112,-4.196598470560867,0.16549247093796
online_lmpc_pretrained_no_gate,LMPC PT no gate,113,-4.219355318827331,0.1673252369932251
online_lmpc_pretrained_no_gate,LMPC PT no gate,114,-4.200976078676385,0.1654622813119076
online_lmpc_pretrained_no_gate,LMPC PT no gate,115,-4.161506199788959,0.1642703753788378
online_lmpc_pretrained_no_gate,LMPC PT no gate,116,-4.152524570288327,0.1608340457885151
online_lmpc_pretrained_no_gate,LMPC PT no gate,117,-4.18999583660793,0.1634569438062434
online_lmpc_pretrained_no_gate,LMPC PT no gate,118,-4.175627734374333,0.1603329618026007
online_lmpc_pretrained_no_gate,LMPC PT no gate,119,-4.155227340066148,0.1621754810265613
online_lmpc_pretrained_no_gate,LMPC PT no gate,120,-4.162670789405483,0.161946688843609
online_lmpc_pretrained_no_gate,LMPC PT no gate,121,-4.294609988857681,0.1685237466411083
online_lmpc_pretrained_no_gate,LMPC PT no gate,122,-4.190380359602557,0.1631974020644932
online_lmpc_pretrained_no_gate,LMPC PT no gate,123,-4.232468316674741,0.1628757952550545
online_lmpc_pretrained_no_gate,LMPC PT no gate,124,-4.19983248595262,0.1643299259667897
online_lmpc_pretrained_no_gate,LMPC PT no gate,125,-4.248147025617734,0.1647131940507658
online_lmpc_pretrained_no_gate,LMPC PT no gate,126,-4.265381678379345,0.1646444998218213
online_lmpc_pretrained_no_gate,LMPC PT no gate,127,-4.252598476950826,0.1659396806132481
online_lmpc_pretrained_no_gate,LMPC PT no gate,128,-4.243147175086032,0.1643880792350805
online_lmpc_pretrained_no_gate,LMPC PT no gate,129,-4.282405205762914,0.1653982142112461
online_lmpc_pretrained_no_gate,LMPC PT no gate,130,-4.215442320759076,0.1612555276510475
online_lmpc_pretrained_no_gate,LMPC PT no gate,131,-4.236186034455038,0.1628197503009123
online_lmpc_pretrained_no_gate,LMPC PT no gate,132,-4.251154489287486,0.1628999416880843
online_lmpc_pretrained_no_gate,LMPC PT no gate,133,-4.291741684672722,0.1628064820103548
online_lmpc_pretrained_no_gate,LMPC PT no gate,134,-4.256322846612571,0.1633545127094655
online_lmpc_pretrained_no_gate,LMPC PT no gate,135,-4.210546561995218,0.160021927926587
online_lmpc_pretrained_no_gate,LMPC PT no gate,136,-4.2921621977866655,0.1623087658810914
online_lmpc_pretrained_no_gate,LMPC PT no gate,137,-4.2586038356029245,0.1633719300046518
online_lmpc_pretrained_no_gate,LMPC PT no gate,138,-4.265072905011888,0.1639677406417555
online_lmpc_pretrained_no_gate,LMPC PT no gate,139,-4.269981188711252,0.1627261599821489
online_lmpc_pretrained_no_gate,LMPC PT no gate,140,-4.27499059865934,0.1632424121921058
online_lmpc_pretrained_no_gate,LMPC PT no gate,141,-4.215533164047591,0.1630243807000305
online_lmpc_pretrained_no_gate,LMPC PT no gate,142,-4.265740540941083,0.165557897518525
online_lmpc_pretrained_no_gate,LMPC PT no gate,143,-4.27837223309436,0.1642930577921372
online_lmpc_pretrained_no_gate,LMPC PT no gate,144,-4.28158953182902,0.1653975873816275
online_lmpc_pretrained_no_gate,LMPC PT no gate,145,-4.217589100087027,0.1632967370587973
online_lmpc_pretrained_no_gate,LMPC PT no gate,146,-4.192078948444972,0.1636427249167873
online_lmpc_pretrained_no_gate,LMPC PT no gate,147,-4.264152063517076,0.1663265292436969
online_lmpc_pretrained_no_gate,LMPC PT no gate,148,-4.285382507485292,0.1668761618147567
online_lmpc_pretrained_no_gate,LMPC PT no gate,149,-4.253049041896286,0.1666684415726577
online_lmpc_pretrained_no_gate,LMPC PT no gate,150,-4.27799585529987,0.1663210918412575
online_lmpc_pretrained_no_gate,LMPC PT no gate,151,-4.193397598473236,0.167151273943907
online_lmpc_pretrained_no_gate,LMPC PT no gate,152,-4.298386713291105,0.1724142531855331
online_lmpc_pretrained_no_gate,LMPC PT no gate,153,-4.2531147374461735,0.171567904728918
online_lmpc_pretrained_no_gate,LMPC PT no gate,154,-4.326018111439621,0.1717025032914998
online_lmpc_pretrained_no_gate,LMPC PT no gate,155,-4.2015231364859,0.1658520417156881
online_lmpc_pretrained_no_gate,LMPC PT no gate,156,-4.202332272300794,0.1670083819408207
online_lmpc_pretrained_no_gate,LMPC PT no gate,157,-4.15733338861879,0.1641865721658619
online_lmpc_pretrained_no_gate,LMPC PT no gate,158,-4.186554218810595,0.1651599256661907
online_lmpc_pretrained_no_gate,LMPC PT no gate,159,-4.212175442353302,0.1653730274537781
online_lmpc_pretrained_no_gate,LMPC PT no gate,160,-4.231353630347105,0.1633057016342341
online_lmpc_pretrained_no_gate,LMPC PT no gate,161,-4.246460388104714,0.1639604542940485
online_lmpc_pretrained_no_gate,LMPC PT no gate,162,-4.178856929946038,0.1615128817856126
online_lmpc_pretrained_no_gate,LMPC PT no gate,163,-4.221562762847608,0.1653089285270979
online_lmpc_pretrained_no_gate,LMPC PT no gate,164,-4.223878892072844,0.1636932845165497
online_lmpc_pretrained_no_gate,LMPC PT no gate,165,-4.124855734249482,0.1624645025927462
online_lmpc_pretrained_no_gate,LMPC PT no gate,166,-4.127799164997607,0.1612006070580614
online_lmpc_pretrained_no_gate,LMPC PT no gate,167,-4.105981016728687,0.1563688064773199
online_lmpc_pretrained_no_gate,LMPC PT no gate,168,-4.077714306228976,0.1553094111499153
online_lmpc_pretrained_no_gate,LMPC PT no gate,169,-4.137345195181755,0.1565060254276658
online_lmpc_pretrained_no_gate,LMPC PT no gate,170,-4.084907378356017,0.1570062920292629
online_lmpc_pretrained_no_gate,LMPC PT no gate,171,-4.039191750788556,0.1562673446161519
online_lmpc_pretrained_no_gate,LMPC PT no gate,172,-4.06622256133441,0.1567636479136498
online_lmpc_pretrained_no_gate,LMPC PT no gate,173,-4.06144384968689,0.1571381298566472
online_lmpc_pretrained_no_gate,LMPC PT no gate,174,-4.081521187815428,0.1589016809377028
online_lmpc_pretrained_no_gate,LMPC PT no gate,175,-4.137057154839477,0.1564805660380807
online_lmpc_pretrained_no_gate,LMPC PT no gate,176,-4.097348028837835,0.1573822081764846
online_lmpc_pretrained_no_gate,LMPC PT no gate,177,-4.163685968469189,0.1585481363031092
online_lmpc_pretrained_no_gate,LMPC PT no gate,178,-4.095721245559506,0.1574211132425611
online_lmpc_pretrained_no_gate,LMPC PT no gate,179,-4.032071975306892,0.1560336501442519
online_lmpc_pretrained_no_gate,LMPC PT no gate,180,-4.091887160271118,0.1553196193220961
