case,episode,step_start,step_stop_exclusive,n_steps,reward_mean,reward_sum,reward_no_penalty_mean,reward_no_penalty_sum,fallback_penalty_mean,fallback_penalty_sum,diagnostic_unsafe_count,diagnostic_unsafe_rate,diagnostic_unstable_count,diagnostic_unstable_rate,actual_intervention_count,actual_intervention_rate,projection_count,projection_rate,accepted_candidate_count,section16_projection_count,fallback_count,fallback_verified_count,fallback_unverified_count,target_fail_hold_prev_count,solver_fail_hold_prev_count,target_hold_prev_count,solver_hold_prev_count,gart_target_hold_prev_count,gart_solver_hold_prev_count,target_failure_count,min_contraction_margin,max_executed_action_gap_inf,output_rmse_mean,output_max_abs_error,output0_rmse,output1_rmse,output0_max_abs_error,output1_max_abs_error
Cold start no gate,271,216000,216800,800,-3.9869249338497457,-3189.5399470797965,-3.9869249338497457,-3189.5399470797965,0.0,0.0,8,0.01,8,0.01,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-67.85867339661945,0.0,0.1568313573066798,2.5923058175968663,0.1127280637008283,0.2009346509125314,1.0731146099584077,2.5923058175968663
Cold start no gate,272,216800,217600,800,-3.9911794753707768,-3192.9435802966213,-3.9911794753707768,-3192.9435802966213,0.0,0.0,9,0.01125,9,0.01125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-67.77202561444608,0.0,0.1565714470358767,2.578185475613111,0.1128094231209587,0.2003334709507947,1.079176503863994,2.578185475613111
Cold start no gate,273,217600,218400,800,-3.9376417127075256,-3150.113370166021,-3.9376417127075256,-3150.113370166021,0.0,0.0,6,0.0075,6,0.0075,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-68.36704848527097,0.0,0.1555932521226623,2.5907312541220904,0.1122838762224173,0.1989026280229073,1.0754873052303466,2.5907312541220904
Cold start no gate,274,218400,219200,800,-3.9644388949061793,-3171.551115924944,-3.9644388949061793,-3171.551115924944,0.0,0.0,9,0.01125,9,0.01125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-68.2090066412868,0.0,0.1568415846798211,2.5741836151219677,0.1125274307281975,0.2011557386314447,1.0767110935453084,2.5741836151219677
Cold start no gate,275,219200,220000,800,-3.999240712479516,-3199.3925699836127,-3.999240712479516,-3199.3925699836127,0.0,0.0,15,0.01875,15,0.01875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-71.40064483923186,0.0,0.1568867217643935,2.5983440136893705,0.113190862123816,0.2005825814049711,1.0817968100559212,2.5983440136893705
Cold start no gate,276,220000,220800,800,-3.969037407269513,-3175.22992581561,-3.969037407269513,-3175.22992581561,0.0,0.0,9,0.01125,9,0.01125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-68.25385534922395,0.0,0.1561397524706498,2.578559346763541,0.1129254389972664,0.1993540659440332,1.076846345745134,2.578559346763541
Cold start no gate,277,220800,221600,800,-3.904818151392442,-3123.854521113954,-3.904818151392442,-3123.854521113954,0.0,0.0,8,0.01,8,0.01,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-67.68050504920313,0.0,0.1548794376949291,2.5462178259023176,0.1120220692542283,0.1977368061356299,1.0770337467439082,2.5462178259023176
Cold start no gate,278,221600,222400,800,-3.976097040952391,-3180.8776327619125,-3.976097040952391,-3180.8776327619125,0.0,0.0,9,0.01125,9,0.01125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-69.15039882475526,0.0,0.1571793538903188,2.596115324368384,0.1127093809329993,0.2016493268476384,1.0799804347136033,2.596115324368384
Cold start no gate,279,222400,223200,800,-3.962964535026866,-3170.3716280214926,-3.962964535026866,-3170.3716280214926,0.0,0.0,8,0.01,8,0.01,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-65.59488715607176,0.0,0.1553544312929704,2.5675889657534867,0.1126673391471395,0.1980415234388013,1.0769278667473643,2.5675889657534867
Cold start no gate,280,223200,224000,800,-3.92671344985013,-3141.370759880104,-3.92671344985013,-3141.370759880104,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-67.31025191914023,0.0,0.1571165520467891,2.590741104149572,0.1122787724546567,0.2019543316389215,1.0755856879784162,2.590741104149572
Cold start no gate,281,224000,224800,800,-3.986935553638423,-3189.5484429107382,-3.986935553638423,-3189.5484429107382,0.0,0.0,6,0.0075,6,0.0075,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-68.62484598096216,0.0,0.1564373972965553,2.565501724472256,0.1130846154754646,0.1997901791176461,1.0818838511520448,2.565501724472256
Cold start no gate,282,224800,225600,800,-3.9324871484462713,-3145.9897187570164,-3.9324871484462713,-3145.9897187570164,0.0,0.0,6,0.0075,6,0.0075,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-69.1777973100834,0.0,0.155337626523773,2.52993866398208,0.1125797421070162,0.1980955109405298,1.0766424048367464,2.52993866398208
Cold start no gate,283,225600,226400,800,-3.936750546163176,-3149.4004369305403,-3.936750546163176,-3149.4004369305403,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-68.73749889375222,0.0,0.1570398200873259,2.585439773875408,0.112313865194261,0.2017657749803907,1.0772344016085469,2.585439773875408
Cold start no gate,284,226400,227200,800,-3.913925840676281,-3131.1406725410243,-3.913925840676281,-3131.1406725410243,0.0,0.0,7,0.00875,7,0.00875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-69.78359228688078,0.0,0.1568058130862697,2.5874615380034243,0.1119253232842452,0.2016863028882941,1.0739285834602683,2.5874615380034243
Cold start no gate,285,227200,228000,800,-3.892593604425841,-3114.074883540673,-3.892593604425841,-3114.074883540673,0.0,0.0,8,0.01,8,0.01,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-68.08589058364203,0.0,0.1561990380005945,2.579997967829968,0.1117215175210549,0.2006765584801341,1.073928996838339,2.579997967829968
Cold start no gate,286,228000,228800,800,-3.9801309975991295,-3184.104798079304,-3.9801309975991295,-3184.104798079304,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-70.27268171980711,0.0,0.157743391504712,2.598240965650348,0.1130854460168394,0.2024013369925845,1.080586337757754,2.598240965650348
Cold start no gate,287,228800,229600,800,-3.949937394898128,-3159.9499159185025,-3.949937394898128,-3159.9499159185025,0.0,0.0,8,0.01,8,0.01,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-68.4544006083496,0.0,0.1566228464693502,2.578477732273825,0.1127443940805818,0.2005012988581187,1.0829875588718791,2.578477732273825
Cold start no gate,288,229600,230400,800,-3.889223745306258,-3111.3789962450064,-3.889223745306258,-3111.3789962450064,0.0,0.0,9,0.01125,9,0.01125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-69.18916027978969,0.0,0.1559070641098894,2.5728200990288883,0.111770237650192,0.2000438905695868,1.0697764796290774,2.5728200990288883
Cold start no gate,289,230400,231200,800,-3.962403212673385,-3169.922570138708,-3.962403212673385,-3169.922570138708,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-69.59239778316612,0.0,0.1579612991491135,2.5914133495166425,0.1127478822264521,0.203174716071775,1.0807607438501852,2.5914133495166425
Cold start no gate,290,231200,232000,800,-3.927187131047086,-3141.749704837669,-3.927187131047086,-3141.749704837669,0.0,0.0,7,0.00875,7,0.00875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-68.84781596211155,0.0,0.1570772419093904,2.57782330648962,0.1124375271313079,0.2017169566874729,1.0848743336503692,2.57782330648962
Cold start no gate,291,232000,232800,800,-3.9706980904144897,-3176.558472331592,-3.9706980904144897,-3176.558472331592,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-68.65981711431516,0.0,0.15672071385153,2.572587121243032,0.1129654857361066,0.2004759419669535,1.086169397767367,2.572587121243032
Cold start no gate,292,232800,233600,800,-3.947818924088576,-3158.2551392708606,-3.947818924088576,-3158.2551392708606,0.0,0.0,8,0.01,8,0.01,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-68.80302074885878,0.0,0.156282561554161,2.578205467889404,0.1127559757127313,0.1998091473955907,1.083956898388784,2.578205467889404
Cold start no gate,293,233600,234400,800,-3.956802782475908,-3165.4422259807266,-3.956802782475908,-3165.4422259807266,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-70.6853295545452,0.0,0.1559943966387789,2.5656610626724614,0.1128887256518544,0.1991000676257034,1.0819161866150098,2.5656610626724614
Cold start no gate,294,234400,235200,800,-3.964621488974809,-3171.697191179848,-3.964621488974809,-3171.697191179848,0.0,0.0,9,0.01125,9,0.01125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-69.69034690306569,0.0,0.1563678764971789,2.576313105261704,0.1128659409327975,0.1998698120615603,1.081980688072234,2.576313105261704
Cold start no gate,295,235200,236000,800,-3.922648839565761,-3138.119071652609,-3.922648839565761,-3138.119071652609,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-69.43292948676572,0.0,0.1558649744111751,2.572042613115684,0.1124681304239074,0.1992618183984429,1.0775651972062603,2.572042613115684
Cold start no gate,296,236000,236800,800,-3.9203263991530592,-3136.2611193224475,-3.9203263991530592,-3136.2611193224475,0.0,0.0,4,0.005,4,0.005,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-69.99480756955768,0.0,0.1552995871905647,2.5675004987353987,0.1125255259824558,0.1980736483986735,1.0806679660586185,2.5675004987353987
Cold start no gate,297,236800,237600,800,-3.899159703895301,-3119.327763116241,-3.899159703895301,-3119.327763116241,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-69.01766879454203,0.0,0.1555258149120611,2.5559212481599616,0.111899201215358,0.1991524286087642,1.0809785104909362,2.5559212481599616
Cold start no gate,298,237600,238400,800,-3.955412060498477,-3164.329648398781,-3.955412060498477,-3164.329648398781,0.0,0.0,14,0.0175,14,0.0175,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-70.24354933992913,0.0,0.1561765592097064,2.5623019200182284,0.1128201892366345,0.1995329291827783,1.0833639067565095,2.5623019200182284
Cold start no gate,299,238400,239200,800,-3.930297471022032,-3144.2379768176256,-3.930297471022032,-3144.2379768176256,0.0,0.0,12,0.015,12,0.015,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-70.7872879621857,0.0,0.1565438950326811,2.5668220402719726,0.1123241841504948,0.2007636059148674,1.0800551252092974,2.5668220402719726
Cold start no gate,300,239200,240000,800,-3.955439474072258,-3164.3515792578064,-3.955439474072258,-3164.3515792578064,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-70.3527348137577,0.0,0.156506121360482,2.5643384816362413,0.1126482832481331,0.200363959472831,1.0820465017019232,2.5643384816362413
OF-MPC pretrained + gate,1,0,800,800,-9.88602032463455,-7908.816259707641,-9.83601068873297,-7868.808550986376,0.050009635901581,40.00770872126485,0,0.0,0,0.0,4,0.005,0,0.0,796,0,4,4,0,0,0,0,0,0,0,0,-15.503193536640254,0.0392919271322398,0.3343012658663757,2.9862077008605183,0.1685228387576993,0.5000796929750522,1.105101065618023,2.9862077008605183
OF-MPC pretrained + gate,2,800,1600,800,-25.339943783322965,-20271.95502665837,-25.089916439442835,-20071.93315155427,0.2500273438801295,200.02187510410363,0,0.0,0,0.0,20,0.025,0,0.0,780,0,12,12,0,0,0,8,0,8,0,8,-120.09084396170942,0.0324874564131199,0.5126448892607715,3.2474558086447587,0.2744013583341243,0.7508884201874186,1.2848036072491706,3.2474558086447587
OF-MPC pretrained + gate,3,1600,2400,800,-9.810582526384229,-7848.466021107381,-9.76056942671457,-7808.455541371655,0.0500130996696578,40.01047973572626,0,0.0,0,0.0,4,0.005,0,0.0,796,0,4,4,0,0,0,0,0,0,0,0,-125.85199367221072,0.0451041697883836,0.320876976324575,2.988267868997696,0.1714979548341161,0.4702559978150339,1.1041716509782895,2.988267868997696
OF-MPC pretrained + gate,4,2400,3200,800,-35.86094715607465,-28688.75772485972,-35.64840008565732,-28518.720068525858,0.2125470704173234,170.03765633385876,0,0.0,0,0.0,17,0.02125,0,0.0,783,0,8,8,0,0,0,9,0,9,0,9,-63.61441725983116,0.0525337300240225,0.5961712445543005,3.0908493791243927,0.3322893638326459,0.860053125275955,1.1969644033982625,3.0908493791243927
OF-MPC pretrained + gate,5,3200,4000,800,-9.831008543136113,-7864.806834508889,-9.768492110578078,-7814.793688462463,0.062516432558032,50.01314604642562,0,0.0,0,0.0,5,0.00625,0,0.0,795,0,5,5,0,0,0,0,0,0,0,0,-15.150465878745194,0.0433372041567698,0.3667616975134903,3.273191613395113,0.1576990957775618,0.5758242992494187,1.0735691922607544,3.273191613395113
OF-MPC pretrained + gate,6,4000,4800,800,-12.683513871487312,-10146.81109718985,-12.64600167715484,-10116.801341723873,0.0375121943324686,30.009755465974894,0,0.0,0,0.0,3,0.00375,0,0.0,797,0,3,3,0,0,0,0,0,0,0,0,-15.294575516498613,0.0501821311098212,0.3774063632562476,2.990246948992251,0.1929808619164325,0.5618318645960626,1.108591679451952,2.990246948992251
OF-MPC pretrained + gate,7,4800,5600,800,-19.346462927170272,-15477.17034173622,-19.1964208771719,-15357.13670173752,0.1500420499983736,120.03363999869887,0,0.0,0,0.0,12,0.015,0,0.0,788,0,7,7,0,0,0,5,0,5,0,5,-54.41983522699451,0.0501368037153714,0.45439094648668,2.960065723665309,0.2399215603111437,0.6688603326622163,1.1040748919336978,2.960065723665309
OF-MPC pretrained + gate,8,5600,6400,800,-16.977649440519716,-13582.119552415774,-16.802630906293945,-13442.104725035157,0.1750185342257709,140.01482738061677,0,0.0,0,0.0,14,0.0175,0,0.0,786,0,8,8,0,0,0,6,0,6,0,6,-21.57827928478497,0.0280857509374614,0.4695345620264713,4.017492698118417,0.2086920208164226,0.7303771032365199,1.0996853026054478,4.017492698118417
OF-MPC pretrained + gate,9,6400,7200,800,-67.26068908268657,-53808.55126614925,-67.16067600664572,-53728.540805316574,0.1000130760408661,80.01046083269293,0,0.0,0,0.0,8,0.01,0,0.0,792,0,7,7,0,0,0,1,0,1,0,1,-54.188872514822606,0.035653213014904,0.9987557452192408,6.699005846610305,0.4069792432986548,1.5905322471398269,1.2717051601333278,6.699005846610305
OF-MPC pretrained + gate,10,7200,8000,800,-41.52220009982605,-33217.76007986083,-41.334667609722494,-33067.73408777799,0.1875324901035521,150.02599208284173,0,0.0,0,0.0,15,0.01875,0,0.0,785,0,6,6,0,0,0,9,0,9,0,9,-87.98800242455002,0.0482260322570802,0.6061713208588684,2.9384399933256304,0.3681211615617965,0.8442214801559403,1.369862589453938,2.9384399933256304
OF-MPC pretrained + gate,11,8000,8800,800,-61.51418444019806,-49211.34755215845,-61.21103642000764,-48968.82913600611,0.3031480201904191,242.5184161523353,0,0.0,0,0.0,24,0.03,0,0.0,776,0,24,24,0,0,0,0,0,0,0,0,-38.30387795074387,0.382059377740827,1.2120546275926676,9.985345943627578,0.2243801836628614,2.1997290715224738,0.9500329897180436,9.985345943627578
OF-MPC pretrained + gate,12,8800,9600,800,-46.5708500917709,-37256.68007341672,-46.11429724348434,-36891.43779478747,0.4565528482865651,365.24227862925216,0,0.0,0,0.0,33,0.04125,0,0.0,767,0,32,32,0,0,0,1,0,1,0,1,-175.64948113910873,2.060552387200677,1.066582708563887,13.058179589727844,0.1622536513922914,1.9709117657354829,1.2633889882175595,13.058179589727844
OF-MPC pretrained + gate,13,9600,10400,800,-8.756245989086468,-7004.996791269174,-8.144411779057679,-6515.529423246143,0.6118342100287897,489.4673680230318,0,0.0,0,0.0,38,0.0475,0,0.0,762,0,35,35,0,0,0,3,0,3,0,3,-43.95396848364624,2.3669234644114825,0.2953585519432712,2.9868999584433595,0.1490100669132663,0.4417070369732762,1.0927265584238124,2.9868999584433595
OF-MPC pretrained + gate,14,10400,11200,800,-7.388509939614184,-5910.807951691347,-6.844843125893634,-5475.874500714907,0.5436668137205496,434.9334509764397,0,0.0,0,0.0,30,0.0375,0,0.0,770,0,27,27,0,0,0,3,0,3,0,3,-59.67175888821487,3.0105307311587044,0.2679739771167678,2.9537127406758827,0.138192424341963,0.3977555298915727,1.1287010185287856,2.9537127406758827
OF-MPC pretrained + gate,15,11200,12000,800,-8.240627373938114,-6592.501899150491,-7.307943568525036,-5846.354854820029,0.9326838054130796,746.1470443304638,0,0.0,0,0.0,36,0.045,0,0.0,764,0,36,36,0,0,0,0,0,0,0,0,-57.85502954798153,4.869089201860409,0.2622711815946357,2.951687014433901,0.1438014212769708,0.3807409419123006,1.0724578592676743,2.951687014433901
OF-MPC pretrained + gate,16,12000,12800,800,-6.986268362614566,-5589.0146900916525,-6.1569106338033786,-4925.528507042703,0.8293577288111885,663.4861830489508,0,0.0,0,0.0,33,0.04125,0,0.0,767,0,32,32,0,0,0,0,1,0,1,0,-68.53225611202413,3.7141496109667673,0.2282536659860815,2.604479431581012,0.1274876669416033,0.3290196650305596,1.1307267067937534,2.604479431581012
OF-MPC pretrained + gate,17,12800,13600,800,-7.19364941336903,-5754.919530695224,-6.217076394759129,-4973.661115807303,0.9765730186099004,781.2584148879203,0,0.0,0,0.0,29,0.03625,0,0.0,771,0,29,29,0,0,0,0,0,0,0,0,-55.72897598805139,7.946502138740866,0.2218336130826405,2.814540232038496,0.1317478008657363,0.3119194252995446,1.0759922655062877,2.814540232038496
OF-MPC pretrained + gate,18,13600,14400,800,-8.198122164086183,-6558.497731268946,-6.740020236255407,-5392.0161890043255,1.458101927830777,1166.4815422646216,0,0.0,0,0.0,44,0.055,0,0.0,756,0,42,42,0,0,0,2,0,2,0,2,-81.02278237674716,7.867818111106755,0.2335577180308927,2.954669465910115,0.1337354456669475,0.3333799903948378,1.097384043471734,2.954669465910115
OF-MPC pretrained + gate,19,14400,15200,800,-9.421697662855298,-7537.3581302842385,-7.295188086854539,-5836.150469483631,2.12650957600076,1701.207660800608,0,0.0,0,0.0,47,0.05875,0,0.0,753,0,45,45,0,0,0,2,0,2,0,2,-73.9146231887911,8.60597103320299,0.2629317357932575,3.1420374423050816,0.1387651753522598,0.3870982962342553,1.102035265525799,3.1420374423050816
OF-MPC pretrained + gate,20,15200,16000,800,-10.385668172132837,-8308.53453770627,-8.069836165950711,-6455.86893276057,2.315832006182124,1852.6656049456992,0,0.0,0,0.0,57,0.07125,0,0.0,743,0,55,55,0,0,0,2,0,2,0,2,-61.080408986969246,7.826015624931616,0.2717084057458519,2.9568827928321184,0.1461089083585127,0.3973079031331911,1.0848256753815075,2.9568827928321184
OF-MPC pretrained + gate,21,16000,16800,800,-7.507343996417734,-6005.875197134187,-6.191424499538831,-4953.139599631065,1.315919496878903,1052.7355975031223,0,0.0,0,0.0,44,0.055,0,0.0,756,0,41,41,0,0,0,3,0,3,0,3,-69.6816231024701,9.098721847712582,0.226702536286446,2.6828030925817643,0.1260084929771266,0.3273965795957653,1.0888203260095457,2.6828030925817643
OF-MPC pretrained + gate,22,16800,17600,800,-8.369516271978803,-6695.613017583042,-6.669234863572722,-5335.387890858177,1.7002814084060816,1360.2251267248653,0,0.0,0,0.0,31,0.03875,0,0.0,769,0,28,28,0,0,0,3,0,3,0,3,-81.17844363302845,10.341667540347595,0.2450410273114124,3.1318959096943217,0.1363631959360718,0.353718858686753,1.1085792706312572,3.1318959096943217
OF-MPC pretrained + gate,23,17600,18400,800,-8.156396044033286,-6525.116835226629,-6.694860424417644,-5355.888339534115,1.4615356196156422,1169.2284956925137,0,0.0,0,0.0,30,0.0375,0,0.0,770,0,27,27,0,0,0,3,0,3,0,3,-71.24892077809159,8.631025603417749,0.2419781159000672,2.87818670012382,0.1352981298320349,0.3486581019680995,1.1035626916155752,2.87818670012382
OF-MPC pretrained + gate,24,18400,19200,800,-9.92851128884454,-7942.809031075633,-7.620715379896119,-6096.572303916895,2.307795908948423,1846.2367271587384,0,0.0,0,0.0,38,0.0475,0,0.0,762,0,34,34,0,0,0,4,0,4,0,4,-73.21535702542462,9.91442590560484,0.2667708624990874,3.0618806702992742,0.148310649486702,0.3852310755114727,1.109010256777193,3.0618806702992742
OF-MPC pretrained + gate,25,19200,20000,800,-8.514157429103719,-6811.325943282975,-6.611070565013432,-5288.856452010746,1.903086864090285,1522.469491272228,0,0.0,0,0.0,28,0.035,0,0.0,772,0,25,25,0,0,0,3,0,3,0,3,-73.54257325129868,9.980804439924723,0.2284852737381091,3.088796095526732,0.1368983496393972,0.3200721978368209,1.094183525360346,3.088796095526732
OF-MPC pretrained + gate,26,20000,20800,800,-6.352650181800889,-5082.120145440711,-5.357246158098459,-4285.796926478767,0.995404023702429,796.3232189619432,0,0.0,0,0.0,32,0.04,0,0.0,768,0,29,29,0,0,0,3,0,3,0,3,-77.96245844860414,8.129223706848002,0.1979489206953913,2.6167843479881867,0.1230488160983717,0.272849025292411,1.0744072571355503,2.6167843479881867
OF-MPC pretrained + gate,27,20800,21600,800,-7.955433415921153,-6364.346732736923,-6.466703225373658,-5173.362580298926,1.4887301905474954,1190.9841524379965,0,0.0,0,0.0,32,0.04,0,0.0,768,0,29,29,0,0,0,3,0,3,0,3,-73.44073974272078,8.333894537582225,0.2278223177450574,2.9210318385265737,0.1373114172664595,0.3183332182236553,1.091422764326722,2.9210318385265737
OF-MPC pretrained + gate,28,21600,22400,800,-7.073121641332066,-5658.497313065653,-5.9597215807114,-4767.77726456912,1.1134000606206662,890.720048496533,0,0.0,0,0.0,29,0.03625,0,0.0,771,0,29,29,0,0,0,0,0,0,0,0,-70.50649400220118,8.626027228618485,0.220432208989189,3.0200575654378667,0.1323469614708381,0.30851745650754,1.1159818444383562,3.0200575654378667
OF-MPC pretrained + gate,29,22400,23200,800,-6.4149043053137165,-5131.923444250973,-5.2298348745779615,-4183.867899662369,1.1850694307357543,948.0555445886037,0,0.0,0,0.0,34,0.0425,0,0.0,766,0,31,31,0,0,0,2,1,2,1,2,-70.17127032201836,8.08868409855338,0.195965275108239,2.627849109357612,0.1213455914578325,0.2705849587586455,1.0874047470584922,2.627849109357612
OF-MPC pretrained + gate,30,23200,24000,800,-10.16561510323159,-8132.492082585271,-7.137188481018294,-5709.750784814635,3.028426622213293,2422.7412977706344,0,0.0,0,0.0,29,0.03625,0,0.0,771,0,27,27,0,0,0,2,0,2,0,2,-69.7189982536753,9.805217603058908,0.2476218336408042,3.022671231020581,0.1449792224409249,0.3502644448406835,1.1007586393597557,3.022671231020581
OF-MPC pretrained + gate,31,24000,24800,800,-6.198220016550582,-4958.576013240466,-5.341298144372882,-4273.038515498305,0.8569218721777005,685.5374977421604,0,0.0,0,0.0,21,0.02625,0,0.0,779,0,18,18,0,0,0,3,0,3,0,3,-74.7452482321039,7.695043300417206,0.2058328152161357,2.8728773621458004,0.1244177831384669,0.2872478472938045,1.1116749392471936,2.8728773621458004
OF-MPC pretrained + gate,32,24800,25600,800,-7.165690946459981,-5732.552757167985,-5.942150067859248,-4753.720054287398,1.223540878600734,978.8327028805872,0,0.0,0,0.0,20,0.025,0,0.0,780,0,16,16,0,0,0,4,0,4,0,4,-75.13154519868567,8.344524661732406,0.2108660766192656,2.9850785755354536,0.1326109569554467,0.2891211962830846,1.131471801848797,2.9850785755354536
OF-MPC pretrained + gate,33,25600,26400,800,-6.905635336250906,-5524.508269000725,-5.848384895296985,-4678.7079162375885,1.0572504409539198,845.8003527631358,0,0.0,0,0.0,28,0.035,0,0.0,772,0,25,25,0,0,0,3,0,3,0,3,-72.20266145993935,8.410680942663019,0.21272313821608,2.9897197479172632,0.1323448604182124,0.2931014160139475,1.115194632940713,2.9897197479172632
OF-MPC pretrained + gate,34,26400,27200,800,-10.776409443598718,-8621.127554878974,-7.539658086732022,-6031.726469385618,3.236751356866697,2589.4010854933576,0,0.0,0,0.0,30,0.0375,0,0.0,770,0,26,26,0,0,0,4,0,4,0,4,-69.60560884820507,9.993563731391829,0.2534803355603837,3.1098146138961056,0.1493281656689141,0.3576325054518534,1.109042079101874,3.1098146138961056
OF-MPC pretrained + gate,35,27200,28000,800,-6.530849036046837,-5224.67922883747,-5.409589057577217,-4327.671246061774,1.1212599784696209,897.0079827756965,0,0.0,0,0.0,27,0.03375,0,0.0,773,0,23,23,0,0,0,4,0,4,0,4,-74.27998167388682,10.197211293500024,0.2001458689421704,3.1089723081196894,0.1248452100937947,0.275446527790546,1.0824364080379794,3.1089723081196894
OF-MPC pretrained + gate,36,28000,28800,800,-8.938092300690755,-7150.473840552604,-6.633634966670189,-5306.907973336151,2.304457334020566,1843.5658672164527,0,0.0,0,0.0,33,0.04125,0,0.0,767,0,30,30,0,0,0,3,0,3,0,3,-75.60059162067046,9.5352700322947,0.2344460682322149,3.182622969323404,0.1407857372120597,0.32810639925237,1.1040002036200671,3.182622969323404
OF-MPC pretrained + gate,37,28800,29600,800,-8.517145766479818,-6813.716613183854,-6.263675421586668,-5010.940337269334,2.253470344893149,1802.776275914519,0,0.0,0,0.0,38,0.0475,0,0.0,762,0,34,34,0,0,0,4,0,4,0,4,-71.96736275145372,10.670976661726508,0.209886353294509,2.9090987481017123,0.1336958759463862,0.2860768306426318,1.1196565594109056,2.9090987481017123
OF-MPC pretrained + gate,38,29600,30400,800,-5.463491113205782,-4370.792890564626,-4.828012574055136,-3862.410059244109,0.6354785391506454,508.3828313205164,0,0.0,0,0.0,26,0.0325,0,0.0,774,0,22,22,0,0,0,4,0,4,0,4,-75.64096841175945,6.577404643664897,0.1817226228177126,2.6634433462231755,0.1182952866745428,0.2451499589608823,1.0916522121137708,2.6634433462231755
OF-MPC pretrained + gate,39,30400,31200,800,-7.64720268171933,-6117.762145375464,-5.9729263376863,-4778.341070149039,1.6742763440330308,1339.4210752264246,0,0.0,0,0.0,37,0.04625,0,0.0,763,0,32,32,0,0,0,5,0,5,0,5,-73.30300108903373,9.64165655965376,0.2078924058986262,2.9371486467074988,0.1320977213110289,0.2836870904862236,1.1239292388446946,2.9371486467074988
OF-MPC pretrained + gate,40,31200,32000,800,-6.516628385687183,-5213.302708549747,-5.074647249391976,-4059.7177995135808,1.4419811362952089,1153.5849090361671,0,0.0,0,0.0,37,0.04625,0,0.0,763,0,33,33,0,0,0,4,0,4,0,4,-76.21070538793765,10.752156841105077,0.1775677744011412,2.6037480159880038,0.118913182637894,0.2362223661643883,1.085103262258268,2.6037480159880038
OF-MPC pretrained + gate,41,32000,32800,800,-7.236081578095346,-5788.865262476277,-5.719594358006162,-4575.67548640493,1.516487220089183,1213.1897760713464,0,0.0,0,0.0,22,0.0275,0,0.0,778,0,18,18,0,0,0,4,0,4,0,4,-74.49300219664406,9.651563278002602,0.1980797546940876,2.985109167472615,0.1301662028064655,0.2659933065817096,1.1233081315239128,2.985109167472615
OF-MPC pretrained + gate,42,32800,33600,800,-10.154908574248736,-8123.926859398987,-7.13350860536558,-5706.806884292464,3.021399968883153,2417.1199751065224,0,0.0,0,0.0,34,0.0425,0,0.0,766,0,30,30,0,0,0,4,0,4,0,4,-71.31491650188525,10.074053002298372,0.2360610142503392,3.1669016049101515,0.1457645996085703,0.326357428892108,1.1041210947211275,3.1669016049101515
